text1,text2,distance
"Health care, while not an inherent right, but can be considered an economic, social, and cultural right, or a positive right.","The U.S. Constitution does not provide for ""Positive Rights"" such as the right to health care.",1
"Justice, Equality, and Freedom of speech are beneficial for humanity even while not echoed in nature.","Equality among humans is echoed in nature, hierarchy is a social construct.",1
"Justice, Equality, and Freedom of speech are beneficial for humanity even while not echoed in nature.",Justice is a product of the supposed natural right to self defense and the right to property.,1
"Justice, Equality, and Freedom of speech are beneficial for humanity even while not echoed in nature.",Freedom of speech is a derivative of the supposed natural right to freewill.,1
"Health care, as a human right, can be argued to be similarly interlinked to other fundamental human rights, such as the right to life.","The UN argues that the enjoyment of all human rights is interlinked so categories of rights such as “civil and political rights” or “economic, social and cultural rights” make little sense.",1
"If human rights are only considered valid as formal legal rights, it undermines the universality of these principles due to the contingent historical and political nature of legal norms.","The U.S. Constitution does not provide for ""Positive Rights"" such as the right to health care.",1
"If human rights are only considered valid as formal legal rights, it undermines the universality of these principles due to the contingent historical and political nature of legal norms.","If a right isn't codified as formal legal right, there is no use-value to the right.",1
There is an international consensus that health care is a human right.,"Health care cannot be termed as an inalienable, and inherent right.",1
There is an international consensus that health care is a human right.,"A right is what is owed or allowed to people by their society. Nothing can be a right in general, but only within a particular context or society.",1
The International Bill of Human Rights includes health care as a human right.,"Rights are determined by society and subject to what is feasible. If something cannot be provided, it cannot be considered a right in that society.",1
"The International Covenant on Economic, Social and Cultural Rights also declares health care as an essential right, that must be accessible to all.",Twenty four countries and four non-UN members have not ratified the treaty.,1
"The USA is an outlier as it refuses to ratify many otherwise-globally-accepted treaties such as the Conventaion against Torture, the Arms Trade Treaty, Convention on the Rights of the Child, Convention on the Rights of Persons with Disabilities, and even the treaty on treaties.","The USA, a major world power, has not ratified the treaty.",1
The USA recognizes parts of some non-ratified treaties as customary international law and binding upon them as such.,Twenty four countries and four non-UN members have not ratified the treaty.,1
"In 1948, the UN adopted the Universal Human Rights Declaration. Article 25 (p. 52) states: ""Everyone has the right to a standard of living adequate for the health and well-being of himself and of his family, including food, clothing, housing and medical care and necessary social services.""",Medical care is different from health care; treatment for a life-threatening affliction is not the same as annual check-ups.,1
"Healthcare is sometimes defined as ""the organized provision of medical care to individuals or a community"". This suggests there is little difference between the terms, as health care just refers to the provision of medical care.",Medical care is different from health care; treatment for a life-threatening affliction is not the same as annual check-ups.,1
"Lack of food availability does not nullify the right to food, just as depletion of medical resources does not negate the right to treatment. Both are essential for survival and wellbeing, and should be replenished when possible.","Rights are determined by society and subject to what is feasible. If something cannot be provided, it cannot be considered a right in that society.",1
"Just because healthcare is not possible to provide, doesn't mean it's not a human right; human rights are violated all the time, but that doesn't make them any less human rights.","Human rights don't exist, but only particular and providable rights in each society - i.e., in a society where healthcare is providable, it will be a right.",1
"Human rights are often defined as inalienable, fundamental rights inherent to all human beings ""regardless of their nation"". Therefore, the overarching principle cannot be bound by location or type of society.","Human rights don't exist, but only particular and providable rights in each society - i.e., in a society where healthcare is providable, it will be a right.",1
"Rights are inherent to human beings and not dependent on geography, culture, or time. Variations in rights across societies would imply a variable value of human life, which is discriminatory.","A right is what is owed or allowed to people by their society. Nothing can be a right in general, but only within a particular context or society.",1
"Rights are inherent to human beings and not dependent on geography, culture, or time. Variations in rights across societies would imply a variable value of human life, which is discriminatory.","Different societies and cultures have different values and beliefs, which can lead to different interpretations of what rights are and what they entail.",1
You don't have a right to another's labor.,Health care does not fit within the confines of what defines a human right.,1
You don't have a right to another's labor.,"Several other human rights rely on the labor of others, and the resources of the state, to be upheld.",1
No individual may compel another individual to provide a service to them; universal health care depends on the state compelling healthcare professionals to provide their service.,"Doctors can opt to work in the private sector, as opposed to, working for the state.",1
No individual may compel another individual to provide a service to them; universal health care depends on the state compelling healthcare professionals to provide their service.,Many governments require their citizens to perform mandatory labor in specific circumstances for the benefit of society.,1
"Being fairly compensated for the provision of your labor is a human right, and it conflicts with the declaration of health care as a right.","Many accepted Human rights have conflicts between them.  In a developed nation, the Procedural Right to getting paid could co-exist with the Substantive right to healthcare.",1
"Being fairly compensated for the provision of your labor is a human right, and it conflicts with the declaration of health care as a right.",Health care professional working in the public sector are fairly compensated for their labor.,1
"Being fairly compensated for the provision of your labor is a human right, and it conflicts with the declaration of health care as a right.",Citizens have the free choice to not enter a paid-contractual relationship with the state as their employer.,1
"Mandatory labor can perpetuate systems of inequality and injustice, particularly if certain groups are disproportionately targeted or affected.",Many governments require their citizens to perform mandatory labor in specific circumstances for the benefit of society.,1
Mandatory labor is a form of exploitation and violates individuals' rights to freedom and autonomy.,Many governments require their citizens to perform mandatory labor in specific circumstances for the benefit of society.,1
Healthcare costs more than Education.,"The right to education is a similar human right which is accepted and functioning. It is similar in that it requires a functioning economy, trained paid professionals, and has a private alternative.",1
Healthcare costs more than Education.,"Cost should not decide what is a right, but only cause a limit to the extent a right can be upheld.",1
"Education is limited by age and level, while healthcare cannot be similarly limited.","The right to education is a similar human right which is accepted and functioning. It is similar in that it requires a functioning economy, trained paid professionals, and has a private alternative.",1
"Education is limited by age and level, while healthcare cannot be similarly limited.",Healthcare can also be limited for elective procedures and/or limited to crucial non-elective procedures.,1
"Education is limited by age and level, while healthcare cannot be similarly limited.","Human rights have limitations. For example, the right to life can be limited in cases of self-defense, and the right to freedom of speech can be limited in cases of hate speech or breaching legally binding agreements.",1
"The right to food does not imply that governments have an obligation to hand out free food to everyone who wants it, or a right to be fed. This is not a human right in the same way that health care is suggested to become a human right.","The right to food, and the right to housing, are internationally defined and accepted, but require labor, money, and effort.",1
"The right to food does not imply that governments have an obligation to hand out free food to everyone who wants it, or a right to be fed. This is not a human right in the same way that health care is suggested to become a human right.","The ICESCR says ""the right to adequate food is realised when every man, woman and child, alone or in community with others, have the physical and economic access at all times to adequate food or means for its procurement.""",1
"Voting, in most jurisdictions, is optional.","The right to vote requires the state to offer every voter suitable means and locations to vote, including election officials and judges.",1
Not all nations hold elections.,"The right to vote requires the state to offer every voter suitable means and locations to vote, including election officials and judges.",1
"The right to representation is triggered only when the state charges you in criminal court, therefore it exists with constraints unlike publicly provisioned health care.",The state provides citizens with free counsel in order to uphold their right to a fair trial.,1
"The right to representation is triggered only when the state charges you in criminal court, therefore it exists with constraints unlike publicly provisioned health care.",Access to health care by a public practitioner can also be placed within reasonable constraints.,1
"These rights are different, they are positive not negative, and are economic, social, and cultural.","Several other human rights rely on the labor of others, and the resources of the state, to be upheld.",1
"These rights are different, they are positive not negative, and are economic, social, and cultural.","The UN argues that the enjoyment of all human rights is interlinked so categories of rights such as “civil and political rights” or “economic, social and cultural rights” make little sense.",1
"These rights are different, they are positive not negative, and are economic, social, and cultural.",Three generations of human rights includes these rights as human rights (second and third generations).,1
"Health care, as a human right, can be argued to be similarly interlinked to other fundamental human rights, such as the right to life.","The UN argues that the enjoyment of all human rights is interlinked so categories of rights such as “civil and political rights” or “economic, social and cultural rights” make little sense.",1
"These also shouldn't be considered rights. Rights should not impose any obligation on others, they should only require non-interference.","Several other human rights rely on the labor of others, and the resources of the state, to be upheld.",1
The state's allocation of resources to specific initiatives cannot be used as a proxy to determine whether something is a human right.,"Several other human rights rely on the labor of others, and the resources of the state, to be upheld.",1
The lack of financial consequences does not equate to the absence of physical repercussions.,"Free healthcare may lead to neglect of personal health due to lack of financial consequences, resulting in a burden on the government funding the care.",1
No one would purposely hurt themselves because they could get healthcare for free.,"Free healthcare may lead to neglect of personal health due to lack of financial consequences, resulting in a burden on the government funding the care.",1
Most people are naturally deterred from engaging in unhealthy or risky behavior due to a fear of injury or death.,"If treated as a civil right, people won't take responsibility for unhealthy behaviors.",1
Most people are naturally deterred from engaging in unhealthy or risky behavior due to a fear of injury or death.,A lack of free health care may enhance a person's natural aversion to risky behavior.,1
Countries can create incentives that nudge people towards better life choices.,"If treated as a civil right, people won't take responsibility for unhealthy behaviors.",1
Countries can create incentives that nudge people towards better life choices.,The goal to restrict people from engaging in any behavior that might jeopardize their health is unrealistic.,1
It cannot be stated with certainty that unhealthy habits such as smoking wholly cause a given disease.,"Individual choices, like smoking, raise the risk of future illnesses and drive up healthcare expenses.",1
It cannot be stated with certainty that unhealthy habits such as smoking wholly cause a given disease.,"While it may be difficult to attribute a particular disease entirely to smoking, there is a strong correlation between smoking and various health conditions, such as lung cancer, chronic obstructive pulmonary disease (COPD), and heart disease.",1
It cannot be stated with certainty that unhealthy habits such as smoking wholly cause a given disease.,"The risk of developing smoking-related diseases decreases after quitting smoking, supporting the link between smoking and disease.",1
"Individual choices, such as smoking, already come at a greater cost to people due to increased taxation by the state.","Individual choices, like smoking, raise the risk of future illnesses and drive up healthcare expenses.",1
"Individual choices, such as smoking, already come at a greater cost to people due to increased taxation by the state.","The tax burden of universal healthcare is likely to be the same for every citizen, regardless of their smoking habits.",1
People are often coerced into adopting unhealthy habits such as smoking due to aggressive marketing.,"Individual choices, like smoking, raise the risk of future illnesses and drive up healthcare expenses.",1
People are often coerced into adopting unhealthy habits such as smoking due to aggressive marketing.,It is not the government's responsibility to regulate or monitor people's vulnerability to drug use through persuasive advertisements.,1
People are often coerced into adopting unhealthy habits such as smoking due to aggressive marketing.,Many countries around the world have complete or partial bans on tobacco advertising.,1
Healthcare should be apportioned by need rather than each person receiving the same amount.,"Statistically, 1% of the population consistently uses up to 20% of the total health care expenditure in the US, and 5% uses almost 50%.",1
"If these 1% or 5% have much more serious diseases than the rest, it wouldn't be fair not to give them the support they need.","Statistically, 1% of the population consistently uses up to 20% of the total health care expenditure in the US, and 5% uses almost 50%.",1
"Accepted human rights entitle people to make claims on the resources of others, it just requires prudence in distributing resources, and not, a justification to discard the right.",Unhealthy individuals tend to utilize a disproportionately large share of healthcare resources.,1
"Accepted human rights entitle people to make claims on the resources of others, it just requires prudence in distributing resources, and not, a justification to discard the right.","Some human rights are negative rights, meaning that they only require that other people don't negate them.",1
"All people will need health care at some point in their lives, and whatever they pay for it today is something they will benefit from in the future.",Unhealthy individuals tend to utilize a disproportionately large share of healthcare resources.,1
"Modern societies require citizens to pay for the consequences of others' actions, from funding law enforcement and correctional facilities to financing litter collection.",Other individuals' poor lifestyle choices force healthy people to bear the costs.,1
"Modern societies require citizens to pay for the consequences of others' actions, from funding law enforcement and correctional facilities to financing litter collection.","Situations where an individual benefits at the disproportionate cost of society, especially when it's an intentional decision, should be minimized.",1
"Modern societies require citizens to pay for the consequences of others' actions, from funding law enforcement and correctional facilities to financing litter collection.",Whether something exists or how widespread its practice is at any given point in time is not an indication of its social utility.,1
"Societies trade individual freedoms for security; policing is a traded freedom, and so should be healthcare.","Situations where an individual benefits at the disproportionate cost of society, especially when it's an intentional decision, should be minimized.",1
Costs borne by individuals for sustaining health care can be minimized.,"Situations where an individual benefits at the disproportionate cost of society, especially when it's an intentional decision, should be minimized.",1
Society is responsible for their choices even if they are poor ones.,Whether something exists or how widespread its practice is at any given point in time is not an indication of its social utility.,1
There are compounding factors that influence a persons health that are independent of choice.,Other individuals' poor lifestyle choices force healthy people to bear the costs.,1
There are compounding factors that influence a persons health that are independent of choice.,Individuals have a responsibility to seek out accurate information and make informed decisions about their health.,1
There are compounding factors that influence a persons health that are independent of choice.,"Many health conditions, such as heat disease and diabetes, can be managed or even prevented through lifestyle choices and medical interventions.",1
There are compounding factors that influence a persons health that are independent of choice.,People are still responsible for making choices on how to manage the preexisting health conditions and what types of treatments to pursue.,1
"Food is a basic human necessity and a human right, and farmers are similarly expected to provide for the rest of humanity.","Health care, if considered a human right, forces others in society to bear costs they did not cause.",1
