text1,text2,distance
"Instead of spending any time/money on enforcement, a country could make formula free and only available from the health services.","Many healthy mothers will want to use formula, and will flood the health system asking to get it.",1
"Breastfeeding is already globally encouraged, but levels are still very low.","Mothers should breastfeed, but making it mandatory is not the best way to encourage it.",1
"Breastfeeding is already globally encouraged, but levels are still very low.",It should instead be encouraged with tangible political actions that support breastfeeding mothers.,1
Pumps can be used to get milk in advance for when the mother is regularly away from the baby.,Breastfeeding is impractical if mothers return to work.,1
Pumps can be used to get milk in advance for when the mother is regularly away from the baby.,"There are plenty of reasons why pumping isn't practical for many full time jobs e.g., finding a private space, a locking door, and regular time away from working.",1
There can easily be exceptions for women who struggle to breastfeed.,There are reasons why breastfeeding may be difficult for women.,1
There is a lack of information from the medical community on breastfeeding and its difficulties. Mandating breastfeeding would cause further research into these areas.,There are reasons why breastfeeding may be difficult for women.,1
A feasible solution would be a ban on formula milk.,Mandatory breastfeeding could virtually not be enforced or controlled.,1
A feasible solution would be a ban on formula milk.,A milk formula ban brings its own problems.,1
Orphans can be fed donor breast milk.,Orphans need formula milk.,1
It is likely that a baby's medical reports can expose if they have been fed formula milk.,Mandatory breastfeeding could virtually not be enforced or controlled.,1
It is likely that a baby's medical reports can expose if they have been fed formula milk.,These additional medical reports and lab tests for every child would require new infrastructure and personnel.,1
It is likely that a baby's medical reports can expose if they have been fed formula milk.,Mothers could simply refuse to get their babies tested.,1
