text1,text2,distance
"Many cultural practices that involve damaging one's body are now seen as dangerous and inhumane. Banning cosmetic surgery, thus, adheres with changing social norms.","Problematic beauty expectations will exist, even if cosmetic surgery is banned, as society places a lot of emphasis on looks. Cosmetic surgery can lessen the harms of these standards.",1
"Many cultural practices that involve damaging one's body are now seen as dangerous and inhumane. Banning cosmetic surgery, thus, adheres with changing social norms.","In several cultures, a variety of body modifications are an accepted practice and contribute to the social status of people.",1
"People cannot consent to cosmetic surgery, as it does not meet the legal standard of informed consent.",Cosmetic surgery is done willingly at the request of the recipient.,1
"People cannot consent to cosmetic surgery, as it does not meet the legal standard of informed consent.","Informed consent is a flawed standard as medical practitioners cannot perfectly explain all procedural information to a patient. Nonetheless, patients are deemed to be able to understand sufficiently, which is why surgery is ethically permissible.",1
Sufficient information about cosmetic surgery is not available for consumers to make an informed choice.,"It is a legal requirement in most countries that before any surgical operation the patient reads and signs a consent form which typically informs patients of the discomforts, potential risks, expected benefits, side effects and specific complications related to the surgery.",1
Sufficient information about cosmetic surgery is not available for consumers to make an informed choice.,Information from successful cosmetic surgery medical negligence claims indicate that consumers are increasingly aware of the harms of the procedures they undergo.,1
Patients must understand medical information to give informed consent but this is undermined by the financial incentives of doctors.,"By using analogies that the patient can relate to, or establishing an open communication channel, doctors and other medical staff can ensure that their patients understand the necessary medical information.",1
Current practices for obtaining informed consent for cosmetic procedures are an extremely limited means by which respect for patient autonomy is demonstrated.,"It is a legal requirement in most countries that before any surgical operation the patient reads and signs a consent form which typically informs patients of the discomforts, potential risks, expected benefits, side effects and specific complications related to the surgery.",1
Current practices for obtaining informed consent for cosmetic procedures are an extremely limited means by which respect for patient autonomy is demonstrated.,"Current practices for obtaining informed consent for cosmetic surgery are the same as any healthcare procedure. By that logic, people cannot make an informed decision or consent to any healthcare procedure.",1
"People's ability to decide to have cosmetic surgery can be compromised by their mental state, making informed consent less likely.","Surgeons can vet their patients before operating on them, reducing the likelihood that they undergo procedures without giving informed consent.",1
"People's ability to decide to have cosmetic surgery can be compromised by their mental state, making informed consent less likely.","The mental state of patients seeking cosmetic surgery could be improved by the procedure they desire, meaning that their situation improves with time.",1
"Research suggests that people with mental health issues are more likely to opt for cosmetic surgery, which are exacerbated by cosmetic surgery.",The aforementioned research is based on a sample size of 1000 patients seeking cosmetic surgery and thus is not representative.,1
"Research suggests that people with mental health issues are more likely to opt for cosmetic surgery, which are exacerbated by cosmetic surgery.",Many individuals wish to undergo cosmetic surgery for reasons other than mental problems.,1
"Vetting patients can add to the time already spent by surgeons filling in paperwork for their appointments, which may reduce their time actually available to perform surgical procedures and make money.","Surgeons can vet their patients before operating on them, reducing the likelihood that they undergo procedures without giving informed consent.",1
It is unclear if cosmetic surgery makes a significant change to a patient's quality of life in the long term (p. 290).,"The mental state of patients seeking cosmetic surgery could be improved by the procedure they desire, meaning that their situation improves with time.",1
The legality of cosmetic surgery goes against the precedents in matters of consent and bodily harm that are well-established in countries such as the USA and UK.,"As long as cosmetic surgery is preceded by the appropriate procedures, it is considered a legal procedure in both the USA and UK.",1
"In R v Brown, the House of Lords in the UK refused to acknowledge consent as defense for those who inflict bodily harm upon others, unless the harm is classified as ""reasonable"".","As cosmetic surgery in the UK is popular, it is likely to be deemed a reasonable activity by the courts.",1
"Informed consent requires that the patient is not pressured into a decision. This seldom occurs with cosmetic surgery, as the patient is usually coerced by the expectations of others.",Cosmetic surgery is done willingly at the request of the recipient.,1
"Informed consent requires that the patient is not pressured into a decision. This seldom occurs with cosmetic surgery, as the patient is usually coerced by the expectations of others.","It is impossible to live outside of the influence of others, yet people would not say that all decisions are coerced. As such, it may be feasible for patients to still give informed consent to cosmetic surgery.",1
"Minors can be pressured by society, their peers, and their family members into getting cosmetic surgery while too young, leading to lifelong medical problems.","The risk posed to minors by cosmetic surgery is a reason to more strictly enforce regulations, not an argument to ban cosmetic surgery altogether.",1
"Minors can be pressured by society, their peers, and their family members into getting cosmetic surgery while too young, leading to lifelong medical problems.","Cosmetic surgeons can, and do, turn down patients they feel are inappropriate candidates for cosmetic surgery; the risk of being sued for operating on minors may encourage this.",1
Recipients of cosmetic surgery can exist in a state of false consciousness wherein they do not fully comprehend the consequences of their actions.,Cosmetic surgery is done willingly at the request of the recipient.,1
Medical procedures typically must demonstrate a benefit in excess of the placebo effect. No such requirement exists for cosmetic surgery which means that procedures need not have a proven benefit.,"The legal standard of consent is too stringent to apply to surgical procedures, as it cannot be robustly tested in the same manner as medicines. Nonetheless, on a balance of harms, patients can themselves assess whether or not they are happy with the risks.",1
Prior consultations can help those opting for cosmetic surgery to make informed decisions.,"Informed consent is a flawed standard as medical practitioners cannot perfectly explain all procedural information to a patient. Nonetheless, patients are deemed to be able to understand sufficiently, which is why surgery is ethically permissible.",1
Cosmetic surgery has immense third party harms as it specifically targets young women by creating peer pressure that can harm their self-esteem and raise their anxiety levels.,"People have a right to control what they do with their bodies, as long as there are no direct third party harms.",1
Children who watch a parent or close relative take the drastic measure of cosmetic surgery can develop a skewed vision of their own bodies that is hard to escape.,"People have a right to control what they do with their bodies, as long as there are no direct third party harms.",1
Surgery for transgender individuals would not be considered cosmetic surgery since the procedure would have a medical justification - treating the patients' gender dysphoria.,Transgender individuals are best placed to decide how they should alleviate gender dysphoria and body dysmorphia.,1
"After undergoing cosmetic surgery, it is likely that people become more conscious of, or uncomfortable with, other parts of their body that have not been surgically enhanced.",Cosmetic surgery can improve one's quality of life by making them more comfortable in their body. Adults are best placed to make decisions for how they would like to achieve that.,1
"The exercise of the right to bodily autonomy is ineffective due to constant institutional threats. Therefore, the existence of the right to bodily autonomy should, in no way, be used as an argument against banning cosmetic surgery.","People have a right to bodily autonomy so they can make their own choices about their body, including cosmetic surgery.",1
"The exercise of the right to bodily autonomy is ineffective due to constant institutional threats. Therefore, the existence of the right to bodily autonomy should, in no way, be used as an argument against banning cosmetic surgery.","Rights exist regardless of whether people can afford to exercise them. The second amendment to the US Constitution provides citizens the right to bear arms, regardless of their ability or willingness to exercise their right.",1
Governments have a duty to protect people from exposing themselves to unnecessarily risky procedures.,"People have a right to bodily autonomy so they can make their own choices about their body, including cosmetic surgery.",1
Governments have a duty to protect people from exposing themselves to unnecessarily risky procedures.,Governments of democratic countries should not intervene in market transactions between private parties.,1
Governments have a duty to protect people from exposing themselves to unnecessarily risky procedures.,"Governments can protect people by ensuring they are well-informed about the dangers of cosmetic surgery, thus, balancing the right to bodily autonomy with the need to protect their citizenry.",1
Governments have a duty to protect people from exposing themselves to unnecessarily risky procedures.,It is not within the state's remit to interfere with how someone manages their body.,1
"When driven by a desire to look better, people are incentivized to expose themselves to unnecessary risks. It is the job of regulators to prevent access to such risky procedures in light of this.","Instead of banning cosmetic surgery because of the risks, psychological screening measures could be put in place to separate those who require psychological care from those that can freely decide to undergo the procedure.",1
"When driven by a desire to look better, people are incentivized to expose themselves to unnecessary risks. It is the job of regulators to prevent access to such risky procedures in light of this.","People are generally influenceable. This, however, does not mean that their right to bodily autonomy should be restricted, as it is not clear that influence is necessarily malignant or unduly coercive.",1
"Since people are easily influenced by marketing and social pressures, which diminishes their capacity to decide what is good for them, their right to bodily autonomy should be restricted by regulators.","If cosmetic surgery marketing compromises people's ability to make rational decisions, it is better that such marketing is banned rather than the surgery itself.",1
"It is unlikely that cosmetic surgery marketing can be banned, as such legislation would not be backed by the cosmetic surgery monopoly.","If cosmetic surgery marketing compromises people's ability to make rational decisions, it is better that such marketing is banned rather than the surgery itself.",1
"Direct to consumer marketing of cosmetic surgery is only part of the pressure imposed on consumers; they can also be coerced by looking at other patients, like influencers.","If cosmetic surgery marketing compromises people's ability to make rational decisions, it is better that such marketing is banned rather than the surgery itself.",1
Governments do not usually allow people to engage in harmful behaviors.,"Individuals are legally allowed to get body modifications, such as tattoos and piercings, as they do not cause third party harms.",1
"Instead of banning cosmetic surgery due to lack of information, awareness regarding the potential dangers of cosmetic surgery should be increased.","Governments can protect people by ensuring they are well-informed about the dangers of cosmetic surgery, thus, balancing the right to bodily autonomy with the need to protect their citizenry.",1
"Democratic states respond to the will of their people. If people wish to ban cosmetic surgery, then states should do so.",It is not within the state's remit to interfere with how someone manages their body.,1
"Democratic states respond to the will of their people. If people wish to ban cosmetic surgery, then states should do so.","In democratic states, the will of the majority is often harmful for the minority who may not wish to ban cosmetic surgery.",1
"It is the responsibility of the government to ensure that there is a balance between individual rights and the health of the population. If someone manages their body in a way that harms their health, then the government has a moral responsibility to interfere with the exercise of such an individual right.",It is not within the state's remit to interfere with how someone manages their body.,1
"The right to bodily autonomy can only be exercised if an individual is alive. Given the mortality rate for cosmetic surgery, it is beneficial for individuals if it is banned.","People have a right to bodily autonomy so they can make their own choices about their body, including cosmetic surgery.",1
"The right to bodily autonomy can only be exercised if an individual is alive. Given the mortality rate for cosmetic surgery, it is beneficial for individuals if it is banned.","Some would prefer to be dead than live without what they believe to be core liberties. Though not a universal prioritisation of values, this is nonetheless a legitimate decision that people should be able to make.",1
"The right to bodily autonomy can only be exercised if an individual is alive. Given the mortality rate for cosmetic surgery, it is beneficial for individuals if it is banned.","Many activities, like childbirth, have a high mortality rate. Allowing only activities that benefit society to be legal treats people as a means to an end.",1
It is likely that a majority of revenue generated through cosmetic surgery goes towards the payment of the physician's salary.,"In 2021, in the USA alone, cosmetic surgeries helped generate a revenue of over 10 billion USD.",1
"Trends indicate that most cosmetic surgeons establish a solo private practice after a year or two of hospital employment. Thus, it is unlikely that hospitals will be able to capitalize on such revenue streams for a prolonged period.","A large market for cosmetic surgeons indicates that hospitals will be able to continue capitalizing on their revenue streams in the future, especially as there is strong overall demand for cosmetic surgeries in countries like the USA.",1
"Cosmetic surgeries often occur in specialized or private clinics. It is, therefore, unlikely that revenue will be redirected towards any other services.",Cosmetic surgeries are a source of income for hospitals.,1
"Cosmetic surgeries often occur in specialized or private clinics. It is, therefore, unlikely that revenue will be redirected towards any other services.","Major surgeries, such as breast reduction or augmentation, are performed in a certified hospital. The surgeon can come from a private clinic and can get paid by the customer, but the operating room has to be rented for the appointment, thus getting money into the infrastructure.",1
"Hospitals should be funded by governments rather than the profits of cosmetic surgery, especially as the latter fund can often come from exploitation.",Cosmetic surgeries are a source of income for hospitals.,1
"Post-surgery, the reported annual income of patients increases by less than 3% for both men and women, which may not even be enough to offset the initial cost of the cosmetic surgery.","Happy people are often wealthier. As cosmetic surgery can improve people's levels of life satisfaction, patients may then be able to earn more and simulate the economy.",1
"National health services, like that in the UK, lose resources dealing with complications from cosmetic surgeries. This makes the tax burden on workers less productive, harming the economy as it is stimulated less.",Cosmetic surgery is beneficial for the economy.,1
"National health services, like that in the UK, lose resources dealing with complications from cosmetic surgeries. This makes the tax burden on workers less productive, harming the economy as it is stimulated less.","Cosmetic surgery procedures undergone by bariatric patients, such as liposuction or abdominoplasty, represent cost savings rather than expenditure for the NHS.",1
"National health services, like that in the UK, lose resources dealing with complications from cosmetic surgeries. This makes the tax burden on workers less productive, harming the economy as it is stimulated less.","It is possible for patients to reconsider cosmetic tourism, where multiple complications may rise, following guidance or regulation as to the risks or safety of such decisions, rather than facing an outright ban that is motivated by economic losses.",1
"National health services, like that in the UK, lose resources dealing with complications from cosmetic surgeries. This makes the tax burden on workers less productive, harming the economy as it is stimulated less.","As with cigarettes, it may be better to apply a sin tax to cosmetic surgeries than ban them entirely (p. 2).",1
There are significant financial costs that arise from dealing with botched cosmetic surgeries.,"Though dealing with complications due to cosmetic surgery can be costly, taxpayers are legitimate in imposing this cost given that they fund their national health services.",1
There are significant financial costs that arise from dealing with botched cosmetic surgeries.,It is better for national health services to absorb one-time costs and deal with botched cosmetic surgeries than face the prolonged costs that accrue from dealing with the psychological effects of botched procedures.,1
"As the risks for bariatric patients who undergo liposuction are high, such procedures may end up costing the NHS more than its reported cost savings.","Cosmetic surgery procedures undergone by bariatric patients, such as liposuction or abdominoplasty, represent cost savings rather than expenditure for the NHS.",1
Research in cosmetic surgery is an expensive and unproductive investment.,Cosmetic surgery is beneficial for the economy.,1
Research in cosmetic surgery is an expensive and unproductive investment.,The financial incentives to innovate cosmetic surgery could help surgeons find new and improved methods for treating people who need plastic surgery.,1
"The money spent on cosmetic surgery research does little to further innovation in other fields, as it has few cross-applicable links.","Even if the research in cosmetic surgery has few cross-applicable links, the costs of such research are justified as long as it helps make the process safer for patients.",1
"Cosmetic surgery does not cure illnesses that limit people's ability to work, making it economically unproductive compared to other treatments.","Low self-esteem affects women's ability to work and causes future unemployment, which results in reduced economic productivity. (p. 337) Thus, cosmetic surgery, to the extent it improves the self-esteem of women, is not unproductive.",1
"If the financial benefits of cosmetic surgery were the only appealing factor, women would rarely opt to become cosmetic surgeons due to the gender wage gap. Given that the financial compensation of general surgeons is almost the same as female cosmetic surgeons, factors other than financial incentives are likely to exist.","People may be drawn to plastic surgery training for the financial benefits of cosmetic surgery; without this, they may opt for other lucrative career opportunities.",1
"Surgeons tend to specialize in a particular field, making it unlikely that cosmetic surgeons would be able to perform non-cosmetic surgeries.",Banning cosmetic surgery will reduce the number of qualified surgeons available to perform non-elective procedures.,1
