text1,text2,distance
Secondhand smoke is damaging to the health of non-smokers.,"This is an argument for banning smoking in public areas unless all present have given consent, not a complete ban.",1
Secondhand smoke is damaging to the health of non-smokers.,"The negative health effects of inhaling some second-hand smoke are but the tip of the iceberg when compared with living in densely populated urban areas. In more sparsely populated rural areas, smokers are easily avoided. Thus, the factor of secondhand smoke on well-being is, while not entirely negligible, trace. (N.B. one must of course concede that controls on parents smoking around their children are still a good idea, and not subject to this argument)",1
Some parents smoke in their homes exposing young children with nowhere else to go to second hand smoke.,"Cigarettes are banned in most enclosed spaces, and thus fairly easy to avoid.",1
In Austria it is legal to smoke in bars and restaurants.,"Cigarettes are banned in most enclosed spaces, and thus fairly easy to avoid.",1
In Austria it is legal to smoke in bars and restaurants.,"Not for much longer. It's been an ongoing dispute for several years, which now seems to settle towards prohibition.",1
Some parents smoke in their homes exposing young children with nowhere else to go to second hand smoke.,No one is being forced to be around people while they smoke,1
"When people smoke in public areas, it's often very difficult for those around them to avoid the second-hand smoke.",No one is being forced to be around people while they smoke,1
"When people smoke in public areas, it's often very difficult for those around them to avoid the second-hand smoke.","That is an argument for banning smoking in public areas, not for banning smoking",1
Many smokers smoke outside buildings. Upon leaving and entering that building one has to walk through that wall of smoke.,No one is being forced to be around people while they smoke,1
No one is to be forced to relocate themselves in order not to be affected by air pollution caused by a smoker's voluntary act.,No one is being forced to be around people while they smoke,1
"Smokers prove themselves more than likely to neglect or violate such prohibitions, whereas the law enforcement officers tend to ignore such offences as too minor.","This is an argument for banning smoking in public areas unless all present have given consent, not a complete ban.",1
This is undermining the effect of second hand smoking by comparing it to living in populated rural areas which is not the topic at hand.,"The negative health effects of inhaling some second-hand smoke are but the tip of the iceberg when compared with living in densely populated urban areas. In more sparsely populated rural areas, smokers are easily avoided. Thus, the factor of secondhand smoke on well-being is, while not entirely negligible, trace. (N.B. one must of course concede that controls on parents smoking around their children are still a good idea, and not subject to this argument)",1
"Living in a densely populated area, and its health harming effects, is something most people cannot easily avoid (since there are more jobs available) while second-hand smoking is much easier to ban and avoid.","The negative health effects of inhaling some second-hand smoke are but the tip of the iceberg when compared with living in densely populated urban areas. In more sparsely populated rural areas, smokers are easily avoided. Thus, the factor of secondhand smoke on well-being is, while not entirely negligible, trace. (N.B. one must of course concede that controls on parents smoking around their children are still a good idea, and not subject to this argument)",1
The proliferation of smoking advertising and product placement creates false information - true choice can only be made when informed.,Everyone should have the right to make their own decisions in regards to their health.,1
The proliferation of smoking advertising and product placement creates false information - true choice can only be made when informed.,The smoker is aware of the risks.,1
The proliferation of smoking advertising and product placement creates false information - true choice can only be made when informed.,"Many countries have laws that ensure informed decision, such as warning labels on cigarette packs. It does not call for a complete ban.",1
Smokers take up beds in hospitals as well as the time of researchers who could be focused on something else.,Everyone should have the right to make their own decisions in regards to their health.,1
Autonomy is not always valued in society over health.,Everyone should have the right to make their own decisions in regards to their health.,1
"If this was the case, then euthanasia would be allowed in cases of terminal illness. However since it remains illegal in most places, clearly autonomy in regards to personal health is not deemed necessary by society.",In several European countries euthanasia is in fact legal and there are movements pushing for legalization in places such as the United States. Perhaps autonomy will be deemed necessary or at least valued more in the near future.,1
"If this was the case, then euthanasia would be allowed in cases of terminal illness. However since it remains illegal in most places, clearly autonomy in regards to personal health is not deemed necessary by society.","Euthanasia may be illegal in some places as it requires positive actions by other people (usually doctors) and a complex medical and social culture. Euthanasia is not a strictly autonomous action, and the fact that it is illegal in most places does not speak to the value of autonomy in society.",1
"If this was the case, then euthanasia would be allowed in cases of terminal illness. However since it remains illegal in most places, clearly autonomy in regards to personal health is not deemed necessary by society.",Every human should have the right and means to decide when and how to die.,1
"Although certain forms of Euthanasia require positive action by other people, there are forms that minimize that action by putting the burden of the act on the sick person themselves. This includes the work by Dr. Kevorkian, who only provided the means for sick people to end their own lives. As these forms also remain illegal, it is clear that the larger discussion of euthanasia is not concerned with personal autonomy.","Euthanasia may be illegal in some places as it requires positive actions by other people (usually doctors) and a complex medical and social culture. Euthanasia is not a strictly autonomous action, and the fact that it is illegal in most places does not speak to the value of autonomy in society.",1
Increasing the death rate is not the only way to deal with the effects of overpopulation. Many other measures can have a positive impact on overpopulation.,There are already too many people living on this planet. This provision may help with issues related to overpopulation.,1
The impact of this provision on the death rate would be insignificant and thus it should not be considered a relevant benefit.,There are already too many people living on this planet. This provision may help with issues related to overpopulation.,1
Evidence suggests that there are no significant numbers of voluntary deaths with a legal right to die.,The number of voluntary deaths tripled in the Netherlands reaching 4800 in 2013.,1
If fewer people are availing of niche life-saving treatments by choosing to end their lives there will not be economies of scale which could reduce treatment costs and increase access for everyone in the future.,The right to die could reduce medical costs by allowing people to die instead of continuing to receive expensive treatment.,1
"Most of these procedures, such as gaining consent, can be made when it is discovered that a patient is terminally ill. Knowing the exact date of death is unnecessary.",Organ donation procedures can be simplified and planned ahead to the benefit of those directly involved.,1
"For this to be the case, humans simply having the right to die is not sufficient. Indeed, in Belgium and the Netherlands, there remain significant barriers to linking up euthanasia and organ donation.",Organ donation procedures can be simplified and planned ahead to the benefit of those directly involved.,1
As many as 70-75% of those who are eligible for euthanasia in Belgium and the Netherlands have conditions that make them ineligible to be organ donors.,"If death is planned for in advance, organs can be harvested and donated.",1
"Given it is commonly argued that all life is equal, it should be just as important to support those who are terminally ill as it is to save others.",A right to die would voluntarily free up needed resources for others whose lives could be saved.,1
"Individuals who feel like they are a ""drain on society"", such as the elderly, the ill and the disabled, may feel that there is social pressure on them to choose euthanasia.",A right to die would voluntarily free up needed resources for others whose lives could be saved.,1
"Individuals who feel like they are a ""drain on society"", such as the elderly, the ill and the disabled, may feel that there is social pressure on them to choose euthanasia.",Concern that an elderly relative may opt into euthanasia could encourage people to engage with the elderly and make them feel valuable.,1
Governments could also choose to invest more in healthcare in order to allow for more resources to be available.,A right to die would voluntarily free up needed resources for others whose lives could be saved.,1
There are no fully painless or instant methods of killing someone.,Enabling the right to die would allow research into painless methods of life termination.,1
There are no fully painless or instant methods of killing someone.,"Despite this, most forms of active euthanasia are likely to be comparatively quicker and more painless than most forms of passive euthanasia.",1
Some people argue that there is no dignity in any type of death and thus dignity comes from life itself.,Legalised suicide would allow for a much more dignified death than trying to kill oneself with whatever means they may have at their disposal.,1
"Medical professionals, by and large, oppose euthanasia. As those are the experts in the field their opinion should receive special attention.","Doctors would be able to provide support and guidance for those wanting to die, rather than being required to discourage or report them.",1
"Medical professionals, by and large, oppose euthanasia. As those are the experts in the field their opinion should receive special attention.","The debate about euthanasia is a debate about ethics, not medicine. Doctors do not have access to any special knowledge of the human soul or personal rights. An appeal to the opinion of a doctor on the matter of euthanasia is an appeal to a false authority.",1
Bereaved families of euthanasia patients suffer less than those who lose a family member because of natural causes.,"People close to the individual who commits suicide may feel that they could and should have done more to prevent it, thus leaving them with intense feelings of guilt.",1
"People feel guilt for all sorts of decisions made by others, and this is generally not seen as a reason to limit those decisions.","People close to the individual who commits suicide may feel that they could and should have done more to prevent it, thus leaving them with intense feelings of guilt.",1
Increased awareness of the risks of suicide could also help people come forward to get support.,"More people who are considering suicide would come forward if there was a right to die. They might be more likely to get help, or at least could make peace with those who will be left behind.",1
"Legalising many things would fix problems. However, this does not mean that it is the correct thing to do.",Legalizing suicide would get rid of various problems that occur when individuals wish to kill themselves.,1
"Legalising many things would fix problems. However, this does not mean that it is the correct thing to do.",There is increasing evidence that legalising some things which are currently illegal would be beneficial to society.,1
The death of someone close to you can cause intense feelings of grief and sadness. If significant numbers of people choose to die then significantly more people will be left feeling this way.,Introducing a right to die will be beneficial for society.,1
The death of someone close to you can cause intense feelings of grief and sadness. If significant numbers of people choose to die then significantly more people will be left feeling this way.,Evidence suggests that there are no significant numbers of voluntary deaths with a legal right to die.,1
The death of someone close to you can cause intense feelings of grief and sadness. If significant numbers of people choose to die then significantly more people will be left feeling this way.,It is immoral to demand that one extend their life of pain and suffering simply to alleviate potential future pain from others.,1
The death of someone close to you can cause intense feelings of grief and sadness. If significant numbers of people choose to die then significantly more people will be left feeling this way.,Bereaved families of euthanasia patients suffer less than those who lose a family member because of natural causes.,1
The number of voluntary deaths tripled in the Netherlands reaching 4800 in 2013.,Evidence suggests that there are no significant numbers of voluntary deaths with a legal right to die.,1
It is egoistic to not care about the effect of one's decision on others. There is no 'demand' to extend a life but rather a consideration of several effects.,It is immoral to demand that one extend their life of pain and suffering simply to alleviate potential future pain from others.,1
"Personal responsibility (like dying) shouldn't be pushed onto the government (through assisted suicide and voluntary euthanasia), as it goes against the 6th public policy principle: while the government can help, it shouldn't be obligated to, as it's ultimately up the individual to take care of themselves.",Introducing a right to die will be beneficial for society.,1
"Advancements in medical technology have stretched out the time that it takes a person to die. This often results in a long period of suffering, due to pain, degrading conditions, and loss of personal autonomy. Choosing to avoid this fate is a legitimate decision.",In a civilised society the goal should be to minimise suffering while respecting individual freedoms. It is therefore logical for one to have the right to choose to terminate his or her life if it ends their suffering and if they are completely aware of their medical condition.,1
"Advancements in medical technology have stretched out the time that it takes a person to die. This often results in a long period of suffering, due to pain, degrading conditions, and loss of personal autonomy. Choosing to avoid this fate is a legitimate decision.","Individuals currently have the choice to refuse medical treatment, meaning their lives do not have to be prolonged in this way if it is against their wishes.",1
"Advancements in medical technology have stretched out the time that it takes a person to die. This often results in a long period of suffering, due to pain, degrading conditions, and loss of personal autonomy. Choosing to avoid this fate is a legitimate decision.",Advancements in medical technology also enhance our ability to alleviate pain and mitigate the debilitating effects of many illnesses.,1
"Under the status quo, passive euthanasia (withdrawing life support or other medication to allow a patient to die) is common. However, passive euthanasia can lead to a longer process of dying and thus more suffering than active euthanasia.","Individuals currently have the choice to refuse medical treatment, meaning their lives do not have to be prolonged in this way if it is against their wishes.",1
Enabling the right to die would allow research into painless methods of life termination.,There are no fully painless or instant methods of killing someone.,1
"Despite this, most forms of active euthanasia are likely to be comparatively quicker and more painless than most forms of passive euthanasia.",There are no fully painless or instant methods of killing someone.,1
"Being terminally ill puts a great deal of mental and emotional strain on someone, such that they may not have the mental clarity to realise full control.","People who are ill may feel a lack of control over their bodies and circumstances (Rodríguez-Prat et al., p. 15). A right to die gives them back some of that control by ensuring that they do not have to suffer longer than they want to.",1
"People close to the individual who commits suicide may feel that they could and should have done more to prevent it, thus leaving them with intense feelings of guilt.",People should have a right to prevent themselves from suffering.,1
"People close to the individual who commits suicide may feel that they could and should have done more to prevent it, thus leaving them with intense feelings of guilt.",Bereaved families of euthanasia patients suffer less than those who lose a family member because of natural causes.,1
"People close to the individual who commits suicide may feel that they could and should have done more to prevent it, thus leaving them with intense feelings of guilt.","People feel guilt for all sorts of decisions made by others, and this is generally not seen as a reason to limit those decisions.",1
Some people argue that there is no dignity in any type of death and thus dignity comes from life itself.,All people should have the right to live a dignified life. That also means having the right to choose death when this kind of life is not possible anymore.,1
Courts have ruled that a right to life does not include a right to die.,The right to life is commonly regarded as an absolute right across the world.,1
Courts have ruled that a right to life does not include a right to die.,"Court judgements are based on current laws, not objective morality. Their rulings should have no basis on if there should be a right to end your life.",1
The European Court of Human Rights has placed limits on the right to life in certain circumstances (p. 6).,The right to life is commonly regarded as an absolute right across the world.,1
The European Court of Human Rights has previously ruled against a right to die by arguing that the state's duty to protect human life is more fundamental than an individual's right to die (p. 1).,"If humans have any rights at all, one of the most basic and fundamental rights should be the right to choose whether to continue living or not.",1
"Since being alive is necessary for the existence of autonomy and bodily integrity, preventing people from dying is the ultimate form of protecting these rights.",It is central to personal autonomy and bodily integrity that each person is able to embrace a timely and dignified death on their own terms.,1
"Since being alive is necessary for the existence of autonomy and bodily integrity, preventing people from dying is the ultimate form of protecting these rights.","If it was true that preventing people from dying is the ultimate way to fulfill rights, then the state would be licensed to violate anyone's rights, as long as doing so saves lives. This is not how the state should operate.",1
"Since being alive is necessary for the existence of autonomy and bodily integrity, preventing people from dying is the ultimate form of protecting these rights.","While being alive is necessary for the existence of autonomy and bodily integrity, it is not sufficient. In cases where these are unattainable for other reasons, such as medical conditions, preventing people from dying does not meaningfully protect them and may actually do more harm.",1
Giving people personal autonomy is not necessarily a good thing. Governments currently limit personal autonomy and self-determination in various ways to protect individuals from themselves.,It is central to personal autonomy and bodily integrity that each person is able to embrace a timely and dignified death on their own terms.,1
Giving people personal autonomy is not necessarily a good thing. Governments currently limit personal autonomy and self-determination in various ways to protect individuals from themselves.,The fact that governments limit individual's autonomy in some ways does not necessarily show that they should in each and every case.,1
Giving people personal autonomy is not necessarily a good thing. Governments currently limit personal autonomy and self-determination in various ways to protect individuals from themselves.,The government should have no say in personal decisions unless those decisions infringe upon the freedoms of others.,1
States enforce various safety regulations like mandatory seat belt or bike helmet laws.,The intrusion on bodily autonomy in these cases is negligible. The fact that states do this does not justify more serious violations of autonomy such as not allowing people to choose to die.,1
The government already tries to prevent self harm in other areas. There is no reason why suicide should be different.,"Self-harm involves causing oneself unnecessary pain without, typically, bringing any benefit. On the other hand, choosing to die can bring an end to suffering and pain.",1
Financial burden should not be regarded as the most important thing when considering someone's life and people should not feel they need to choose to die in order to reduce this burden.,The financial burden that healthcare places on the family of the individual may be reduced.,1
It is not clear that legalising the right to die will mean that people who want to commit suicide will discuss it more with their families or people around them.,"If society and families knew someone was planning on ending their lives, they could provide support and resources which may help that person change their mind, thus reducing suicides.",1
The expectation that they will plan an especially fulfilling or significant death may actually impose additional psychological pressure and stress on individuals.,Being able to make decisions about and plan one's own death can provide psychological comfort.,1
"Being terminally ill puts a great deal of mental and emotional strain on someone, such that they may not have the mental clarity to realise full control.","People who are ill may feel a lack of control over their bodies and circumstances (Rodríguez-Prat et al., p. 15). A right to die gives them back some of that control by ensuring that they do not have to suffer longer than they want to.",1
"Regardless of the intent behind the action, in many countries this is still an act which is breaking the law.","Currently, doctors and family members can be prosecuted for assisting a family member in dying. This imposes criminal sanctions on individuals whose compassion caused them to carry out the final wishes of a loved one or patient.",1
"People without caring families or friends could be encouraged to choose death, whether because of malicious intentions or just neglect and callousness.",Having a right to die brings about benefits for individuals as well as their families.,1
"People without caring families or friends could be encouraged to choose death, whether because of malicious intentions or just neglect and callousness.",People can already be encouraged to undergo passive euthanasia under the status quo; it is unclear why the move to active euthanasia would substantially exacerbate the problem.,1
"People without caring families or friends could be encouraged to choose death, whether because of malicious intentions or just neglect and callousness.",Regulation could be enacted that requires psychological consultation to ensure that the person was acting without social duress.,1
"People without caring families or friends could be encouraged to choose death, whether because of malicious intentions or just neglect and callousness.","Since legalisation, Belgium has not had any known instances of coercive assisted suicide occuring.",1
"Individuals who feel like they are a ""drain on society"", such as the elderly, the ill and the disabled, may feel that there is social pressure on them to choose euthanasia.",Concern that an elderly relative may opt into euthanasia could encourage people to engage with the elderly and make them feel valuable.,1
"Many countries, including Germany, have extensive legal restrictions on passive euthanasia under the status quo, reducing the likelihood that people could be coerced into it.",People can already be encouraged to undergo passive euthanasia under the status quo; it is unclear why the move to active euthanasia would substantially exacerbate the problem.,1
The use of a right to die could cause a lot of distress for family and friends.,Having a right to die brings about benefits for individuals as well as their families.,1
The use of a right to die could cause a lot of distress for family and friends.,Being forced to watch a loved one endure an extended period of pain and humiliation would be emotionally damaging to the family of the individual as well.,1
The use of a right to die could cause a lot of distress for family and friends.,It is easier for individuals to arrange for final goodbyes with loved ones if they know exactly when they are going to die.,1
"People close to the individual who commits suicide may feel that they could and should have done more to prevent it, thus leaving them with intense feelings of guilt.",Bereaved families of euthanasia patients suffer less than those who lose a family member because of natural causes.,1
"People close to the individual who commits suicide may feel that they could and should have done more to prevent it, thus leaving them with intense feelings of guilt.","People feel guilt for all sorts of decisions made by others, and this is generally not seen as a reason to limit those decisions.",1
The death of someone close to you can cause intense feelings of grief and sadness. If significant numbers of people choose to die then significantly more people will be left feeling this way.,Evidence suggests that there are no significant numbers of voluntary deaths with a legal right to die.,1
The death of someone close to you can cause intense feelings of grief and sadness. If significant numbers of people choose to die then significantly more people will be left feeling this way.,It is immoral to demand that one extend their life of pain and suffering simply to alleviate potential future pain from others.,1
The death of someone close to you can cause intense feelings of grief and sadness. If significant numbers of people choose to die then significantly more people will be left feeling this way.,Bereaved families of euthanasia patients suffer less than those who lose a family member because of natural causes.,1
The number of voluntary deaths tripled in the Netherlands reaching 4800 in 2013.,Evidence suggests that there are no significant numbers of voluntary deaths with a legal right to die.,1
It is egoistic to not care about the effect of one's decision on others. There is no 'demand' to extend a life but rather a consideration of several effects.,It is immoral to demand that one extend their life of pain and suffering simply to alleviate potential future pain from others.,1
"While this may be beneficial for the individual choosing to die, it may be particularly traumatic for their loved ones if they are required to say goodbye at a particular time.",It is easier for individuals to arrange for final goodbyes with loved ones if they know exactly when they are going to die.,1
"While this may be beneficial for the individual choosing to die, it may be particularly traumatic for their loved ones if they are required to say goodbye at a particular time.",Being forced to watch a loved one endure an extended period of pain and humiliation would be emotionally damaging to the family of the individual as well.,1
"A right to die might be an escape or way for people to ditch their personal and familial responsibilities. This could leave families in a mess (financial, emotional, etc.), especially if they're not consulted and asked for their opinion beforehand.",Having a right to die brings about benefits for individuals as well as their families.,1
"People with mental illnesses, disabilities or terminal illnesses who choose not to die could be seen as less valuable than other humans.",Having a right to die brings about benefits for individuals as well as their families.,1
The modern state is responsible for the well-being of its citizens. Thus it should not allow them to hurt or kill themselves.,Every human should have the right and means to decide when and how to die.,1
The modern state is responsible for the well-being of its citizens. Thus it should not allow them to hurt or kill themselves.,Introducing a right to die will be beneficial for society.,1
The modern state is responsible for the well-being of its citizens. Thus it should not allow them to hurt or kill themselves.,The state has no right to interfere with an individual's decision to die.,1
The modern state is responsible for the well-being of its citizens. Thus it should not allow them to hurt or kill themselves.,Public opinion favors euthanasia which suggests there is support for a right to die and that this may be in the interest of citizen well-being.,1
Life is intrinsically valuable. This means the state should prevent individuals from ending theirs.,"Life is not intrinsically valuable. It is valuable because it brings with it certain morally valuable features - conscious wellbeing, interpersonal connections, aesthetic appreciation and the creation of culture and art. When these features are absent, life is not valuable in itself.",1
Life is intrinsically valuable. This means the state should prevent individuals from ending theirs.,"Even if life is intrinsically valuable, people have ownership over their own lives and should therefore have the right to end them.",1
Many religions are against the ending of life.,Religious ethics are not permanent but change over time. They are therefore not a good guide.,1
Many religions are against the ending of life.,"Religion may have been an important part of human history, yet many people perceive it as unimportant today. There is little reason why they should adhere to religions' teachings about the right to die.",1
Many religions are against the ending of life.,Just because a belief is held within religion does not mean it is moral.,1
Many religions are against the ending of life.,This a convincing argument against committing suicide as a religious person. It is not a convincing argument to support laws that forbid others from making their own choices.,1
Buddhism rejects the right to die.,Buddhism implies exceptions for when the decision to die is acceptable if one is close to enlightenment.,1
Buddhism rejects the right to die.,Suicide has in the past been acceptable in Buddhist contexts if it takes place as an expression of selfless martyrdom.,1
The primary criteria for deciding whether hastening death is acceptable in Buddhism is not the severity of irreversibility of suffering but reaching a meditative state of mind.,Buddhism implies exceptions for when the decision to die is acceptable if one is close to enlightenment.,1
God claims to be the sovereign giver and taker of life. Thus it's his prerogative solely.,There is no reason to believe that a god exists or that claims that god is the sovereign giver and taker of life have any merit.,1
Hinduism rejects the right to die.,"Euthanasia can be legitimate under Hinduism if it is compassionate and brings an end to a painful life and prolonged suffering, thus being a good deed.",1
Hinduism rejects the right to die.,Suicide can be legitimate under Hinduism if it takes place through natural means - that is: fasting to death - and comes at a time when a person is already dying and has reached a state of mental serenity and fulfillness.,1
"Judaeo-Christian adherence to the basic ten commandments, including ""Thou shalt not murder"", is the foundation of modern law. While interpretation has adjusted somewhat, it has not really changed in thousands of years. Therefore, these basic guidelines are a very good guide and are common sense as well.",Religious ethics are not permanent but change over time. They are therefore not a good guide.,1
"Life's value is dependent on both current quality of life and future quality of life; the negative value of current agony, isolation, and desire to die can be outweighed by the positive value of a long and happy life if prevented from suicide. This future quality of life is unknowable, so, except in specific cases like terminal illness, we can't say for certain whether a life has positive or negative value.","The life of a miserable person living in constant agony and complete isolation, who desires desperately to die, is clearly not intrinsically valuable or something to be protected at all costs. In fact, it would be inhumane to intentionally preserve that person's life.",1
"Advancements in medical technology have stretched out the time that it takes a person to die. This often results in a long period of suffering, due to pain, degrading conditions, and loss of personal autonomy. Choosing to avoid this fate is a legitimate decision.",In a civilised society the goal should be to minimise suffering while respecting individual freedoms. It is therefore logical for one to have the right to choose to terminate his or her life if it ends their suffering and if they are completely aware of their medical condition.,1
"Advancements in medical technology have stretched out the time that it takes a person to die. This often results in a long period of suffering, due to pain, degrading conditions, and loss of personal autonomy. Choosing to avoid this fate is a legitimate decision.","Individuals currently have the choice to refuse medical treatment, meaning their lives do not have to be prolonged in this way if it is against their wishes.",1
