text1,text2,distance
Homeopathic remedies are dramatically cheaper than pharmaceuticals and other traditional treatments. Government funding should be directed towards making more expensive treatment attainable.,"This is only justified when the cost is less and the benefit is similar. Cheap treatments that are ineffective, should not be supported just because they are cheap",1
Homeopathic remedies are dramatically cheaper than pharmaceuticals and other traditional treatments. Government funding should be directed towards making more expensive treatment attainable.,Tax payers money should be spent on efficacious medical practices and not on those with no proven scientific efficacy: cheaper does not equate to better.,1
"If a remedy doesn't exceed 2,5 to 3 €, it can't be described ""expensive"".",Funding homeopathic treatments would be too expensive for public health systems.,1
"If a remedy doesn't exceed 2,5 to 3 €, it can't be described ""expensive"".","Its affordability combined with its lack of scientific basis is exactly why it should not be publicly funded. It is not “out of reach” like an $80,000 spinal surgery.",1
"If a remedy doesn't exceed 2,5 to 3 €, it can't be described ""expensive"".","On a nationwide basis, when used by millions of people, it can be quite expensive. Presumably the original resolution refers to paying for homeopathic consultations, as well as their remedies, homeopathy market will grow if it is reimbursed.",1
"If a remedy doesn't exceed 2,5 to 3 €, it can't be described ""expensive"".","Any amount of a nation's GDP diverted from other programs (education, defense, public services) to fund something that provides no benefit, is too much.",1
People have a right to choose what kind of treatment they want regarding something as important as their own health.,Patients are not medical experts. It is irresponsible to give patients the ability to choose how they are treated.,1
People have a right to choose what kind of treatment they want regarding something as important as their own health.,"Given that homeopathy is not banned, that right is upheld in the status quo. They do not have the right, however, to demand that this be paid for by the general public.",1
People have a right to choose what kind of treatment they want regarding something as important as their own health.,"Granting individuals a universal right to chose a treatment would be detriment the value of public health system. Therefore, within the scope of the system, people don't always have right to chose the treatment.",1
"A patient who is not a medical expert should have the freedom to choose their treatment, but they shouldn't expect public assistance in acquiring that treatment.",Patients are not medical experts. It is irresponsible to give patients the ability to choose how they are treated.,1
This right is only upheld for those who can afford it. Poorer individuals are those denied medical autonomy in the status quo.,"Given that homeopathy is not banned, that right is upheld in the status quo. They do not have the right, however, to demand that this be paid for by the general public.",1
"When patients are given the opportunity to have a meaningful say over their treatment options, they are more likely to adhere to treatment plans.","Homeopathy is not an effective treatment option. Therefore, it doesn't matter if patients adhere to it.",1
"When patients are given the opportunity to have a meaningful say over their treatment options, they are more likely to adhere to treatment plans.","There's already a huge issue with people not finishing prescribed antibiotics. There's nothing to suggest that would change if people had ""a meaningful say over their treatment options.""",1
"When patients are given the opportunity to have a meaningful say over their treatment options, they are more likely to adhere to treatment plans.","Treatment choices should only be offered when there is a value judgment required to decide between between conflicting benefits or side effects, hidden costs, etc. In any case where a doctor knows there is an objectively better, worse, or demonstrably ineffective treatment, it is their duty to avoid creating some false controversy for their patients to muddle through.",1
"A patient who is not a medical expert should have the freedom to choose their treatment, but they shouldn't expect public assistance in acquiring that treatment.",Patients are not medical experts. It is irresponsible to give patients the ability to choose how they are treated.,1
"Doctors can make mistakes. Patients know their own bodies, and if they're looking into alternative medicines, have probably taken multiple medications in the past as points of comparison. Doctors should trust patients to make decisions for themselves.","Doctors refuse to prescribe conventional medicine that has been proven to be ineffective, even if the patient insists on it. Doctors should apply the same standard when patients request homeopathy.",1
"Doctors can make mistakes. Patients know their own bodies, and if they're looking into alternative medicines, have probably taken multiple medications in the past as points of comparison. Doctors should trust patients to make decisions for themselves.",The patient's own knowledge of the effects of medications is biased by placebo effect.,1
"Doctors can make mistakes. Patients know their own bodies, and if they're looking into alternative medicines, have probably taken multiple medications in the past as points of comparison. Doctors should trust patients to make decisions for themselves.",Feeling better in the short term may lead to worse disease in the long term.,1
"Doctors can make mistakes. Patients know their own bodies, and if they're looking into alternative medicines, have probably taken multiple medications in the past as points of comparison. Doctors should trust patients to make decisions for themselves.","The patient's own experience is a sample size of 1 person. Drugs are kept off the market all the time, because they have a 1-in-a-100 chance of a significant side effect. One patient may have recovered from an illness, and may assume that the drug/remedy they took is responsible for their recovery. This is not science; it is anecdote. Large case-controlled studies must over-rule patient experience.",1
Homeopathic treatments could be used more safely within the public health system.,"If conventional medical practitioners are persuaded to believe homeopathy is effective they may choose it over conventional treatments, to the detriment of their patients.",1
Homeopathic treatments could be used more safely within the public health system.,Homeopathy is generally a safe treatment anyway. There is no need to regulate it through the public healthcare system.,1
Homeopathic treatments could be used more safely within the public health system.,Homeopaths have not completed medical school. They lack knowledge and expertise about patient health. It is not safe for public health systems to advise patients to see them.,1
Homeopathic treatments could be used more safely within the public health system.,"It is perverse to argue that homeopathy should be funded to make it safer. If there are significant risks from homeopathy then we should take measures that reduce the number of practitioners, not increase them.",1
Homeopathic treatments could be used more safely within the public health system.,"Homeopathic treatment is not more useful than using a placebo. So homeopathy may be used, but only in cases where the use of a placebo would also be okay and it should only be used if a more legitimate way of treatment has been checked by a doctor.",1
Government support provides a framework of trust for patients that they would otherwise lack. It establishes standards and qualifications that protect consumers from the less ethical practitioners. Without government support consumers will choose alternative treatments anyway but without any protection.,"Government support lending trust to ineffective treatments is counter to the goal of protecting the public health. There's no way to protect patients who choose ineffective treatments, other than making those treatments harder to get.",1
Homeopathy is used effectively in Brazil. It is prescribed by doctors as part of the public health system.,Homeopathy can not be used effectively when every evidence suggests otherwise. Obviously homeopathy is used despite all the evidence.,1
"Homeopathy can be used as a ""first line of defence"" particularly for psychological and psychiatric conditions.","For homeopathy's placebo effect to work, it requires doctors to tell patients that they think it will work. This deception is unethical.",1
"Homeopathy can be used as a ""first line of defence"" particularly for psychological and psychiatric conditions.",A public health system should not buy placebo at the price of medication. Neither should it make patients spend their money on it.,1
"Homeopathy can be used as a ""first line of defence"" particularly for psychological and psychiatric conditions.",Psychological and psychiatric conditions have their own proper treatment and using placebo to treat them would be unethical from the doctor's perspective.,1
"Homeopathy is not administered by a medical professional, instead by a lesser, sometimes not, qualified health practitioner. In addition, homeopathy is readily bought off the shelf of health food stores, pharmacies and supermarkets; placebos are not.","Placebos may be a valid treatment option and as such, homeopathy.",1
Lying to your patients is completely unethical. Medical practitioners can't ethically prescribe stuff they know doesn't work better than placebo.,"Placebos may be a valid treatment option and as such, homeopathy.",1
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",The National Health and Medical Research Council reviewed evidence from 176 trials to determine if homeopathy was a valid treatment option. The evidence demonstrated that homeopathy was no more effective than a placebo.,1
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",You don't need homeopathic experts to makes review of studies on homeopathy.,1
Homeopathic remedies are essentially just water. It will not lead to complications with other drugs.,"People can be on multiple treatments and need to be accurately informed for the treatments to work properly. If people are misinformed about homeopathy, they will misinform their other doctors.",1
"When prescribing a homeopathic treatment, doctors can list drugs that the homeopathic remedy could interact with.","People can be on multiple treatments and need to be accurately informed for the treatments to work properly. If people are misinformed about homeopathy, they will misinform their other doctors.",1
"The doctor should correctly inform the patient of the their beliefs. If the doctor truly believes that homeopathy works, then saying so is not ""misinformation,"" and the government should in no way restrict the doctor from stating his/her opinion.","While other placebos are know to be working only through a psychological effect, homeopathy is often described as having an additional effect, working because of some mysterious power from a really small dose of a substance. By approving homeopathy, a doctor accepts this idea, which, because there is no proof of it, is misinforming their patient.",1
"Insofar as the patient is getting better and that placebos have no side effects, telling a patient that they are undergoing a treatment would be ethical, even if the treatment is simply a placebo.","For homeopathy's placebo effect to work, it requires doctors to tell patients that they think it will work. This deception is unethical.",1
"Insofar as the patient is getting better and that placebos have no side effects, telling a patient that they are undergoing a treatment would be ethical, even if the treatment is simply a placebo.","In FDA trials of new drugs, all side effects must be reported. The package insert then lists the incidence of adverse events, and compares the rate to incidence in the placebo group. Surprisingly, the incidence of side effects of varying severity is not zero in the placebo group.",1
It has been shown that the placebo effect still works even when it is known to be the placebo effect.,"For homeopathy's placebo effect to work, it requires doctors to tell patients that they think it will work. This deception is unethical.",1
"When a person with an illness chooses to attend a homeopath with an ailment, rather than a traditional practitioner, there is a risk of a diagnosis being missed; if homeopaths are more regulated and involved in public health systems this risk is minimised.","Patients with healthcare concerns should see their doctor straight away. If they visit a homeopath instead, there is a risk that by the time the patient visits their doctor, their condition might have progressed and become more serious and harder to treat.",1
"When things are publicly funded, they come under heightened scrutiny by the public and government. The government could more closely monitor homeopathic practitioners and researchers so they produce more accurate results.",Public funding of homeopaths is not necessary to increase scrutiny of the profession. The government could simply pass legislation which all homeopathic practitioners must abide by.,1
There are mechanisms by which homeopathic treatments may work for certain conditions.,The National Health and Medical Research Council reviewed evidence from 176 trials to determine if homeopathy was a valid treatment option. The evidence demonstrated that homeopathy was no more effective than a placebo.,1
There are mechanisms by which homeopathic treatments may work for certain conditions.,"Homeopathic remedies consist of substances that have have been diluted so many times, that virtually none of the original substance is left. This is not an effective treatment option.",1
There are mechanisms by which homeopathic treatments may work for certain conditions.,"Even with a plausible mechanism, any treatment needs statistical evidence to prove that it really works.",1
Homeopathic remedies can elicit particularly powerful placebo effects.,"For homeopathy's placebo effect to work, it requires doctors to tell patients that they think it will work. This deception is unethical.",1
Homeopathic remedies can elicit particularly powerful placebo effects.,"This will lead patients to ascribe the benefits of the placebo effect specifically to homeopathic remedies. This means that they will be more likely to believe that homeopathic remedies work, and hence demand them when conventional medicine is actually necessary.",1
Homeopathic remedies can elicit particularly powerful placebo effects.,Placebo is significantly less powerful than the average person believes lately. In effect it's just people wanting things to work and giving providers they trust the benefit of the doubt.,1
Homeopathic remedies can elicit particularly powerful placebo effects.,"If you want to maximize placebo then you need an intervention that's either invasive, expensive, or delivered by a charismatic practitioner. Preferably all three. Homeopathy is definitely not intrusive, significantly less expensive than some alternatives and not always associated with charisma. Thus it should be seen as a weak way to elicit a placebo effect.",1
Homeopathic remedies can elicit particularly powerful placebo effects.,"Accepting that homeopathic remedies can provide a powerful effect as a placebo does not justify its funding, as it is an overpriced placebo after all.",1
Homeopathic remedies can elicit particularly powerful placebo effects.,"To say that any specific remedy has a ""particularly powerful placebo effect"" is nonsense. ""Placebo effect"" by definition, is an improvement produced by giving the patient an inert(ineffective) substance. Therefore, no ""particularly"" strong effect can be ascribed to the substance itself.",1
Homeopathic remedies can elicit particularly powerful placebo effects.,Real medicine can elicit a powerful real effect,1
"The placebo effect can be very powerful, and can improve people's health.","Homeopathy presents itself as curative, which, even if it works on symptoms via a placebo effect, is deceitful. Thus it should not be used within the health system.",1
"This study found drops in systolic blood pressure between 5 and 8 mmHg in the placebo arm of trials for new anti-hypertensive medications. Therefore, it is logical to conclude that the placebo effect is real.",One study is never enough to extend out to any real conclusions. Most studies show that placebo effects are small or non-existent if you stick to measurable endpoints.,1
There is good evidence that placebos work for a large variety of symptoms.,"This depends on what you mean by ""work"". If you mean improve subjective endpoints (like self reported pain or mental state) more than doing nothing, but less than actual effective medicine, then they ""work"". If you mean actually affect real, non-subjective outcomes (like mobility measures, mortality, tumor size etc.), then they do not.",1
There is often a culture around homeopathy that makes placebo effects likely.,The culture around homeopathy (e.g. taking more time for the patient) has good aspects. They can be implemented into a medical system that doesn't need esoteric concepts to explain itself.,1
"A homeopath has an opportunity to build a strong therapeutic relationship with a patient, this relationship is an important component of the placebo effect.",Medical professionals such as psychologists who have formal training are better suited to develop therapeutic relationships with patients.,1
"A study looking at the efficacy of homeopathy for rheumatoid arthritis symptoms concluded that, while the remedy had no effect, the consultation was itself therapeutic (Brein, S. et al).","""A study"", in and of itself, isn't worth much when speaking to the overall consensus of the body of evidence. You can find ""a study"" to prove almost anything you like. All studies add to the consensus though. If they are of rigorous enough quality to get through the selection process. These literature reviews/meta analysis/systematic reviews are what people should be looking at.",1
"A study looking at the efficacy of homeopathy for rheumatoid arthritis symptoms concluded that, while the remedy had no effect, the consultation was itself therapeutic (Brein, S. et al).","The argument that the product was not effective invalidates the argument that homeopathy should be paid for by government. If the argument is that the consultation is effective then any consultation would be similarly effective, whether by a homeopath or physician and as physicians can provide clinically effective products they are measurably superior investment for government funds.",1
Some people don't feel comfortable with a psychologist or mainstream therapist because of stigma. The rituals surrounding homeopathy give them an excuse to explore and communicate their emotions.,Medical professionals such as psychologists who have formal training are better suited to develop therapeutic relationships with patients.,1
"Homeopathy is not administered by a medical professional, instead by a lesser, sometimes not, qualified health practitioner. In addition, homeopathy is readily bought off the shelf of health food stores, pharmacies and supermarkets; placebos are not.","Placebos may be a valid treatment option and as such, homeopathy.",1
Lying to your patients is completely unethical. Medical practitioners can't ethically prescribe stuff they know doesn't work better than placebo.,"Placebos may be a valid treatment option and as such, homeopathy.",1
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",The National Health and Medical Research Council reviewed evidence from 176 trials to determine if homeopathy was a valid treatment option. The evidence demonstrated that homeopathy was no more effective than a placebo.,1
"There are questionable aspects of the 2015 NHMRC report that have not been reported by media. There were several flaws in the way the report was prepared, not least of which was the absence of anyone qualified in homeopathy on the review board, and that the chair of the review board is well known to have a strong anti-naturopathy bias.",You don't need homeopathic experts to makes review of studies on homeopathy.,1
Homeopathic remedies are essentially just water. It will not lead to complications with other drugs.,"People can be on multiple treatments and need to be accurately informed for the treatments to work properly. If people are misinformed about homeopathy, they will misinform their other doctors.",1
"When prescribing a homeopathic treatment, doctors can list drugs that the homeopathic remedy could interact with.","People can be on multiple treatments and need to be accurately informed for the treatments to work properly. If people are misinformed about homeopathy, they will misinform their other doctors.",1
"The doctor should correctly inform the patient of the their beliefs. If the doctor truly believes that homeopathy works, then saying so is not ""misinformation,"" and the government should in no way restrict the doctor from stating his/her opinion.","While other placebos are know to be working only through a psychological effect, homeopathy is often described as having an additional effect, working because of some mysterious power from a really small dose of a substance. By approving homeopathy, a doctor accepts this idea, which, because there is no proof of it, is misinforming their patient.",1
"Insofar as the patient is getting better and that placebos have no side effects, telling a patient that they are undergoing a treatment would be ethical, even if the treatment is simply a placebo.","For homeopathy's placebo effect to work, it requires doctors to tell patients that they think it will work. This deception is unethical.",1
"Insofar as the patient is getting better and that placebos have no side effects, telling a patient that they are undergoing a treatment would be ethical, even if the treatment is simply a placebo.","In FDA trials of new drugs, all side effects must be reported. The package insert then lists the incidence of adverse events, and compares the rate to incidence in the placebo group. Surprisingly, the incidence of side effects of varying severity is not zero in the placebo group.",1
It has been shown that the placebo effect still works even when it is known to be the placebo effect.,"For homeopathy's placebo effect to work, it requires doctors to tell patients that they think it will work. This deception is unethical.",1
"The elaborate explanation surrounding homeopathy, and the fact that some patients already believe it, means that it cannot be simply replaced with sugar pills.",Doctors should prescribe sugar pills or some other placebo which are equally effective as homeopathy to achieve the same end.,1
"Sugar pills may actually have a negative effect (for example, to a diabetic). Prescribing water with nothing in it is better than prescribing sugar pills.",Doctors should prescribe sugar pills or some other placebo which are equally effective as homeopathy to achieve the same end.,1
It's been scientifically demonstrated that not all placebos are equal. It is an ongoing field of research as to how the body and mind respond to a placebo for better health effects than if they'd literally done nothing. Ted Kaptchuk studies placebos,"To say that any specific remedy has a ""particularly powerful placebo effect"" is nonsense. ""Placebo effect"" by definition, is an improvement produced by giving the patient an inert(ineffective) substance. Therefore, no ""particularly"" strong effect can be ascribed to the substance itself.",1
It's been scientifically demonstrated that not all placebos are equal. It is an ongoing field of research as to how the body and mind respond to a placebo for better health effects than if they'd literally done nothing. Ted Kaptchuk studies placebos,"The link cited above is an article on how the placebo effect varies based on what people are TOLD about their treatment. There was no difference in the ""treatments"" themselves(since neither group was treated), just the patient's perceptions about their relative invasiveness (shots vs. pills) or other factors. The lead investigator himself notes that the same ""treatment"" can have very different results when accompanied by a ""very schmaltzy"" bedside manner.",1
Just because modern science cannot explain the mechanisms by which homeopathy works does not mean they do not exist.,All of the claimed mechanisms for homeopathy are outside of our current understanding of the physical world. Therefore they are not plausible.,1
Just because modern science cannot explain the mechanisms by which homeopathy works does not mean they do not exist.,"The fact that a specific mechanism may make sense to some doesn't mean it has a biological basis - it may make sense only considering the fundamentals of homeopathy, which has never been proven to work for any condition at all, in a correctly conducted study.",1
Just because modern science cannot explain the mechanisms by which homeopathy works does not mean they do not exist.,"It may be the case that there are mechanisms through which homeopathy could work that modern science cannot yet explain. However, that doesn't mean that we should blindly accept that these mechanism exist, without first having evidence.",1
Just because modern science cannot explain the mechanisms by which homeopathy works does not mean they do not exist.,"The issue isn't in accepting a lack of understanding as to how homeopathic treatments work, but rather a lack of evidence that they do in fact work.",1
Just because modern science cannot explain the mechanisms by which homeopathy works does not mean they do not exist.,"Using that logic, the same argument could be made for lack of proof for the existence of God. We do not expect public funding to be used for faith healing so let's not waste money on homeopathy.",1
"Science is underpinned with privileges and cultures- for instance scientific testing has been shown to have a bias towards certain groups of the population, certain contexts and others are neglected or their experiences not considered seriously. In knowing this we know that the disproof of Homeopathy is not 100%.",The burden of proof is on the side of those claiming effectiveness.,1
"Science is underpinned with privileges and cultures- for instance scientific testing has been shown to have a bias towards certain groups of the population, certain contexts and others are neglected or their experiences not considered seriously. In knowing this we know that the disproof of Homeopathy is not 100%.","Disproof is not required, since, what is required, is proof. Even so, knowing that there is simply no physiological or chemical mechanism which would allow homeopathy to work more than a placebo, even so, it has been put to the test not once nor twice but hundreds of times, in double blind controlled environments. If there were any power in homeopathy, it would have easily shown up in such tests.",1
"Most RCTs of homeopathy are poor quality and of non-individualised remedies, so the results of those trials are questionable. A major tenet of homeopathy is that the treatment be tailored to the individual patient. An allopathic-style RCT to see if one particular remedy helps with one particular symptom is not going to give conclusive results about homeopathy. Reviews of trials that take this into account show positive outcomes and that more research is justified, e.g. this one and this one.","First, homeopathy should have a scientific base to explain its mechanism, in order to use the argument of it being wrongly used. For an hypothesis to be considered acceptable, it must be proven step by step. Pretending to increase complexity without demonstrating the effectivity of its basic concepts just messes up the process and is not considered scientific method.",1
The history of scientific thought is full of ideas which have been proven incorrect. It is possible that our current understanding of how molecules function is inadequate.,"That's a pretty grand idea that would require very specific and overwhelming evidence (because the evidence that we understand how molecules work is pretty overwhelming).  Research into Homeopathy hasn't come even a tiny little bit close to the beginning of the start that you'd need to think about the idea that you might consider doing some pilot studies to see if it might be feasible to do real research.  There's no there, there.",1
The history of scientific thought is full of ideas which have been proven incorrect. It is possible that our current understanding of how molecules function is inadequate.,"Even if molecules do behave in manners we do not understand, that doesn't mean we can go around inventing an idea about their behavior and claiming it as true.",1
"Many drugs are approved for use even though scientists are unsure exactly how they work. For example, the exact mechanism of action for paracetamol is unknown, and it is still commonly prescribed.","This is a common alt health trope. We basically know how anti-depressants work. To the extent we don't, the holes in our knowledge are in how certain brain chemistry changes affect consciousness. This is different from ""the water contains magic memory of stuff in it that is made more powerful by being diluted out of existence with shaking while curing your ailments through the sympathetic magic of like cures like (see description)."" This doesn't align with our understanding of physics.",1
"Many drugs are approved for use even though scientists are unsure exactly how they work. For example, the exact mechanism of action for paracetamol is unknown, and it is still commonly prescribed.","Even if the exact mechanism for how many antidepressants work is unknown, the majority of scientific evidence suggests that they do work. No such evidence exists for homeopathic remedies.",1
"Many drugs are approved for use even though scientists are unsure exactly how they work. For example, the exact mechanism of action for paracetamol is unknown, and it is still commonly prescribed.","There is an actual drug in Acetaminophen. An actual chemical that theoretically could be doing actual things. This is not the case for homeopathy, thus bringing it up doesn't indicate that homeopathy could possibly work.",1
"Many drugs are approved for use even though scientists are unsure exactly how they work. For example, the exact mechanism of action for paracetamol is unknown, and it is still commonly prescribed.",The mechanism of action of a treatment is of less importance than evidence that it works. There is no evidence for beneficial effects (beyond placebo) of homeopathy.,1
"An analysis of peer-reviewed publications on the efficacy of homeopathy in treating livestock concludes: ""In a considerable number of studies, a significant higher efficacy was recorded for homeopathic remedies than for a control group. Therefore, the potential medical efficacy of homeopathy under certain conditions cannot be ruled out."" The placebo effect does not come into play when the patient is not aware that they're being given a treatment.","The fact that a specific mechanism may make sense to some doesn't mean it has a biological basis - it may make sense only considering the fundamentals of homeopathy, which has never been proven to work for any condition at all, in a correctly conducted study.",1
"An analysis of peer-reviewed publications on the efficacy of homeopathy in treating livestock concludes: ""In a considerable number of studies, a significant higher efficacy was recorded for homeopathic remedies than for a control group. Therefore, the potential medical efficacy of homeopathy under certain conditions cannot be ruled out."" The placebo effect does not come into play when the patient is not aware that they're being given a treatment.","The same study concluded that: 'Due to a lack of prognostic validity, replacing or reducing antibiotics with homeopathy currently cannot be recommended unless evidence of efficacy is reproduced by RCTs and proven in various farm practice conditions.'",1
"An analysis of peer-reviewed publications on the efficacy of homeopathy in treating livestock concludes: ""In a considerable number of studies, a significant higher efficacy was recorded for homeopathic remedies than for a control group. Therefore, the potential medical efficacy of homeopathy under certain conditions cannot be ruled out."" The placebo effect does not come into play when the patient is not aware that they're being given a treatment.",People are not livestock. It needs to be shown that what applies to livestock can apply to people.,1
"An analysis of peer-reviewed publications on the efficacy of homeopathy in treating livestock concludes: ""In a considerable number of studies, a significant higher efficacy was recorded for homeopathic remedies than for a control group. Therefore, the potential medical efficacy of homeopathy under certain conditions cannot be ruled out."" The placebo effect does not come into play when the patient is not aware that they're being given a treatment.",Placebo was described working even on animals - source.,1
"An analysis of peer-reviewed publications on the efficacy of homeopathy in treating livestock concludes: ""In a considerable number of studies, a significant higher efficacy was recorded for homeopathic remedies than for a control group. Therefore, the potential medical efficacy of homeopathy under certain conditions cannot be ruled out."" The placebo effect does not come into play when the patient is not aware that they're being given a treatment.",This is not the same standard of effectiveness we hold for conventional medicine,1
