text1,text2,distance
"Many plant toxins, also known as phytochemicals, are beneficial to humans through a phenomenon known as hormesis.",Plants can be toxic and can't be tolerated by some people.,1
"Many plant toxins, also known as phytochemicals, are beneficial to humans through a phenomenon known as hormesis.","Concerns have been raised regarding hormesis, since it might have been exploited by lobbyists to diminish environmental regulations for certain widely recognized toxic substances in the United States.",1
"Vegetarians can easily get B12 from eggs and cheese, two foods that are not excluded from a vegetarian diet.","Since plant-foods don't naturally contain B12, vegetarian diets can lead to a type of serious anemia, known as pernicious anemia.",1
"B12 is stored in the liver for up to 5 years and easily supplemented as it's cheap, accessible, and high-dosable.","Vitamin B12 is an essential nutrient that's almost exclusively found in animal-sourced foods, such as fish, meat, dairy products, and eggs.",1
"Vegetarians do not eat meat but usually still eat some amount of animal-based foods such as eggs, fish, and dairy.","Vitamin B12 is an essential nutrient that's almost exclusively found in animal-sourced foods, such as fish, meat, dairy products, and eggs.",1
"B12 can be found in nutritional yeast, soy milk, and tofu.","B12 is not found in any plant-based sources other than fortified cereals, meaning it is difficult to access.",1
Animals also take supplements which shows that everyone needs B12 supplements as the ground quality has decreased over the industrial period.,B12 deficiency is quite common among vegetarians.,1
"Due to supplementation and fortified foods, B12 deficiency has become much less prevalent in vegetarians/vegans in recent years.",B12 deficiency is quite common among vegetarians.,1
"Studies have proven the contrary: vegetarians have lower LDL cholesterol, blood pressure, rates of hypertension, and type 2 diabetes compared to meat eaters, together with a reduced risk of chronic diseases.","Some studies suggest that vegetarians are ""less healthy and have a lower quality of life"" than meat-eaters.",1
The diseases associated with meat consumption are among the most common and risky diseases.,"Some studies suggest that vegetarians are ""less healthy and have a lower quality of life"" than meat-eaters.",1
The diseases associated with meat consumption are among the most common and risky diseases.,"The diseases associated with meat are actually associated with over consumption of meat, not meat in itself.",1
The diseases associated with meat consumption are among the most common and risky diseases.,"Upon analyzing 12 randomized trials involving approximately 54,000 individuals, researchers did not observe a statistically significant or meaningful association between meat consumption and the risk of heart disease, diabetes, or cancer.",1
These findings are merely correlational and do not support the notion that eating a vegetarian diet causes physical or mental health problems.,"Some studies suggest that vegetarians are ""less healthy and have a lower quality of life"" than meat-eaters.",1
The term ultra-processed food is very ill-defined. It is not evident that the consumption of all forms of ultra-processed foods pose a health hazard.,Vegetarianism has been associated with higher consumption of ultra-processed foods.,1
The fact that ultra-processed foods are available doesn't mean that a healthy vegetarian diet is not nutritious in itself.,"With the increase of vegetarian options in the supermarkets, some people may rely heavily on processed vegetarian alternatives which can be high in salt, sugar, and unhealthy fats.",1
The same argument can be applied to carnivore diets which have a wider range of processed meats high in salt and unhealthy fats.,"With the increase of vegetarian options in the supermarkets, some people may rely heavily on processed vegetarian alternatives which can be high in salt, sugar, and unhealthy fats.",1
Vegetarian diets are based on nutrient-rich plant foods with many benefits.,Humans are omnivores: we are designed to eat a variety of food types and sources in order to thrive.,1
Vegetarian diets are based on nutrient-rich plant foods with many benefits.,Many chemicals are used in plant-food production which can harm the overall health.,1
Vegetarian diets are based on nutrient-rich plant foods with many benefits.,Vegetarian diets are not always adequate for more vulnerable populations like children and pregnant women.,1
Vegetarian diets provide an abundance of vitamins and minerals which support overall health.,Certain nutrients are present in lower quantities in vegetarian sources or are absorbed less efficiently by the body compared to those in meat or fish.,1
Many vegetarians eat fish and/or supplement these nutrients.,Certain nutrients are present in lower quantities in vegetarian sources or are absorbed less efficiently by the body compared to those in meat or fish.,1
Vegetarian diets tend to be high in dietary fiber which supports a healthy gut microbiome and digestive health.,"Excessive fiber intake can lead to digestive issues for some individuals, such as gas, constipation, IBS or abdominal pain.",1
"While these diets are higher in fiber, they are not excessively high. Nevertheless, high fiber can cause these problems for some individuals but these are relatively few and their bodies usually adapt to it over time.","Excessive fiber intake can lead to digestive issues for some individuals, such as gas, constipation, IBS or abdominal pain.",1
"Plant-based food is rich in antioxidants, which helps protect the body's cells from oxidative stress and inflammation.",Some of the foods that reverse oxidative stress are also typically present in carnivore diets such as carotenoids and lycopene.,1
"Plant-based food is rich in antioxidants, which helps protect the body's cells from oxidative stress and inflammation.",Oxidation is important for building muscle where antioxidants can hinder adaptation and antioxidants seem to be overrated or a flawed criteria by which to assess the healthiness of foods.,1
Creatine is not an essential nutrient as it is naturally produced in the human body.,"It also contains creatine, which helps fuel muscles.",1
Creatine is easily supplemented and even meat-eaters often do so due to its benefits mainly in regards to strength training.,"It also contains creatine, which helps fuel muscles.",1
"The human body naturally produces creatine on its own, and it is not necessary to get it through diet.","Meat and fish are the natural sources of creatine, which is fundamental for the muscle building process.",1
"The human body naturally produces creatine on its own, and it is not necessary to get it through diet.","While the body does produce creatine on its own, the levels of creatine may be lower than what is required, creating the need for supplements.",1
Vegetarians can still eat fish.,"Meat and fish are the natural sources of creatine, which is fundamental for the muscle building process.",1
It is possible to be a vegetarian bodybuilder; which shows that meat is not the only way to increase and maintain muscle mass.,Meat helps increasing and maintaining muscle mass.,1
"Meat does not help build muscle mass, instead, specific exercise regimes build muscle mass in conjunction with a suitable protein and energy intake.",Meat helps increasing and maintaining muscle mass.,1
"Meat does not help build muscle mass, instead, specific exercise regimes build muscle mass in conjunction with a suitable protein and energy intake.",Meat does help build muscle mass since it is high in saturated fats which are optimum for muscle growth.,1
Most body builders supplement their protein intake with protein shakes made from powder.,Protein shakes are unnecessary for bodybuilders aiming to build muscle and burn fat. Complete amino acids essential for post-workout recovery are readily available in whole foods.,1
The optimal amount of protein for muscle-building is 1.6 grams per kg bodyweight and in rare cases (e.g. older age and professional) slightly higher. Such amounts are usually not consumable daily with conventional healthy vegetarian diets that don't include protein powders at least during caloric restriction times when they reduce the percentage of bodyfat.,Protein shakes are unnecessary for bodybuilders aiming to build muscle and burn fat. Complete amino acids essential for post-workout recovery are readily available in whole foods.,1
Being capable of eating foods from certain sources does not make those sources essential.,Humans are omnivores: we are designed to eat a variety of food types and sources in order to thrive.,1
Being capable of eating foods from certain sources does not make those sources essential.,"Since different foods contain different nutrients, being able to eat a variety of foods increases the chances of consuming all beneficial nutrients.",1
"Nothing reached by evolution is ""designed"". Capacity should not be mistaken for necessity.",Humans are omnivores: we are designed to eat a variety of food types and sources in order to thrive.,1
Humans are anatomically herbivorous.,Humans are omnivores: we are designed to eat a variety of food types and sources in order to thrive.,1
Humans are anatomically herbivorous.,Human dentition indicates that the human diet is by nature omnivorous.,1
Studies indicate or show many prehistoric humans ate many plants and could well have been vegetarians.,"Prehistoric humans also ate insects and meat. Their diet was closer to the so-called ""paleo diet.""",1
"According to evidence, people in Palaeolithic times ate a much more plant-based diet that initially thought.",The initial significant evolutionary shift in the human diet occurred around 2.6 million years ago with the inclusion of meat and marrow from large animals.,1
"The modern ""paleo"" diets are now thought to be based on a myth and in addition are not healthy.","Prehistoric humans also ate insects and meat. Their diet was closer to the so-called ""paleo diet.""",1
A shift toward vegetarianism can contribute to sustainable food production and avoid the use of unhealthy chemicals.,Many chemicals are used in plant-food production which can harm the overall health.,1
"Even carnivore diets include plant-food, so this applies to all types of balanced diets.",Many chemicals are used in plant-food production which can harm the overall health.,1
One can eat organic vegetarian foods that have less such problems.,Many chemicals are used in plant-food production which can harm the overall health.,1
Nothing proves these are sufficiently present in the washed and/or cooked food to represent a notable health risk.,Many chemicals are used in plant-food production which can harm the overall health.,1
Many chemicals are also used in animal food production such as antibiotics and preservatives.,Many chemicals are used in plant-food production which can harm the overall health.,1
"This depends on the particular vegetarian diet. If it contains much dairy and/or extra vitamin D and calcium, there unlikely any more bone health issues than otherwise.",Vegetarian diets might not be the best choice for children since it could prevent them from achieving optimal height or bone mineral status.,1
"Vegetarian diets for pregnant women are perfectly feasible, assuming a varied diet of ""healthy fruits, vegetables, legumes and nuts"".","According to some studies, newborns of vegetarian mothers are more likely to have low birth weight.",1
All pregnant and breastfeeding women have to supplement their diets in some way.,"Pregnant and breastfeeding women, if vegetarian, need to supplement heavily to get adequate nutrients.",1
"What is needed is not ""heavy supplementation"" – only a few or even just one poly-pill per day is required that is very cheap except for third-world countries.","Pregnant and breastfeeding women, if vegetarian, need to supplement heavily to get adequate nutrients.",1
Consensus among experts indicates that a carefully thought-out vegetarian diet can serve as a highly nutritious and healthy eating approach for individuals of all age groups.,Vegetarian diets are not always adequate for more vulnerable populations like children and pregnant women.,1
"This depends on the vegetarian diets, such as mainly whether there is adequate accompanying supplementation.",Vegetarian diets are not always adequate for more vulnerable populations like children and pregnant women.,1
During certain times and/or for many people that can a good thing. For instance methionine restriction is a candidate for a life-extension method.,"Typical instances of amino acids that are limited in plant-based proteins encompass lysine, methionine, isoleucine, threonine, and tryptophan which cause lower protein synthesis.",1
"There are many vegetarian options that are great amino acid sources such as nutritional yeast, seitan and pistachios.",Plant-based proteins lack certain essential amino acids than can be easily found in animal products.,1
"Soy, a common vegetarian protein source, contains all essential amino acids.",Plant-based proteins lack certain essential amino acids than can be easily found in animal products.,1
All amino acids do not have to come from one food source. You can achieve an adequate intake of all essential amino acids by combining different food groups.,Plant-based proteins lack certain essential amino acids than can be easily found in animal products.,1
"In a varied diet with adequate calorie intake, protein deficiency is almost non-existent regardless of whether the protein is derived primarily from animals or exclusively from plants.",Plant-based proteins are less digestible than animal proteins which can lead to protein deficiencies.,1
"Plant protein tends to be higher in fiber than meat, which is better for the digestive health.",The digestibility and absorption of protein from plant sources is not always reliable.,1
"Compared to animal-based products, plant foods are lower in saturated fats and cholesterol which contributes to cardiovascular health.",Vegetarian diets don't easily provide a complete protein profile.,1
"Compared to animal-based products, plant foods are lower in saturated fats and cholesterol which contributes to cardiovascular health.",Animal-based products such as chicken and fish are also recommended for lowering cholesterol.,1
"There are plant-based complete protein sources such as soy, quinoa and hemp seeds.",Vegetarian diets don't easily provide a complete protein profile.,1
"There are plant-based complete protein sources such as soy, quinoa and hemp seeds.","Even if these protein sources are complete, these options are relatively limited compared to the broader spectrum of animal-based complete proteins that are more available and cheaper.",1
"There are plant-based complete protein sources such as soy, quinoa and hemp seeds.",Achieving nutritional adequacy solely from plant-based complete proteins might necessitate larger servings and a more meticulous dietary approach.,1
Hemp protein is as complete as animal protein and much easier to digest.,"This claim is objectively false. Unlike some animal-based proteins, it is not a complete protein source and has an amino acid score of only 0.64 with lysine as limiting amino acid. Better vegetarian options include combining rice with pea protein for a complete amino acid profile and/or lysine supplements.",1
Grains are often cheaper than animal products.,"Even if these protein sources are complete, these options are relatively limited compared to the broader spectrum of animal-based complete proteins that are more available and cheaper.",1
Grains are often cheaper than animal products.,Grains do not include much protein.,1
"While it might be more abundant, meat-eaters are more at risk of suffering from deficiencies of fiber, PUFA, α-linolenic acid (ALA), folate, vitamin D, E, calcium and magnesium. This shows how important is to follow a balanced diet of any type.","Nutrients, such as vitamin B12, iron, and omega-3 fatty acids are more abundant in animal products.",1
Vegetarians can still eat animal products. Omega-3 fatty acids are contained in fish which they may consume.,"Nutrients, such as vitamin B12, iron, and omega-3 fatty acids are more abundant in animal products.",1
There is lots of iron in white beans and red lentils as well as lots of omega-3 in algae oil.,"Nutrients, such as vitamin B12, iron, and omega-3 fatty acids are more abundant in animal products.",1
All of these can easily be supplemented.,"Nutrients, such as vitamin B12, iron, and omega-3 fatty acids are more abundant in animal products.",1
"If a balanced vegetarian diet is followed, phytates are not a health concern.","Plant-based sources of zinc, such as legumes and whole grains, contain phytates that can inhibit zinc absorption.",1
Vegetarians can supplement zinc and ingest it in the morning when absorption is not inhibited.,"Plant-based sources of zinc, such as legumes and whole grains, contain phytates that can inhibit zinc absorption.",1
Vegetarianism has been approved by health organizations as a nutritionally healthy diet.,Vegetarianism doesn't offer an abundant source for some key nutrients.,1
Vegetarianism has been approved by health organizations as a nutritionally healthy diet.,"The World Health Organization includes meat into their ""healthy diet"" guidelines.",1
Vegetarianism has been approved by health organizations as a nutritionally healthy diet.,The British NHS recommends including fish and meat to follow a healthy balanced diet.,1
"The potential nutritional challenges associated with a vegetarian diet can be effectively addressed through informed dietary choices and, when necessary, the use of supplements.",Vegetarianism doesn't offer an abundant source for some key nutrients.,1
"The potential nutritional challenges associated with a vegetarian diet can be effectively addressed through informed dietary choices and, when necessary, the use of supplements.","The need of supplements is specially important among vegans, however, lacto-ovo-vegetarians can get adequate amounts of all nutrients needed from dairy products and eggs.",1
