text1,text2,distance
"Porn helped develop many essential technologies of the modern world, including the internet and anti-piracy methods.",Porn has a negative impact on society as a whole.,1
"Porn helped develop many essential technologies of the modern world, including the internet and anti-piracy methods.","Just because porn contributed to the rise of technologies that impacted society, this does not make porn itself beneficial.",1
"Porn helped develop many essential technologies of the modern world, including the internet and anti-piracy methods.",These technologies would have been developed without the influence of porn.,1
Pornography is good for the economy.,Porn has a negative impact on society as a whole.,1
Pornography is good for the economy.,The time and resources used to produce porn could be better spent on helping those in need.,1
"Pornography creates jobs for performers, production crews, and distributors.",These skills could be used for making non-pornographic movies too.,1
"Pornography creates jobs for performers, production crews, and distributors.","There were only 1,385 people employed in the online porn industry in 2023 in the US. This is an incredibly small proportion of the overall workforce.",1
It is possible to spend money on porn and homelessness. One does not have to be sacrificed for the benefit of the other.,In 2022 the adult entertainment industry was valued at $58.4 billion. This money could effectively end homelessness if used properly.,1
Porn is helpful for those in need of sexual stimulation.,The production budgets for porn could be donated to help those in need.,1
Many people only watch porn in short segments at varying times of the day. It isn't feasible to volunteer for charities during these narrow windows.,Time spent watching porn could be used to volunteer for charities.,1
People who watch porn could use other available time to help others.,Time spent watching porn could be used to volunteer for charities.,1
People who watch porn could use other available time to help others.,Using other available time to help others does not negate the fact that the time spent on porn could be time spent helping others.,1
What a person considers as time well spent is a personal decision and cannot be dictated by others.,The time and resources used to produce porn could be better spent on helping those in need.,1
What a person considers as time well spent is a personal decision and cannot be dictated by others.,This implies that people could consider harmful activities as time well spent.,1
Porn companies give to charity.,The time and resources used to produce porn could be better spent on helping those in need.,1
Porn companies give to charity.,The charitable impact would be maximized by directly contributing all resources rather than a voluntary fraction.,1
"Contributing all of their resources would cause the company to go bankrupt, thereby eliminating the possibility long term charitable donations.",The charitable impact would be maximized by directly contributing all resources rather than a voluntary fraction.,1
"This is true for any form of entertainment. However, having outlets of enjoyment and artistic expression are still valuable to society.",The time and resources used to produce porn could be better spent on helping those in need.,1
"Some pornography does not contain of those attributes (especially soft-porn of female-focused porn). Much of the pornography that does, purposefully does so to serve those specific fetishes.","The United Methodist Church, the third largest Christian denomination in the US, believes pornography is about violence, degradation, exploitation and coercion.",1
The United Methodist Church is not an authority on pornography and thus their views are not held nor accepted by all.,"The United Methodist Church, the third largest Christian denomination in the US, believes pornography is about violence, degradation, exploitation and coercion.",1
Most people do not follow the principles of Islam and are thus not constrained by these beliefs.,"In Islam, modesty and privacy are basic principles to live by. Pornography is considered to be in opposition to the word of Allah.",1
Many religious people watch porn. It is not a contradiction that too many people worry about.,People who consume porn may suffer a crisis of faith if they cannot reconcile their porn habit with their religious and moral beliefs.,1
Pointing to religious doctrine is an argument from authority and should not be the basis for preventing something that may otherwise be beneficial.,Some religions believe pornography causes moral harm.,1
Pointing to religious doctrine is an argument from authority and should not be the basis for preventing something that may otherwise be beneficial.,Pointing to religious doctrine may be useful and relevant to those who aim to adhere to that religion.,1
"Something can be considered immoral according to religions, yet still be beneficial.",Some religions believe pornography causes moral harm.,1
There are many people who are not of any religious affiliation and are thus not obliged to believe this.,Some religions believe pornography causes moral harm.,1
"This has to do with problems of rape culture, rather than porn itself being inherently problematic.","Some porn promotes sexual assault as a desirable act. If tried in real life, it could be considered a crime.",1
"If people find some porn disturbing, they could simply not watch it.",Some forms of porn could be disturbing to watch.,1
It is up to the viewer to use their best judgment about what they decide to view.,"Porn can provide harmful ideas to the viewer, which could cause them to harm others.",1
Pornography has repeatedly been found to not cause violent sexual crimes.,"Porn can provide harmful ideas to the viewer, which could cause them to harm others.",1
Many of these deaths are a result of human trafficking due to migration and are not related to pornography.,Human trafficking leads to the deaths of thousands of people every year.,1
"Human trafficking is not specific to pornography. Human trafficking is essentially slavery, which occurs throughout the world to, among other things, manufacture and sell products.",Some porn is created via human trafficking.,1
"Human trafficking is not specific to pornography. Human trafficking is essentially slavery, which occurs throughout the world to, among other things, manufacture and sell products.","The sex trafficking industry, which makes up 79% of human trafficking, is fueled by the porn industry.",1
"Sexual trafficking is a vast industry, to which pornography is only partially connected.","The sex trafficking industry, which makes up 79% of human trafficking, is fueled by the porn industry.",1
"There is some ethical pornography, and a place for it has formed within the industry.",Creating and consuming pornography is unethical and therefore not beneficial.,1
"There is some ethical pornography, and a place for it has formed within the industry.",So-called ethical pornography is still a niche part of the wider mainstream porn industry.,1
"This problem cannot be solved by banning pornography. Rather, the consumption of ethical porn should be encouraged.",So-called ethical pornography is still a niche part of the wider mainstream porn industry.,1
"Ethics are contingent on a variety of factors, including social norms and individuals' beliefs. As such, there is no way to objectively state that pornography is unethical.",Creating and consuming pornography is unethical and therefore not beneficial.,1
"Ethics are contingent on a variety of factors, including social norms and individuals' beliefs. As such, there is no way to objectively state that pornography is unethical.","There are criteria for determining whether something is ethical or not based on the harm it causes. Given that pornography can be harmful to producers and consumers, it can be considered unethical.",1
"As long as people consent to any potential harm that comes from porn, it is not unethical.","There are criteria for determining whether something is ethical or not based on the harm it causes. Given that pornography can be harmful to producers and consumers, it can be considered unethical.",1
"As long as people consent to any potential harm that comes from porn, it is not unethical.",Many porn performers are coerced into doing things that they did not consent to.,1
