text1,text2,distance
"In this case we have to look at whether an animal is a living being with certain rights, which are defined by applicable laws, or is simply the property of it's owner, which he may use and treat in the manner he or she wants to.",Modifying animals to be pain-free can put them at risk.,1
"In this case we have to look at whether an animal is a living being with certain rights, which are defined by applicable laws, or is simply the property of it's owner, which he may use and treat in the manner he or she wants to.",It is unlikely that most livestock owners would want to deal with the added complexity of livestock that cannot feel pain.,1
"In this case we have to look at whether an animal is a living being with certain rights, which are defined by applicable laws, or is simply the property of it's owner, which he may use and treat in the manner he or she wants to.","Law is inconsequent in the matter of animal cruelty: it was made by humans for humans, our ""ownership"" of other living beings is only recognized by ourselves. We claim the lives of millions of cows, pigs, and chickens in order to feed ourselves every day, as if they were ours to take. But, when an animal kills a single human, they are sacrificed because ""they are too dangerous"".

Remember that slaves were once considered to be property on the basis of them being thought as inferior.",1
"The original claim was one of viability. Whether animals are inferior or not, and any cruelty to them other than that codified by law, is irrelevant to viability.","Law is inconsequent in the matter of animal cruelty: it was made by humans for humans, our ""ownership"" of other living beings is only recognized by ourselves. We claim the lives of millions of cows, pigs, and chickens in order to feed ourselves every day, as if they were ours to take. But, when an animal kills a single human, they are sacrificed because ""they are too dangerous"".

Remember that slaves were once considered to be property on the basis of them being thought as inferior.",1
The risks of being pain-free are 100% mitigated by being pain-free.,Modifying animals to be pain-free can put them at risk.,1
The risks of being pain-free are 100% mitigated by being pain-free.,Animals which are severely debilitated by injury as a result of losing their mechanism to sense physical pain are going to become severely emotionally and physiologically distressed.,1
Any genetic modification is likely to be done in vitro and therefor unlikely to suffer emotional distress from the process.,Animals may still suffer emotional distress under this process.,1
"Livestock animals do not have those cognitive faculties for anticipation of death. Being domesticated, they do not see humans as predators. Without those instincts the only way to have an emotional fear response is by pain, which has been removed.","The removal of pain does not remove cognitive faculties such as proprioception, anticipation, or the emotional response of fear. Modifying animals to be pain free would not be sufficient assurance of non suffering.",1
Emotional pain can be an outcome of solitary confinement and can be an integral part of the punishment's design.,There is no pain involved in solitary confinement but we consider it a relatively harsh punishment.,1
"Animals in husbandry are well fed and medicated, their quality of life is significantly better than wild counterparts.",Animals may feel discomfort due to illness and disease that can happen in factory farming.,1
"Pain is one of the largest factors in these animal's existence. To rid them of this is a step in the right direction, even if it does not eliminate all suffering.",Physical pain is not the only way by which an organism can suffer.,1
"Animals are already suffering in the industry. If modifying their pain threshold does not cause more suffering, then it is a positive move, even if it's not perfect.","Some animal subjects used to test this process will likely suffer in the process, putting more animals under harm than necessary. Therefore, modifying these animals causes more suffering in order to attempt to end it.",1
"Animals are already suffering in the industry. If modifying their pain threshold does not cause more suffering, then it is a positive move, even if it's not perfect.","If the inability to feel pain leads to more suffering in humans, the same is likely true for animals.",1
"Farm factory animals live in cramped inhumane quarters, that have been documented to cause severed limbs (in chickens), and other painful issues. Modifying their pain is thus a more humane way for them to exist under these conditions.","While this would be more humane, it would still not make factory farming a morally acceptable practice.",1
"Farm factory animals live in cramped inhumane quarters, that have been documented to cause severed limbs (in chickens), and other painful issues. Modifying their pain is thus a more humane way for them to exist under these conditions.",It would be easier and more ethical to not continue the inhumane mistreatment of animals than genetically modifying them to endure it without pain.,1
Genetic modification can help animals become more resistant to diseases and viruses.,Animals fed a diet high in waste are susceptible to illness and disease. This would mean humans would have to consume diseased animal products which would not be healthy.,1
"Morality is subjective, and while Vegans hold that animals have an equal right to life and care, many people do not hold this view. To those people, any form of farming is morally acceptable.","While this would be more humane, it would still not make factory farming a morally acceptable practice.",1
"Animals who don't feel pain can be killed at a younger age, such as a calf which costs a lot less environmentally than a cow.",A Vegan diet has less impact on the Environment.,1
"Animals who don't feel pain can be killed at a younger age, such as a calf which costs a lot less environmentally than a cow.","Animals are not killed later in life due to pain, but due to their size. Calves would not have enough meat to be worth killing.",1
"Animals that do not feel pain can be cramped up and fed waste products, turning waste into food. This is good for the environment.",A Vegan diet has less impact on the Environment.,1
"Animals that do not feel pain can be cramped up and fed waste products, turning waste into food. This is good for the environment.",Pain will be felt by the non-GM'd wildlife affected by raising livestock.,1
"Animals that do not feel pain can be cramped up and fed waste products, turning waste into food. This is good for the environment.","Animals that are fed rubbish would not be suitable for human consumption. Even if they were, the meat would not be high quality.",1
Grains for feeding livestock could be made using methods that do not kill as many animals (such as not using machinery or growing in a greenhouse).,Field animals are killed when harvesting grains for livestock.,1
Genetic modification can help animals become more resistant to diseases and viruses.,Animals fed a diet high in waste are susceptible to illness and disease. This would mean humans would have to consume diseased animal products which would not be healthy.,1
However people who do not want to be vegan could still assist in reducing animals suffering this way.,"People become vegans for more reasons than reducing animal suffering, thus this is not a good alternative.",1
"Low-density farming is not viable in terms of meeting global demand, both in terms of quantity and price to the consumer.","Low density farming is already possible, and humane slaughter methods are significantly less painful than what an animal experiences in the wild.",1
"Low-density farming is not viable in terms of meeting global demand, both in terms of quantity and price to the consumer.","If we do only only low-density farming, supply will be lower, price to the customer will go higher, eventually demand will be reduced and meat would become a luxury product (imagine a world where the only meat available is iberic pork and Kobe beef), available only to the wealthiest. But that wouldn't be so bad for mankind as our needs for meat are not as high as demand in the Western world.",1
Less painful than in the wild is still more painful than the experience of an animal genetically modified to not feel pain.,"Low density farming is already possible, and humane slaughter methods are significantly less painful than what an animal experiences in the wild.",1
"Ultimately every animal must be killed, therefore there can never be a pain free existence.",Farming without pain is already possible without genetically modifying.,1
"Ultimately every animal must be killed, therefore there can never be a pain free existence.",Pain is not synonymous with death.,1
This is irrelevant to the root argument. Having an alternative doesn't invalidate the other options.,Farming without pain is already possible without genetically modifying.,1
Non-human animals also grieve the loss of members of their society.,The loss of a person is felt by society. The connections and value the person brings are lost once a person dies.,1
"Often, persons sentenced to the death penalty are given anesthetic drugs before being killed. One could argue that this shows that some humans approve of taking human life when the person being killed feels no pain.",Genetically modified people not to feel pain wouldn't make killing people OK. It should not be different for animals.,1
"The same metric cannot be applied to animals, as it wouldn't be ethical to slaughter humans for food or to keep them housed in very poor conditions.","CIPA is a rare human genetic disorder in which the afflicted person does not feel pain. It would not be ethically acceptable to abuse or kill a person afflicted with this disorder. Applying the same metric to animals, it would not be ethical to subject an animal that cannot feel pain to abuse or slaughter.",1
"Cannibalism is illegal, whereas consuming animals is currently legal. The two are not interchangeable in this argument for this reason, despite personal opinion.",There are already humans thats can't feel pain. if you wouldn't eat them then you should answer no to this suggestion.,1
"This is a point of view, and not a factual statement.",Modifying humans is immoral. Animals deserve the same morality.,1
"This is a point of view, and not a factual statement.","Ethical statements are actually statements of (ethical) facts (for example, ""murder is wrong"" is an ethical fact.).",1
Gene therapy for humans is well accepted by the medical community as ethical.,Modifying humans is immoral. Animals deserve the same morality.,1
"Humans and animals are modified every time they breed, if it is immoral to modify/breed then it is also immoral to exist.",Modifying humans is immoral. Animals deserve the same morality.,1
There is nothing inherently wrong with going against natural selection and evolution. The process would likely be similar to gene therapy and in-vitro fertilization already done in humans.,The physical GM of animals in production through the CRISPR is already on a slippery slope. To now  start altering them neurologically is a step too far in the God complex.,1
"This is also true of many of medicines' greatest advances, but it does not mean we should avoid short term discomfort to forfeit long term goals.","Many of the animals in genetic research are euthanized after they can no longer be utilized, which makes these animals mere objects to be used and thrown away.",1
"GMO can risk human health, as this field is not as developed yet to ensure it is risk free.",Genetically modifying animals for slaughter is unethical.,1
"Selective breeding has already genetically modified animals that are to be slaughtered. Modification, in the abstract, is not inherently unethical. Specific goals of modification must be examined to make that judgement.",Genetically modifying animals for slaughter is unethical.,1
"Selective breeding has already genetically modified animals that are to be slaughtered. Modification, in the abstract, is not inherently unethical. Specific goals of modification must be examined to make that judgement.",It could be argued that selective breeding is also unethical.,1
"Genetically modifying humans or animals to reduce suffering from disease would generally be considered humane.  If the meat industry is status quo, it is important to reduce suffering of animals here too.",Genetically modifying animals for slaughter is unethical.,1
"Genetically modifying stock would be a short term process, accomplished in a couple of decades, with long term animal welfare benefits spanning potentially thousands of years.",Genetically modifying animals for slaughter is unethical.,1
Ethical considerations are not the primary motivator in human economic systems.,Genetically modifying animals for slaughter is unethical.,1
"If it is less ""unethical"" than not modifying them then it could still be a viable alternative.",Genetically modifying animals for slaughter is unethical.,1
There is nothing inherently wrong with going against natural selection and evolution. The process would likely be similar to gene therapy and in-vitro fertilization already done in humans.,Cloned meat has not been peer reviewed for side-effects in humans. When they cloned a sheep for example it suffered old age and died quicker. The same could be true for those who ingest it.,1
We aren't necessarily talking about cloning.,Cloned meat has not been peer reviewed for side-effects in humans. When they cloned a sheep for example it suffered old age and died quicker. The same could be true for those who ingest it.,1
There have been many scientific studies on pain in animals. The same assessments could be used.,"We don't even have a solid grasp on how pain works in humans, who can tell us. Animals would be powerless to accurately tell us if something was wrong.",1
If it would work it would reduce lots of suffering from lots of animals. That is a really important issue.,The research necessary to genetically modify animals would be costly and better allocated to other more pressing issues.,1
"Success for any new process is not guaranteed. However, if more animals are helped in the long term than it is worth the few who may suffer to get there.",Creating animals that don't feel pain is a challenging process in which success cannot be guaranteed.,1
"Science and technology can be challenging, but without trying one cannot know if there is a possibility of success or not.",Creating animals that don't feel pain is a challenging process in which success cannot be guaranteed.,1
"Plant-based meat analogues have a long way to go before they can mimic the exact flavor and texture of meat. They are very pricy (~ twice the price of meat), and an effective Beyond Meat equivalent for other meats is yet to be produced.",There is no case for altering animals' biology when plant-based meat analogues are so realistic that many carnists can't tell the difference.,1
"Plant-based meat analogues have a long way to go before they can mimic the exact flavor and texture of meat. They are very pricy (~ twice the price of meat), and an effective Beyond Meat equivalent for other meats is yet to be produced.","Meat is so much cheaper because it comes from a heavily subsidized and well-established industry. If the government were to subsidize vegetarian alternatives instead, money would not be an issue for the consumer.",1
"Some people have unhealthy reactions to wheat-gluten and/or soy, so most plant-based meat analogues are not viable for them.",There is no case for altering animals' biology when plant-based meat analogues are so realistic that many carnists can't tell the difference.,1
"Some people have unhealthy reactions to wheat-gluten and/or soy, so most plant-based meat analogues are not viable for them.","There are many other meat alternatives that are soy, wheat, and gluten free.",1
These are expensive and not widely available when compared with factory farmed meats.,"There are many other meat alternatives that are soy, wheat, and gluten free.",1
Humans have no physical need to eat fungi as well.,"Humans have no physical need to eat meat, its a personal choice. So for vegans, it is not a viable alternative.",1
"Many meat alternatives are heavily processed, and therefore unhealthy to consume.",There are many meat alternatives that make altering animals in this way unnecessary.,1
"Many meat alternatives are heavily processed, and therefore unhealthy to consume.","Food being processed does not make it inherently unhealthy, how it has been processed determines how healthy it is.",1
"The root argument is that pain-free animals would be a viable alternative, not that it would be particularly preferable or necessary.",There are many meat alternatives that make altering animals in this way unnecessary.,1
Existence of pain can be confidently determined even if the accurate amount of pain is uncertain.,There is no way of accurately measuring suffering in an animal.,1
"There are many physiological indicators of pain, including neural activity, heart rate, and respiratory rate, among others.",There is no way of accurately measuring suffering in an animal.,1
Telomere length is a potential objective indicator of animal suffering.,There is no way of accurately measuring suffering in an animal.,1
This does not prevent GMOs being used as non organic vegan alternatives.,"The use of genetic engineering, or genetically modified organisms (GMOs), is prohibited in organic products. usda.gov",1
