text1,text2,distance
"The first case of COVID-19 was only reported on 31st December 2019. It was, naturally, something that humans knew very little about, and it took time to collect the data necessary to expand our knowledge on this virus.",Travel bans against China were instituted after we had sufficient understanding of the COVID-19 virus.,1
"While experts may have had sufficient knowledge about the virus, they had insufficient knowledge about how to treat it, as evidenced by the improvements in ICU care over time.",The US banned Chinese travellers in February 2020. Experts had sufficient knowledge of the virus by then.,1
"Experts and health professionals were unsure of the exact timeline for when a COVID-19 vaccine would have been developed. Until they knew, it was best to prevent importing cases from other countries.",Isolating those who are potentially infected is possible to do without instituting a travel ban.,1
"Experts and health professionals were unsure of the exact timeline for when a COVID-19 vaccine would have been developed. Until they knew, it was best to prevent importing cases from other countries.","Early in the outbreak, institutes and organizations hoped to have a vaccine for COVID-19 within 18 months.",1
Timelines concerning human trials are uncertain and could take longer than initially assessed.,"In February 2020, researchers in Queensland claimed that they could develop a vaccine within 16 weeks (about 4 months) using the molecular clamp sequence information.",1
Timelines concerning human trials are uncertain and could take longer than initially assessed.,"Moderna and Pfizer started Phase 1/2 trials in July and August 2020 respectively, and were able to present promising results from human trials by November 2020.",1
"18 months from the onset of a pandemic is a significant amount of time, within which the virus would continue to spread and cause damage. This projection did not undermine the need to isolate those who had been exposed to the virus.","Early in the outbreak, institutes and organizations hoped to have a vaccine for COVID-19 within 18 months.",1
"Even if vaccines are developed quickly, not all countries will have access to them immediately.","Early in the outbreak, institutes and organizations hoped to have a vaccine for COVID-19 within 18 months.",1
"The numbers of cases reported were often flawed due to low testing rates in some countries. Without effective numbers, COVID-19 was not effectively tracked, which left a lot of unknown variables.",Uncertainty about infection rates in some countries would justify a global travel ban and not one just targeting China.,1
Delaying the spread of COVID-19 infections by all possible means would have given healthcare providers a longer time to prepare for the outbreak.,A limited travel ban on Chinese visitors was insufficient in delaying the spread of COVID-19.,1
"The ineffectiveness of this travel ban was because the ban was implemented late, and still allowed people from China to continue entering the United States.",A limited travel ban on Chinese visitors was insufficient in delaying the spread of COVID-19.,1
Xi deflected blame for the spread of COVID-19 onto local officials.,"The public health crisis caused by the COVID-19 pandemic was posed to undermine the legitimacy of CCP leader, Xi Jinping, in February 2020.",1
"Given other factors, it is likely that even the Chinese government is itself unsure of the exact number of COVID-19 victims.",The Chinese Communist Party has a record of covering up or underreporting the toll of such disasters. It is likely that the situation was far worse than what it appeared to be.,1
"Given other factors, it is likely that even the Chinese government is itself unsure of the exact number of COVID-19 victims.","According to a member of the World Health Organisation's emergency committee, during the initial stages of the COVID-19 outbreak, Chinese officials ""tried to keep figures quiet for a while"".",1
"Because of fears of being isolated or stigmatized, some people showing COVID-19 symptoms are avoiding the medical system. This limits the ability of the government to include them in their quoted statistics.",It is likely that the fear of death would be more significant than the fear of stigma in driving symptomatic people to seek out medical support.,1
Most people who contract COVID-19 exhibit only mild symptoms and aren't at risk of dying.,It is likely that the fear of death would be more significant than the fear of stigma in driving symptomatic people to seek out medical support.,1
"If someone is symptomatic for COVID-19, they may not deem getting tested to confirm their diagnosis as important.",It is likely that the fear of death would be more significant than the fear of stigma in driving symptomatic people to seek out medical support.,1
The economic incentive to create a vaccine would have been significantly lower had the virus stayed contained in China.,"During the beginning of the COVID-19 outbreak, no company had come up with a vaccine. Containing the spread of the virus would have limited other countries' access to it (and all other information obtained by having viral samples) and thus given pharmaceutical companies in China an advantage over global competitors.",1
International research teams were already working on a vaccine in February 2020.,Pharamecutical professionals may not have had the necessary information to work on creating a vaccine.,1
International research teams were already working on a vaccine in February 2020.,"Although there may be a number of teams working on a vaccine, the unavailability of genomic data of some virus variants can delay the development of effective vaccines.",1
"Early in the outbreak, institutes and organizations hoped to have a vaccine for COVID-19 within 18 months.","18 months from the onset of a pandemic is a significant amount of time, within which the virus would continue to spread and cause damage. This projection did not undermine the need to isolate those who had been exposed to the virus.",1
"Early in the outbreak, institutes and organizations hoped to have a vaccine for COVID-19 within 18 months.","Even if vaccines are developed quickly, not all countries will have access to them immediately.",1
"In February 2020, researchers in Queensland claimed that they could develop a vaccine within 16 weeks (about 4 months) using the molecular clamp sequence information.",Timelines concerning human trials are uncertain and could take longer than initially assessed.,1
"Moderna and Pfizer started Phase 1/2 trials in July and August 2020 respectively, and were able to present promising results from human trials by November 2020.",Timelines concerning human trials are uncertain and could take longer than initially assessed.,1
"In February 2020, researchers in Queensland claimed that they could develop a vaccine within 16 weeks (about 4 months) using the molecular clamp sequence information.",Timelines concerning human trials are uncertain and could take longer than initially assessed.,1
"Moderna and Pfizer started Phase 1/2 trials in July and August 2020 respectively, and were able to present promising results from human trials by November 2020.",Timelines concerning human trials are uncertain and could take longer than initially assessed.,1
A study rated sequencing efforts of low- and middle-income countries as 'good'.,Variants are detected through vigorous screening and genome sequencing. Not all countries have the resources and manpower to carry these out.,1
It is possible to share epidemiologically relevant information about the COVID-19 virus without allowing for the spread of the virus from one country to another.,Isolating the virus to China may have impeded the development of further knowledge surrounding this illness.,1
The accuracy of these claims is disputed and case counts are widely believed to be underestimates.,"By 5th March 2020, the number of new confirmed cases in Hubei, excluding Wuhan, remained in single digits for seven consecutive days.",1
"China’s official statistics have been repeatedly revised through the course of the outbreak, casting doubt over the assertion that they are seeing a deceleration of the outbreak.","By the time border closures were seriously being considered, new virus cases had accelerated elsewhere, and the epidemic was slowing down in China. Thus, it would have been redundant to close other countries' borders to China, as the global transmission rate of the virus was clearly no longer linked solely to China.",1
"Early on, there were doubts over whether China had truly contained the virus, and whether there would be a resurgence of cases once quarantine measures ceased.","By the time border closures were seriously being considered, new virus cases had accelerated elsewhere, and the epidemic was slowing down in China. Thus, it would have been redundant to close other countries' borders to China, as the global transmission rate of the virus was clearly no longer linked solely to China.",1
"Closing all countries' borders to China would have not only prevented Chinese travelers from leaving China and entering other countries, but would have also prevented foreign travelers from entering China and potentially re-introducing (more) COVID-19.","By the time border closures were seriously being considered, new virus cases had accelerated elsewhere, and the epidemic was slowing down in China. Thus, it would have been redundant to close other countries' borders to China, as the global transmission rate of the virus was clearly no longer linked solely to China.",1
"Closing all countries' borders to China would have not only prevented Chinese travelers from leaving China and entering other countries, but would have also prevented foreign travelers from entering China and potentially re-introducing (more) COVID-19.",Closing borders may strand travelers in countries that are currently overburdened with COVID-19 cases.,1
"In March 2020, more cases of COVID-19 emerged in China from outside sources. Without closing the borders, China would have risked reinfecting its citizens.",Chinese citizens could have been protected by mandating a quarantine for travelers for 14 days.,1
"Such a policy is likely to place higher demand on a country's already-limited resources, such as accommodation, food, and workers who are trained to carry out the necessary administrative processes.","Countries could still keep their borders open, but enforce 14-day quarantine periods for new arrivals.",1
"Such a policy is likely to place higher demand on a country's already-limited resources, such as accommodation, food, and workers who are trained to carry out the necessary administrative processes.","Arrivals can pay for quarantine facilities themselves, reducing the strain on incoming countries' resources.",1
Not all individuals can afford to pay the steep costs associated with these quarantine facilities.,"Arrivals can pay for quarantine facilities themselves, reducing the strain on incoming countries' resources.",1
"Early in the outbreak, experts were unsure whether the incubation period for the virus was 14 days or 24 days.","Countries could still keep their borders open, but enforce 14-day quarantine periods for new arrivals.",1
Individuals can use the internet to maintain contact with friends and family and mitigate loneliness.,"If someone is forced to stay in a foreign country longer than expected, they may not have access to a robust social network and thus find themselves isolated and lonely.",1
Individuals can use the internet to maintain contact with friends and family and mitigate loneliness.,Many studies have found that connecting via the internet is a poor substitute for in-person relationships.,1
The majority of Chinese students are self-funded and do not rely on paid work to pay for their degrees.,Not being able to go home while paid work is unavailable due to lockdowns can result in financial precarity.,1
"Despite the negative consequences, preventing significant numbers of people from traveling from an infected area to an uninfected area is effective at curbing the pandemic.",Closures can prevent a significant number of people from returning to their homes.,1
"Despite the negative consequences, preventing significant numbers of people from traveling from an infected area to an uninfected area is effective at curbing the pandemic.",It is possible to limit the spread of infections without preventing people from returning home by instituting strict quarantine measures for travelers.,1
"Despite the negative consequences, preventing significant numbers of people from traveling from an infected area to an uninfected area is effective at curbing the pandemic.",Testing on arrival can limit the spread of infections while also allowing people to travel home.,1
Rapid test kits are unreliable at detecting COVID-19 cases.,Testing on arrival can limit the spread of infections while also allowing people to travel home.,1
"Many countries have faced shortages of COVID-19 diagnostic kits, impeding their ability to test all those who have been exposed or shown symptoms.",Testing on arrival can limit the spread of infections while also allowing people to travel home.,1
Most countries have offered visa extensions to travelers who can't return to their home countries.,Closing borders may strand travelers in countries that are currently overburdened with COVID-19 cases.,1
"According to one study, China's decision to lockdown Wuhan slowed down the spread of the virus to neighbouring cities.","By the time border closures were seriously being considered, new virus cases had accelerated elsewhere, and the epidemic was slowing down in China. Thus, it would have been redundant to close other countries' borders to China, as the global transmission rate of the virus was clearly no longer linked solely to China.",1
The virus already having spread beyond China's borders does not negate the point that closing China's borders would have helped contain the virus by reducing the likelihood of further spreading.,"The virus had already spread beyond the borders of China by the time border closings would have taken effect, making it an ineffective policy.",1
The virus already having spread beyond China's borders does not negate the point that closing China's borders would have helped contain the virus by reducing the likelihood of further spreading.,"After a certain threshold, it is too late to impose travel restrictions.",1
"Mexico closed its US land borders to prevent the virus from spreading into the country, as Mexico had a lower rate of infection than the US.","Closing land borders was ineffective at stopping the spread of COVID-19 in Mexico, which has one of the highest case counts in the world.",1
A number of countries quickly imposed restrictions on movement between national borders. This suggests that closing borders was a realistic option.,It was impractical to close borders to all countries with COVID-19 cases as the virus spread quickly between countries.,1
The accuracy of these claims is disputed and case counts are widely believed to be underestimates.,"By 5th March 2020, the number of new confirmed cases in Hubei, excluding Wuhan, remained in single digits for seven consecutive days.",1
"China’s official statistics have been repeatedly revised through the course of the outbreak, casting doubt over the assertion that they are seeing a deceleration of the outbreak.","By the time border closures were seriously being considered, new virus cases had accelerated elsewhere, and the epidemic was slowing down in China. Thus, it would have been redundant to close other countries' borders to China, as the global transmission rate of the virus was clearly no longer linked solely to China.",1
"Early on, there were doubts over whether China had truly contained the virus, and whether there would be a resurgence of cases once quarantine measures ceased.","By the time border closures were seriously being considered, new virus cases had accelerated elsewhere, and the epidemic was slowing down in China. Thus, it would have been redundant to close other countries' borders to China, as the global transmission rate of the virus was clearly no longer linked solely to China.",1
"Closing all countries' borders to China would have not only prevented Chinese travelers from leaving China and entering other countries, but would have also prevented foreign travelers from entering China and potentially re-introducing (more) COVID-19.","By the time border closures were seriously being considered, new virus cases had accelerated elsewhere, and the epidemic was slowing down in China. Thus, it would have been redundant to close other countries' borders to China, as the global transmission rate of the virus was clearly no longer linked solely to China.",1
"Closing all countries' borders to China would have not only prevented Chinese travelers from leaving China and entering other countries, but would have also prevented foreign travelers from entering China and potentially re-introducing (more) COVID-19.",Closing borders may strand travelers in countries that are currently overburdened with COVID-19 cases.,1
"In March 2020, more cases of COVID-19 emerged in China from outside sources. Without closing the borders, China would have risked reinfecting its citizens.",Chinese citizens could have been protected by mandating a quarantine for travelers for 14 days.,1
"Such a policy is likely to place higher demand on a country's already-limited resources, such as accommodation, food, and workers who are trained to carry out the necessary administrative processes.","Countries could still keep their borders open, but enforce 14-day quarantine periods for new arrivals.",1
"Such a policy is likely to place higher demand on a country's already-limited resources, such as accommodation, food, and workers who are trained to carry out the necessary administrative processes.","Arrivals can pay for quarantine facilities themselves, reducing the strain on incoming countries' resources.",1
Not all individuals can afford to pay the steep costs associated with these quarantine facilities.,"Arrivals can pay for quarantine facilities themselves, reducing the strain on incoming countries' resources.",1
"Early in the outbreak, experts were unsure whether the incubation period for the virus was 14 days or 24 days.","Countries could still keep their borders open, but enforce 14-day quarantine periods for new arrivals.",1
Individuals can use the internet to maintain contact with friends and family and mitigate loneliness.,"If someone is forced to stay in a foreign country longer than expected, they may not have access to a robust social network and thus find themselves isolated and lonely.",1
Individuals can use the internet to maintain contact with friends and family and mitigate loneliness.,Many studies have found that connecting via the internet is a poor substitute for in-person relationships.,1
The majority of Chinese students are self-funded and do not rely on paid work to pay for their degrees.,Not being able to go home while paid work is unavailable due to lockdowns can result in financial precarity.,1
"Despite the negative consequences, preventing significant numbers of people from traveling from an infected area to an uninfected area is effective at curbing the pandemic.",Closures can prevent a significant number of people from returning to their homes.,1
"Despite the negative consequences, preventing significant numbers of people from traveling from an infected area to an uninfected area is effective at curbing the pandemic.",It is possible to limit the spread of infections without preventing people from returning home by instituting strict quarantine measures for travelers.,1
"Despite the negative consequences, preventing significant numbers of people from traveling from an infected area to an uninfected area is effective at curbing the pandemic.",Testing on arrival can limit the spread of infections while also allowing people to travel home.,1
Rapid test kits are unreliable at detecting COVID-19 cases.,Testing on arrival can limit the spread of infections while also allowing people to travel home.,1
"Many countries have faced shortages of COVID-19 diagnostic kits, impeding their ability to test all those who have been exposed or shown symptoms.",Testing on arrival can limit the spread of infections while also allowing people to travel home.,1
Most countries have offered visa extensions to travelers who can't return to their home countries.,Closing borders may strand travelers in countries that are currently overburdened with COVID-19 cases.,1
"According to one study, China's decision to lockdown Wuhan slowed down the spread of the virus to neighbouring cities.","By the time border closures were seriously being considered, new virus cases had accelerated elsewhere, and the epidemic was slowing down in China. Thus, it would have been redundant to close other countries' borders to China, as the global transmission rate of the virus was clearly no longer linked solely to China.",1
The virus already having spread beyond China's borders does not negate the point that closing China's borders would have helped contain the virus by reducing the likelihood of further spreading.,"The virus had already spread beyond the borders of China by the time border closings would have taken effect, making it an ineffective policy.",1
The virus already having spread beyond China's borders does not negate the point that closing China's borders would have helped contain the virus by reducing the likelihood of further spreading.,"After a certain threshold, it is too late to impose travel restrictions.",1
"Mexico closed its US land borders to prevent the virus from spreading into the country, as Mexico had a lower rate of infection than the US.","Closing land borders was ineffective at stopping the spread of COVID-19 in Mexico, which has one of the highest case counts in the world.",1
"While there may be short term disruptions, there is some evidence that COVID-19 will reshape global supply chains for the better.",Disruptions to transnational supply chains would have negatively impacted global production.,1
"Blocking borders could still have allowed for the continued movement of goods, but not people.",Preventing the flow of goods from the largest manufacturing country in the world would likely have had a negative impact on the global economy.,1
"After a long period of being unable to travel abroad, the pent up demand from Chinese citizens will be enormous. A decision by the CCP to restrict travel will therefore be extremely unpopular.",China can curtail outbound travel to countries. This will be to the detriment of tourism industries in those countries.,1
The US has been trying to limit the number of Chinese students in recent years over fears of ties to the Chinese government or military.,"Chinese students make up a large portion of international students at universities across the world. Thus, they also represent a large source of revenue for these institutions.",1
"If China discourages students from attending foreign educational institutes, it is likely that the government will have to provide increased and better educational facilities itself.",China can discourage prospective students from attending foreign educational institutions.,1
"If China discourages students from attending foreign educational institutes, it is likely that the government will have to provide increased and better educational facilities itself.",The Chinese government will be unable to provide a similar standard of higher education as that provided by top global universities.,1
"If China discourages students from attending foreign educational institutes, it is likely that the government will have to provide increased and better educational facilities itself.",It is likely that China will only discourage attendance in foreign educational institutes where countries have prevented Chinese people from entering the country. This will leave a significant number of countries that haven't adopted such policies.,1
China is unlikely to discourage prospective Chinese students from attending elite foreign educational institutions.,China can discourage prospective students from attending foreign educational institutions.,1
Countries can look toward alternative countries with high industrial output.,Many countries are highly dependent on China. It is likely that their economy will be affected in the instance where they are unable to export goods to China.,1
The Chinese government may recognise that other governments had little option but to contain the public health crisis.,"In the post-pandemic world, the Chinese government may use its strong economic influence to punish countries that closed their borders.",1
