text1,text2,distance
No amount of regulation will change what will necessarily happen in a conversion therapy session.,Regulation of practitioners and accepted procedures allows conversion therapy to exist in a safer manner.,1
No amount of regulation will change what will necessarily happen in a conversion therapy session.,Legal frameworks still give individuals the ability to seek justice against malpractice or fraud if they are manipulated or defrauded as a result of private therapy sessions.,1
No amount of regulation will change what will necessarily happen in a conversion therapy session.,"Forms of therapy, such as electroshock therapy, that are likely to be banned under regulation may be perceived as more effective than safer alternatives.",1
"Conversion therapy is already regulated in countries where it is legal, but it is still harmful. This suggests that there is something inherently harmful about conversion therapy itself, making it hard to regulate out the harms.","In many countries, despite regulations, certain useful but potentially harmful drugs are allowed on the market to be abused. Therefore, similarly, it could be that regulations on conversion therapy would not be effective in selectively restricting the harmful parts of therapy.",1
"Torture techniques might be perceived as more effective in obtaining information from terrorists, but they are still banned. Being more effective does not make a measure right.","Forms of therapy, such as electroshock therapy, that are likely to be banned under regulation may be perceived as more effective than safer alternatives.",1
Government support for anything less than a ban on conversion therapy would be harmful to the LBGTQ+ community.,"Rather than banning it, conversion therapy can be regulated to mitigate its harms.",1
Government support for anything less than a ban on conversion therapy would be harmful to the LBGTQ+ community.,"By banning conversion therapy, the government would be weighing in on the morality of sexuality, which is not its place.",1
Government support for anything less than a ban on conversion therapy would be harmful to the LBGTQ+ community.,There is greater precedent for government opposition to conversion therapy than there is support for it.,1
Anti-LGBTQ+ advocates have used conversion therapy as well as accounts of 'ex-gay' people to claim that homosexuality is a mutable characteristic and is therefore undeserving of any legal protection.,"The fact that a characteristic is mutable does not make it undeserving of legal protection. Religious identity, for example, is mutable but still protected.",1
"In banning conversion therapy, the government would be weighing in on the medical aspects of LGBTQ+ issues and related therapies rather than morality.","By banning conversion therapy, the government would be weighing in on the morality of sexuality, which is not its place.",1
"A precedent for a policy doesn't necessarily mean it is correct, as there are plenty of examples of horrible actions that have had precedent throughout history.",There is greater precedent for government opposition to conversion therapy than there is support for it.,1
"If the fact that some jurisdictions have banned conversion therapy is an indication that it is bad, then the fact that other jurisdictions allow conversion therapy must be an indication that it is good.",There is greater precedent for government opposition to conversion therapy than there is support for it.,1
"If the fact that some jurisdictions have banned conversion therapy is an indication that it is bad, then the fact that other jurisdictions allow conversion therapy must be an indication that it is good.",Something must be proven to meet a significant threshold of harm to be banned. There is no threshold of benefit that must be met for something to not be banned.,1
"Countries, like Malaysia, actively promote the use of conversion therapy rather than offer any meaningful support to those in the community.",Such states have continuously been criticised by the global community for their stance on LGBTQ+ issues.,1
Regulations on conversion therapy will likely not be enforced.,"Rather than banning it, conversion therapy can be regulated to mitigate its harms.",1
Regulations on conversion therapy will likely not be enforced.,The mere existence of regulations means law enforcement would have a basis for suppressing conversion therapy.,1
It is difficult to enforce regulations as neither the practitioner nor the patient have incentives to report services that do not conform to regulations.,There are records of patients coming forward to report negative experiences with conversion therapy.,1
Patients undergoing conversion therapy are unlikely to report malpractice as they would want to keep their identities private.,Enforcement agencies and advocacy groups with experience working with LGBTQ+ victims will likely offer them anonymity and a safe space to share their experiences.,1
This problem is not intrinsic to homosexuality but rather a social issue that can be resolved by making contraceptives more accessible.,"Homosexual men are less likely than others to use protection during sexual encounters, which exposes them to many health risks.",1
"Pre-exposure prophylaxis, which involves taking preventive medicine regularly while sexually active, is a particularly noteworthy strategy to prevent the spread of HIV.","Homosexual men are the largest risk category for HIV/AIDS. Those with HIV are at increased risk for other life-threatening diseases like anal cancer, Hodgkin's disease, testicular cancer, and oral cancer.",1
"Sexual attraction bears no inherent health risk; it is only unsafe sex practices, which would be better resolved by appropriate public sex education rather than trying to discourage same-sex relations.","There is research demonstrating that homosexuality is associated with significant health risks, and as such, for people who might want to avoid these risks, conversion therapy should be legally available.",1
"Sexual attraction bears no inherent health risk; it is only unsafe sex practices, which would be better resolved by appropriate public sex education rather than trying to discourage same-sex relations.","People may still be reckless in same-sex relationships because there is less consequence, i.e., no possibility of unwanted pregnancy, and therefore having such attractions makes one more likely to acquire disease.",1
Keeping conversion therapy legal enables the exploitation and marginalisation of sexual minorities.,Conversion therapy is not exploitative when individuals make a fully informed choice to engage in it and don't regard their sexuality negatively.,1
Keeping conversion therapy legal enables the exploitation and marginalisation of sexual minorities.,An immediate and outright ban would likely produce a greater backlash against LGBTQ+ people than supporting conversion therapy.,1
Legalising conversion therapy would give practitioners a financial incentive to increase the stigma and discrimination faced by LGBTQ+ people.,"Often, those who conduct conversion therapy do it not to earn a profit but because they believe they are helping people. As such, they are unlikely to use methods that spread hate.",1
"If a conversion therapist wants their business to succeed, they need to attract as many people as possible. Therefore, they are incentivised to try and advertise their service so that as many LGBTQ+ people as possible attend.","Overt homophobia will make individual practitioners unattractive, especially for those attempting to change the minds of those within the LGBTQ+ community who oppose conversion therapy.",1
"If a conversion therapist wants their business to succeed, they need to attract as many people as possible. Therefore, they are incentivised to try and advertise their service so that as many LGBTQ+ people as possible attend.","Conversion therapists rarely use traditional advertisements to gain business. Instead, they tend to operate secretly within communities that already share similar views.",1
LGBTQ+ individuals who think homosexuality is a sin are likely to have internalized homophobia and perceive oppression as deserved.,"Even pro-conversion therapy LGBTQ+ individuals are likely to be sympathetic to the struggles of other LGBTQ+ individuals since they have shared the same oppression. As such, they are likely to boycott practitioners who prey upon the LGBTQ+ community.",1
"If conversion therapy is legal, conversion therapists have a financial incentive to resist and counter any socially progressive change that might lead to more acceptance of the LGBTQ+ community in society.",Anyone who is anti-gay enough to believe in and actively practise conversion therapy is unlikely to act on a socially progressive basis that validates the LGBTQ+ community.,1
Conversion therapy clinics are often very expensive. They get away with unreasonable fee structures by targeting desperate families and individuals who are willing to bear all costs to change their sexuality or gender orientation.,"Often, those who conduct conversion therapy do it not to earn a profit but because they believe they are helping people. As such, they are unlikely to use methods that spread hate.",1
"The harms that come from these beliefs, no matter how good the initial intention, mean that such treatments ought to be banned.","Often, those who conduct conversion therapy do it not to earn a profit but because they believe they are helping people. As such, they are unlikely to use methods that spread hate.",1
"The harms that come from these beliefs, no matter how good the initial intention, mean that such treatments ought to be banned.","Regardless of whether conversion therapy is approved by the government or not, it is likely to exist in both scenarios. It is better to live in a world where such practices are subject to formal oversight and legal regulations.",1
"Practitioners who spend their careers changing LGBTQ+ people will likely believe they are doing the right thing. Therefore, they have an incentive to offer their services to as many people as possible.","Often, those who conduct conversion therapy do it not to earn a profit but because they believe they are helping people. As such, they are unlikely to use methods that spread hate.",1
Conversion therapy perpetuates the narrative that some identities are wrong and should or can be altered.,"Rather than demonizing one's identity, conversion therapy promotes the idea that being LGBTQ+ is not fixed and hence can be changed if one wishes to.",1
Conversion therapy perpetuates the narrative that some identities are wrong and should or can be altered.,"Many conversion therapy practitioners do not act out homophobia; rather, they believe being homosexual can cause harm to people. This is akin to a medical professional not being fatphobic for claiming that obesity is harmful.",1
"By keeping conversion therapy legal, people may view it as something legitimate and therefore believe its underlying claim that LGBTQ+ people should not be accepted as they are.","Keeping conversion therapy legal does not necessarily mean the state opposes LGBTQ people, but merely that it accommodates varying viewpoints and approaches on the matter.",1
There is no known causal link between family circumstances and LGBTQ+ identity.,Practitioners of conversion therapy often identify family circumstances as the reason people identify as LGBTQ+.,1
There are studies linking biology to gender identity and sexual attraction.,"Rather than demonizing one's identity, conversion therapy promotes the idea that being LGBTQ+ is not fixed and hence can be changed if one wishes to.",1
There are studies linking biology to gender identity and sexual attraction.,The presence of a biological influence does not negate the role of choice and environmental factors.,1
There are studies linking biology to gender identity and sexual attraction.,Most studies linking sexuality to biology are inconclusive.,1
There are studies linking biology to gender identity and sexual attraction.,There is evidence that LGBTQ+ orientations are not biologically pre-determined.,1
"The linked article only talks about one study, not most. The study looks only at genes. Heritable genetics are not the only factor for biology and many other factors such as hormones, and other biochemicals can play a role. This is also mentioned in the article.",Most studies linking sexuality to biology are inconclusive.,1
"The practice of conversion therapy relies on the assumption that being LGBTQ+ is a problem, which is untrue. As such, it must be banned.","Many conversion therapy practitioners do not act out homophobia; rather, they believe being homosexual can cause harm to people. This is akin to a medical professional not being fatphobic for claiming that obesity is harmful.",1
Most individuals do not choose to engage in conversion therapy for these reasons but do so out of shame or stigma.,Conversion therapy is not exploitative when individuals make a fully informed choice to engage in it and don't regard their sexuality negatively.,1
Many countries have pursued bans against conversion therapy without any significant backlash.,An immediate and outright ban would likely produce a greater backlash against LGBTQ+ people than supporting conversion therapy.,1
Many countries have pursued bans against conversion therapy without any significant backlash.,"Many countries, like the UK, have pledged to bring in bans but have failed to actually do so, likely due to public division and pragmatic challenges in executing such bans.",1
"In 2022, Canada banned conversion therapy in a rare bipartisan vote, demonstrating the popularity across the population for such a policy.","Canada had failed to pass this bill twice before, indicating that it was actually a controversial policy for many.",1
"While the incentives behind conversion therapy might have been religious, its approaches have some basis in medicine and psychology.",The practice of conversion therapy was started by religious groups and is often inspired by religious beliefs rather than medical evidence.,1
"While male circumcision might have started as a religious practice, it has been maintained because of its health benefits.","Many medical procedures widely used today, such as male circumcision, have religious roots and little medical purpose, yet they are still legal.",1
"Psychological treatments should be based on methods that are scientifically proven to improve people's well-being, not on the personal, unfounded beliefs of certain people.","Conversion therapy is no longer part of the medical mainstream; it is affirmatively a religious practice. Therefore, it is protected by religious freedom.",1
"Considering that some scriptures prescribe the death of homosexuals, there is debate as to to what extent Biblical views on homosexuality should be held valid.",There are several scriptures in the Bible that express God's disapproval of same-sex relationships.,1
No transgender or otherwise queer status is condemned in the Bible. Christians with such a view are imposing modern prejudices upon an ancient belief structure.,There are several scriptures in the Bible that express God's disapproval of same-sex relationships.,1
It is likely that such individuals fear opposing the immensely powerful religious institution rather than actually supporting conversion therapy.,Some members of the LGBTQ+ community oppose banning conversion therapy because they believe religious individuals should be able to alter their sexuality to conform to their faith.,1
Religious people can act on their beliefs without supporting conversion therapy.,Many religions believe that homosexuality is a sin; engaging in conversion therapy may allow them to avoid sinning and engage fully with their religion.,1
Religious people can act on their beliefs without supporting conversion therapy.,Ministers who practise conversion therapy have the right to act according to their own religious beliefs.,1
The curtailment of religious freedom in this context is less important than the protection of the LGBTQ+ community.,Banning conversion therapy would violate the religious freedoms of people.,1
The curtailment of religious freedom in this context is less important than the protection of the LGBTQ+ community.,"It would be equally wrong to prioritise LGBTQ+ rights over religious freedoms, as religion is also a matter of identity.",1
"It is the government's duty to protect those who are marginalised. These policies actively infringe on the rights and, sometimes, the physical well-being of LGBTQ+ community members.","It is also the duty of the government to represent the will of the majority. Therefore, if a majority of people see conversion therapy as a legitimate form of expression, the government ought to allow it.",1
"It is the government's duty to protect those who are marginalised. These policies actively infringe on the rights and, sometimes, the physical well-being of LGBTQ+ community members.",A government must treat all its citizens equally under the law so as not to incite or support discrimination against minorities. Banning conversion therapy against the will of religious communities would constitute biased and unfair treatment.,1
There are numerous examples of oppressive practices endorsed by the masses that governments have ruled against.,"It is also the duty of the government to represent the will of the majority. Therefore, if a majority of people see conversion therapy as a legitimate form of expression, the government ought to allow it.",1
"Most countries recognise that governments have a role in protecting minorities, even if that goes against the will of the majority.","It is also the duty of the government to represent the will of the majority. Therefore, if a majority of people see conversion therapy as a legitimate form of expression, the government ought to allow it.",1
Keeping conversion therapy legal interferes with gay people's freedom to exist as they are.,"The legalisation of conversion therapy does not affect the freedom of gay people, as they can still choose not to undergo the therapy.",1
Keeping conversion therapy legal interferes with gay people's freedom to exist as they are.,Having conversion therapy as an option rather increases gay people's freedoms as it provides them with more options.,1
"People have more choice over their religion than they have over their gender identity or sexuality; therefore, gender and sexual minorities deserve more protection as they generally cannot change the reasons for which they are persecuted.","It would be equally wrong to prioritise LGBTQ+ rights over religious freedoms, as religion is also a matter of identity.",1
"Conversion therapy often involves an infringement on people's freedom of choice, and as such, it should be banned.",Banning conversion therapy would violate the religious freedoms of people.,1
"Conversion therapy often involves an infringement on people's freedom of choice, and as such, it should be banned.",There are many organisations fighting to keep conversion therapy legal on the grounds of free choice.,1
"Conversion therapy often involves an infringement on people's freedom of choice, and as such, it should be banned.",Everyone is free to do things that are harmful. There are many accepted lifestyles that have a negative impact on someone's health.,1
Religious freedom is often restricted when it is deemed to harm individuals or society.,Religious freedom is only restricted when a direct harm is created; the harms associated with conversion therapy are disputed.,1
"According to thinkers like Freud and Kinsey, religious rules about sexuality make people unhealthy, unhappy, and mean.",Kinsey's study was criticised due to the sample selection and sample bias in his report's methodology.,1
A later study found that none of Kinsey's original estimates were significantly affected by this bias.,Kinsey's study was criticised due to the sample selection and sample bias in his report's methodology.,1
The fact that some isolated individuals oppose the verified records of the harms of conversion therapy does not invalidate the evidence of the harms.,Religious freedom is only restricted when a direct harm is created; the harms associated with conversion therapy are disputed.,1
People seldom choose to undergo conversion therapy of their own volition.,"If the main objections to conversion therapy are concerns about coercion, regulations can be implemented to ensure that people give independent, informed consent before undergoing therapy.",1
People seldom choose to undergo conversion therapy of their own volition.,It does not matter if those undergoing conversion therapy are initially unwilling if going to conversion therapy is for their own good.,1
"Even if an individual makes the choice for themselves, they often do so because they are forced to do so by societal pressure and harassment from the community in which they live.",Everyone is free to do things that are harmful. There are many accepted lifestyles that have a negative impact on someone's health.,1
"Even if an individual makes the choice for themselves, they often do so because they are forced to do so by societal pressure and harassment from the community in which they live.","There is a distinction between coercion and conversion therapy, and coercion is not an essential part of conversion therapy.",1
Banning conversion therapy would be a resolute and absolute safeguard against the bullying and harassment that fall through the cracks in the practice of conversion therapy.,"There is a distinction between coercion and conversion therapy, and coercion is not an essential part of conversion therapy.",1
"People who choose to undergo conversion therapy often do not have full information (i.e., they believe it is wrong to be LGBTQ+) and cannot make a fully informed choice.",Everyone is free to do things that are harmful. There are many accepted lifestyles that have a negative impact on someone's health.,1
Ancient civilisations recorded instances of homosexuality occurring and being accepted. Heteronormativity is a relatively modern trend.,"The recent change in perceptions related to LGBTQ+ lifestyles is a result of the sexual revolution of the 20th century. This is very recent, raising questions about its lasting impact in the future.",1
"With the legalisation of same-sex marriage, increased tolerance and prevalence of gender divergence, the world is moving away from anti-LGBTQ+ views.",Some believe that LGBTQ+ lifestyles are immoral. Governments should protect conversion therapy for the sake of these people.,1
"With the legalisation of same-sex marriage, increased tolerance and prevalence of gender divergence, the world is moving away from anti-LGBTQ+ views.","The number of people who hold a belief does not make that belief correct or moral. Otherwise, we would have to affirm that when the majority disapproved of LGBTQ+ lifestyles, then the lifestyles were immoral.",1
Governments should not make policy based on moral or religious preferences.,Some believe that LGBTQ+ lifestyles are immoral. Governments should protect conversion therapy for the sake of these people.,1
Governments should not make policy based on moral or religious preferences.,"All legislative decisions have a basis in moral principles, including all LGBTQ+ protections or prohibitions.",1
The subjectivity of morality means that the moral basis for legal decisions might be viewed as immoral by some groups in society.,"All legislative decisions have a basis in moral principles, including all LGBTQ+ protections or prohibitions.",1
Conservative communities already exclude LGBTQ+ individuals. Banning conversion therapy prevents these individuals from having to be subjected to additional homophobia and potentially dangerous treatment.,"Allowing LGBTQ+ people to undergo conversion therapy allows them to stay within and even be accepted by conservative communities, which would otherwise exclude them.",1
"Those seeking conversion therapy to stop the harassment they face are often doing it at the behest of the harassers, and this will only empower and validate the harassment they face.",LGBTQ+ people should be allowed the option of conversion therapy if it would allow them to escape harassment and discrimination.,1
"Those seeking conversion therapy to stop the harassment they face are often doing it at the behest of the harassers, and this will only empower and validate the harassment they face.",Individuals looking to escape discrimination should not be forced to single-handedly change the harmful beliefs of their communities.,1
Many may still be bullied both while and after undergoing conversion therapy since they 'used' to be homosexual.,Conservative communities often valorize those who undergo conversion therapy. The British commentator Milo Yiannopoulos gained more favour in conservative circles after coming out as 'ex-gay'.,1
"Often, such communities instrumentalize those who undergo conversion therapy as spokespeople for their homophobic views.",Conservative communities often valorize those who undergo conversion therapy. The British commentator Milo Yiannopoulos gained more favour in conservative circles after coming out as 'ex-gay'.,1
"Acceptance of the LGBTQ+ community has increased to a great extent in the last few decades. The communities that continue conversion therapy are, therefore, especially immune to other attempts to change their minds.",Individuals looking to escape discrimination should not be forced to single-handedly change the harmful beliefs of their communities.,1
Social exclusion is often a lesser harm than being forced into conversion therapy.,"Without conversion therapy, many conservative communities may permanently exclude LGBTQ+ people.",1
Social exclusion is often a lesser harm than being forced into conversion therapy.,"Conservative communities often provide no support networks for LGBTQ+ people and their allies, even going as far as to excommunicate them. This can make social exclusion a very isolating and even dangerous experience.",1
"While it is traumatising to be excluded from a community, one can leave it instead. People leave home frequently while managing to lead healthy lives with connections from home. The same is not true of undergoing conversion therapy.",Many of the most vulnerable people in the LGBTQ+ community cannot leave their communities due to a lack of wealth or opportunities elsewhere.,1
"A person could move, make new friends, and find LGBTQ+ people and allies. This is still easier than living with the lifelong physical and mental trauma of conversion therapy.","These are all ways that people could similarly opt out of conversion therapy, should their family demand they receive it. Therefore, it shouldn't be banned.",1
"These communities will not change their homophobic or transphobic views simply because conversion therapy is banned. At least after a ban, people cannot be forced into conversion therapy.",Many of the most vulnerable people in the LGBTQ+ community cannot leave their communities due to a lack of wealth or opportunities elsewhere.,1
"Governments should provide greater assistance to LGBTQ+ people in such situations, along with banning conversion therapy, as opposed to using their exclusion as a basis for allowing them to be coerced into erasing their identities.","Without conversion therapy, many conservative communities may permanently exclude LGBTQ+ people.",1
"Governments should provide greater assistance to LGBTQ+ people in such situations, along with banning conversion therapy, as opposed to using their exclusion as a basis for allowing them to be coerced into erasing their identities.","If the majority in a society opposes such LGBTQ+ policies, implementing them would result in backlash and civil disobedience to a degree that would negate the positive effects of the policies.",1
"There is no way to verify the accuracy of these testimonials, particularly as Joseph Nicolosi has a financial incentive to demonstrate that his treatment works.","Joseph Nicolosi, a qualified psychiatrist, publishes testimonials from his conversion therapy success stories, primarily from men who believe themselves to be 'cured' of homosexual feelings.",1
"Brady Cone did not undergo conversion therapy but rather had a 'spiritual awakening', and as such, his experience cannot be used to justify the practice of conversion therapy.",Brady Cone is a popular example of a person who decided to change his sexuality and now offers support for others seeking to do the same.,1
The fact that some patients may have experienced their intended results does not necessarily prove that conversion therapy works.,Many people who have experienced successful conversion therapy report that it was life-changing and extremely positive.,1
The fact that some patients may have experienced their intended results does not necessarily prove that conversion therapy works.,"There is no objective basis to completely ignore the existence of such cases, even if they seem antithetical to known studies or understandings of sexuality.",1
Governments should not formulate policy on the basis of limited personal anecdotes.,"The existence of cases in which people choose to reject homosexuality in spite of their natural inclinations demonstrates that it is possible to be homosexual, refrain from homosexual actions, and also live a happy and fulfilling life.",1
"It is likely that reports on the success of conversion therapy are false, as they often lack scientific rigour and have limitations in ascertaining authenticity.",Many people who have experienced successful conversion therapy report that it was life-changing and extremely positive.,1
"It is likely that reports on the success of conversion therapy are false, as they often lack scientific rigour and have limitations in ascertaining authenticity.",Just because these reports are difficult to evaluate does not mean they are likely to be false.,1
"Alan Chambers and David Matheson, two former leaders of the conversion therapy movement, have come out as gay, disproving the validity of the practice.",Many people who have experienced successful conversion therapy report that it was life-changing and extremely positive.,1
"Not everyone's sexuality is fluid. Therefore, it is mistaken to assert that the concept of gender and sexual fluidity means that people can change their identities at will.",The fluidity of sexual orientation makes it possible that at least some of the favorable testimonials about conversion therapy are true.,1
"If sexual trauma were the basis for conversion therapy, similar forms of therapy should exist for heterosexual people as well. The fact that this does not exist demonstrates that gender conversion is not aimed at helping people through mental health problems.",Practitioners believe that people's sexuality can be altered by traumatic experiences. They therefore argue that banning conversion therapy will harm people who have suffered from such experiences.,1
"Even if one's sexual and gender identity has more to do with social factors than biology, that does not mean it can be undone by therapy. Social constructs can be fixed into one's identity and can be difficult to change.","There is no definitive explanation as to why someone is LGBTQ+, and some of the causal factors may vary over time. Therefore, it is possible to change one's sexual preferences and gender identity.",1
There are studies that indicate that being LGBTQ+ is not exclusively a choice.,"There is no definitive explanation as to why someone is LGBTQ+, and some of the causal factors may vary over time. Therefore, it is possible to change one's sexual preferences and gender identity.",1
There is a scientific consensus that conversion therapy is not based on sound scientific principles and therefore does not have an objective and reproducible effect on one's sexuality beyond psychological damage.,Conversion therapy can be a fulfilling experience for those who undergo it.,1
There is a scientific consensus that conversion therapy is not based on sound scientific principles and therefore does not have an objective and reproducible effect on one's sexuality beyond psychological damage.,"Many practitioners, who are themselves mostly qualified counsellors and therapists, and patients of conversion therapy believe that it is valid and works.",1
"Practitioners of conversion therapy are often do not have professional qualifications. Therefore, their opinions do not provide a strong basis for accepting conversion therapy.","Many practitioners, who are themselves mostly qualified counsellors and therapists, and patients of conversion therapy believe that it is valid and works.",1
