text1,text2,distance
"In a live classroom setting, teachers can pick up on where and why students are getting stuck on something and then attempt to explain it differently.",This motion never suggested that videos would be the only learning format available. Teachers can still pick up where the videos left off and elaborate when necessary.,1
"In a live classroom setting, teachers can pick up on where and why students are getting stuck on something and then attempt to explain it differently.","If a student gets stuck while watching a prerecorded video, they can ask a question via a chat function or emailing the instructor.",1
"In a live classroom setting, teachers can pick up on where and why students are getting stuck on something and then attempt to explain it differently.",Thanks to zoom.us teachers can have live classrooms online.,1
Many students in the UK have had little contact with their teachers even though learning was expected to take place remotely after the outbreak of COVID-19.,"If a student gets stuck while watching a prerecorded video, they can ask a question via a chat function or emailing the instructor.",1
Numerous student users do not prefer to use Zoom.,Thanks to zoom.us teachers can have live classrooms online.,1
"During live streams, students may be more hesitant to ask their teachers to go over things they do not understand more than once, when compared to a more familiar classroom environment",Thanks to zoom.us teachers can have live classrooms online.,1
"During live streams, students may be more hesitant to ask their teachers to go over things they do not understand more than once, when compared to a more familiar classroom environment",Zoom does provide a feature for users to record their meeting.,1
This feature is included in a premium program that costs too much to pay for just that feature.,Zoom does provide a feature for users to record their meeting.,1
This feature is included in a premium program that costs too much to pay for just that feature.,People can use free recording programs such as OBS (Open Broadcasting System) to record the meeting.,1
"A lot of users reported that Zoom eats up their ram, which can be harmful to students that may have older computers. [1]",Thanks to zoom.us teachers can have live classrooms online.,1
"The majority of children appear to be asymptomatic carriers of the disease, so the risk of children becoming seriously ill is low.",An outbreak could occur in the school.,1
"The majority of children appear to be asymptomatic carriers of the disease, so the risk of children becoming seriously ill is low.","Showing illness does not matter, as asymptomatic carriers can just as easy, if not easier spread the virus than symptomatic carriers.",1
Accommodations can be made to help these children learn the fundamentals of e-learning.,Children living in marginalised areas are not able to comprehend e-learning,1
Accommodations can be made to help these children learn the fundamentals of e-learning.,Those children might also sell those electronics just to afford the basic necessities of food and water.,1
"Those minimized movements could promote obesity within a student, which could be detrimental to their health in the future.","The students are safer at home, due to minimized movements and interactions.",1
