text1,text2,distance
"Germany had its first case on 27.01.2020, Spain had its first case on 31.01.2020, Italy had its first case on 31.01.2020. Despite Germany's early start, the country's death rate was much lower at the beginning of the pandemic.","Germany started testing early and aggressively, resulting in a significantly greater rate of case detection, and in turn, better isolation of infected cases. As a result, due to better detection of cases in Germany, Italy passed 1000 cases on 1 March, while Germany still had just over 100 cases. This is why, despite when first cases were reported, Italy's uncontrolled outbreak started earlier than Germany's.",1
"According to the parent claim, after Germany, Italy had done the most testing as of March 2020, with about 200,000 tests. Italy has 20 million less people than Germany, and it has a high ratio of tested per million Italians.","Germany started testing early and aggressively, resulting in a significantly greater rate of case detection, and in turn, better isolation of infected cases. As a result, due to better detection of cases in Germany, Italy passed 1000 cases on 1 March, while Germany still had just over 100 cases. This is why, despite when first cases were reported, Italy's uncontrolled outbreak started earlier than Germany's.",1
"There are multiple other reasons why Spain and Italy could have been outliers early in the pandemic, including air pollution, quality of health infrastructure, age of population, consumption of anti-inflammatory drugs, population tested, test kits used, ways test kits were used, way of defining Covid-19 causality of death, etc.",They are the statistical outliers in large part because their uncontrolled outbreaks started earlier than elsewhere. They're better characterised as a leading indicator than an outlier.,1
"Early in the pandemic, the fact that the Covid-19 related death rate doubled for Germany still discredits the idea of Italy and Spain as leading indicators, as 4.54% in Germany is far below the Italian and Spanish rates. Italy and Spain can still be considered as outliers and not leading indicators.",They are the statistical outliers in large part because their uncontrolled outbreaks started earlier than elsewhere. They're better characterised as a leading indicator than an outlier.,1
"Even given the lower death rates in South Korea, Covid-19 was still a far more dangerous disease than the flu.","Countries like South Korea didn't have a high death rate, despite having had a high infection rate early in the pandemic.",1
"As treatment of serious cases progressed, South Korea's fatality rate rose. In May 2020, it was at a peak of 2.39%. This is because it took a significant amount of time post-infection for the average Covid-19 fatality rate to rise.","Countries like South Korea didn't have a high death rate, despite having had a high infection rate early in the pandemic.",1
A lack of consistency between countries did not diminish the severity of the virus overall.,The death rate for Covid-19 was not globally consistent.,1
Global variances are to be expected since different governments respond to the pandemic differently.,The death rate for Covid-19 was not globally consistent.,1
This is irrelevant since the death rate of Covid-19 was still higher than that of the flu.,The death rate for Covid-19 was not globally consistent.,1
Many European countries that have highly ranked healthcare systems experienced great difficulties during the pandemic.,Covid-19 cases would be less likely to overwhelm health systems if the systems weren't already dysfunctional in many countries.,1
Many European countries that have highly ranked healthcare systems experienced great difficulties during the pandemic.,Countries that had strong public heath responses were able to contain Covid-19 infections relatively successfully.,1
"Increased hospitalization of Covid-19 patients due to a malfunctioning heath system still entailed that it is dangerous, even if only contingently so.",Covid-19 cases would be less likely to overwhelm health systems if the systems weren't already dysfunctional in many countries.,1
Higher mortality rate among Covid-19 patients was seen even among those hospitalized in well-equipped units.,Higher mortality of Covid-19 could be due to medical constraints created by the sudden influx of patients over a short period of time.,1
"Even within the same medical constraints, peaks in flu infections do not result in higher mortality in the same way as peaks in Covid-19 infections did.",Higher mortality of Covid-19 could be due to medical constraints created by the sudden influx of patients over a short period of time.,1
"This is a good reason to discount the US mortality data, but not a good reason to discount mortality data from countries with significantly better testing regimens, like South Korea.","In the US, Covid-19 testing was not as rigorous or as consistent across states as was in other countries.",1
"As of March 26, 2021, the US has conducted nearly 400 million tests, more than any other country.","In the US, Covid-19 testing was not as rigorous or as consistent across states as was in other countries.",1
"The number of asymptomatic cases cannot be seriously estimated at the beginning of a pandemic as a statistical study would be necessary by having a representative sample of the population tested once the pandemic is over. That way, it is easier to assess who had it without knowing it, who had it and did have the symptoms, and who had it and most probably died from it.","When sample populations were tested and monitored over an extended period, as many as 28% of cases were asymptomatic for the entire period of illness.",1
"Based on early reporting figures and adjustments for reporting delays, various countries with significant outbreaks saw significant excess mortality.","The actual Covid-19 death rate must be estimated based on a calculated excess mortality rate, as not all Covid-19 infected persons are being tested, but only a selected subset of them.",1
"Based on early reporting figures and adjustments for reporting delays, various countries with significant outbreaks saw significant excess mortality.","An interpretation of the observed excess mortality numbers should also be cautiously done, as the quarantine measures do have an impact on the mortality rate.",1
"While there are reasonable concerns about long-term increases in mortality due to economic deprivation and reduction in physical fitness or mental health, those are things that would impact long-term mortality, and not contribute to excess mortality in any given week.","An interpretation of the observed excess mortality numbers should also be cautiously done, as the quarantine measures do have an impact on the mortality rate.",1
"In the short term, aggressive isolation measures were likely to reduce deaths from non-Covid causes as well.","An interpretation of the observed excess mortality numbers should also be cautiously done, as the quarantine measures do have an impact on the mortality rate.",1
"People weren't driving or walking near busy roads, thereby preventing traffic accidents.","One study found that even though Americans are driving less, traffic fatalities actually increased as more people drove recklessly on emptier roads.",1
"In January 2021, Covid-19 reinfections caused milder infections and therefore were unlikely to add significantly to the death rate.",Insufficient tracking made it challenging to estimate the extent of Covid-19 reinfections.,1
"Inadequate testing suggests that the actual fatality rate was higher than reported, not lower. This further entailed that it was deadlier than the flu.",Not all people who were infected with the Covid-19 virus were identified. This made it challenging to calculate the actual fatality rate.,1
"Even without accurate rates, the possible range of the fatality rate strongly indicated that Covid-19 was deadlier than the seasonal flu.",Death rate for Covid-19 could not be accurately estimated due to inadequacies in data.,1
"Even without accurate rates, the possible range of the fatality rate strongly indicated that Covid-19 was deadlier than the seasonal flu.","As flu viruses undergo mutations, it is difficult to make predictions about the rate of death. In Italy, the total number of flu-related deaths during the 2014-2015 season was 65.6% higher compared to the previous season.",1
"Mutations often lead to an increase in the number of deaths. By that trend, mutations made Covid-19 even more dangerous than it already was.","As flu viruses undergo mutations, it is difficult to make predictions about the rate of death. In Italy, the total number of flu-related deaths during the 2014-2015 season was 65.6% higher compared to the previous season.",1
"Since the virus emerged, numerous estimations of Covid-19 death rates were made, becoming increasingly accurate over time.",Death rate for Covid-19 could not be accurately estimated due to inadequacies in data.,1
"Even if vaccination reduced the mortality rate, part of the world population has not received a Covid-19 vaccination.",Death rates reduced dramatically after the Covid-19 vaccine was rolled out and administered.,1
Covid-19 infections overwhelmed health systems due to the sharp increase in people requiring hospitalization and respiratory support.,Covid-19 cases would be less likely to overwhelm health systems if the systems weren't already dysfunctional in many countries.,1
Covid-19 infections overwhelmed health systems due to the sharp increase in people requiring hospitalization and respiratory support.,Hospitals have previously been overwhelmed by influenza patients as well.,1
Covid-19 infections overwhelmed health systems due to the sharp increase in people requiring hospitalization and respiratory support.,Hospitalization among Covid-19 patients fell significantly after vaccination.,1
Disease experts estimate that each Covid-19 sufferer infected between 2 to 3 others.,The rate of spread alone does not prove how dangerous a virus is.,1
"The rate of spread is relevant to a virus' ability to overrun healthcare systems if the hospitalization rate is high, even if the death rate is low.",Only when the propagation rates of viruses are coupled with their corresponding death rates per infected person is it possible to compare their dangerousness.,1
Many European countries that have highly ranked healthcare systems experienced great difficulties during the pandemic.,Covid-19 cases would be less likely to overwhelm health systems if the systems weren't already dysfunctional in many countries.,1
Many European countries that have highly ranked healthcare systems experienced great difficulties during the pandemic.,Countries that had strong public heath responses were able to contain Covid-19 infections relatively successfully.,1
"Increased hospitalization of Covid-19 patients due to a malfunctioning heath system still entailed that it is dangerous, even if only contingently so.",Covid-19 cases would be less likely to overwhelm health systems if the systems weren't already dysfunctional in many countries.,1
"61,000 people died as a result of this epidemic. In comparison, 350,000 people lost their lives to the COVID-19 pandemic in 2020.","There was a flu epidemic in the US in 2017-2018, which overwhelmed hospitals in nearly every state.",1
The early phase of the Covid-19 epidemic was associated with a higher demand for both critical care and regular care hospital beds than seasonal influenza epidemics with similar numbers of infection.,Hospitals have previously been overwhelmed by influenza patients as well.,1
Hospitalization required by severe forms of Covid-19 and seasonal influenza infections differed considerably.,Hospitals have previously been overwhelmed by influenza patients as well.,1
"Even if vaccinations reduced hospitalization, a huge portion of the world population is currently not vaccinated.",Hospitalization among Covid-19 patients fell significantly after vaccination.,1
New variants of Covid-19 could be relatively more resistant to vaccines.,Hospitalization among Covid-19 patients fell significantly after vaccination.,1
Covid-19 poses a greater risk than the flu for those without access to vaccines.,Various companies have successfully developed vaccines and treatments.,1
Covid-19 poses a greater risk than the flu for those without access to vaccines.,"The risk was low for the vast majority of people who tested positive for Covid-19, with only 2% needing intensive care.",1
Preventing people from contracting Covid-19 became extremely difficult without a vaccine.,This situation was similar to one where a new flu virus strain emerged and the existing flu shots were not effective anymore.,1
Preventing people from contracting Covid-19 became extremely difficult without a vaccine.,"Even with vaccines, 100% protection from either the flu or Covid-19 is not guaranteed.",1
People were unwilling to follow guidelines that helped prevent the spread of Covid-19.,People could be fined or jailed to ensure that they were in compliance with the guidelines.,1
"New flu viruses emerge each year, but unlike Covid-19, these variants don't kill hundreds of thousands of people in the US.",This situation was similar to one where a new flu virus strain emerged and the existing flu shots were not effective anymore.,1
The CDC established that it was highly unlikely that those who have been vaccinated will be able to transmit Covid-19.,Even those who are vaccinated can spread the virus.,1
"Vaccination, at the very least, reduces the likelihood of spreading the virus, which is still a net improvement.",Even those who are vaccinated can spread the virus.,1
"100% protection is only guaranteed by the total eradication of the virus, which is not the purpose of vaccines. Rather, the purpose is to manage the outbreak's uncontrolled spread to managable levels.","Even with vaccines, 100% protection from either the flu or Covid-19 is not guaranteed.",1
"In the time it took to develop vaccines, a significant number of people lost their lives.","A vaccine would normally take years, if not decades, to develop, which illustrates the urgency with which governments and pharmaceutical companies worked to tackle Covid-19.",1
"In the time it took to develop vaccines, a significant number of people lost their lives.","People who died from Covid-19 were oftentimes old, had other severe illnesses, and a weak immune system. They would have likely died from diseases like seasonal flu, which also attack people with weak immune systems.",1
There are fewer treatment options available for Covid-19 infections than for flu infections.,Treatments for the flu and Covid-19 both help manage the symptoms of the infection as opposed to treating the underlying cause.,1
There are fewer treatment options available for Covid-19 infections than for flu infections.,Early evidence suggested that tocilizumab was effective as a treatment for Covid-19 infection.,1
There are fewer treatment options available for Covid-19 infections than for flu infections.,"As of 6th May 2020, only 7 companies were working on developing a treatment for Covid-19.",1
There are fewer treatment options available for Covid-19 infections than for flu infections.,"Coronaviruses are not new and have been around for a long time. Hence, it was possible to estimate their risks and develop treatment plans to minimize their impact.",1
"Unlike for Covid-19, there are antiviral drugs that help reduce illness caused by a flu infection.","A study in March 2021 showed that remdesivir, the antiviral drug, was associated with faster clinical improvement in hospitalized Covid-19 patients.",1
"Unlike for Covid-19, there are antiviral drugs that help reduce illness caused by a flu infection.","In March 2021, Pfizer began clinical development of an antiviral pill against Covid-19 to be available by the end of 2021.",1
"In April 2021, there was a remdesivir shortage in many countries as new waves of infection occured.","A study in March 2021 showed that remdesivir, the antiviral drug, was associated with faster clinical improvement in hospitalized Covid-19 patients.",1
"Unlike for Covid-19, a vaccine for flu infections is readily available each year.",A number of effective vaccines were developed against Covid-19.,1
"Even if vaccination reduced the mortality rate, part of the world population has not received a Covid-19 vaccination.",Death rates reduced dramatically after the Covid-19 vaccine was rolled out and administered.,1
There were concerns that some vaccines might not be very effective against new strains of the Covid-19 virus.,A number of effective vaccines were developed against Covid-19.,1
There were concerns that some vaccines might not be very effective against new strains of the Covid-19 virus.,Some pharmaceutical companies developed booster shots to target the new variants.,1
There were concerns that some vaccines might not be very effective against new strains of the Covid-19 virus.,"While less effective against the new variants, the vaccines still provided some degree of protection against newer strains of Covid-19.",1
"Pfizer's CEO said that people will need booster shots annually for the vaccines to remain effective. Therefore, the existing vaccines aren't effective at eliminating the disease long-term. The problem isn't be solved with just one shot - it needs to be an ongoing process.",A number of effective vaccines were developed against Covid-19.,1
"Pfizer's CEO said that people will need booster shots annually for the vaccines to remain effective. Therefore, the existing vaccines aren't effective at eliminating the disease long-term. The problem isn't be solved with just one shot - it needs to be an ongoing process.",A flu shot is needed every season for one to be adequately protected from contracting the influenza virus.,1
People were more hesitant towards getting vaccinated against Covid-19 than against influenza.,A number of effective vaccines were developed against Covid-19.,1
People were more hesitant towards getting vaccinated against Covid-19 than against influenza.,"Approximately 50% of US adults said they are ""very likely"" to get vaccinated for Covid-19. This is roughly equal to the 48.4% of US adults who got the influenza vaccine in 2018-2019.",1
Studies found that the spreading of anti-vaccination propaganda was a multi-million dollar industry comprised of highly sophisticated misinformation strategies.,Anti-vaccination propaganda likely affected people's sentiments on getting vaccinated against the influenza virus as well.,1
There were more institutional measures mandating vaccinations against influenza than against Covid-19.,A number of effective vaccines were developed against Covid-19.,1
The emergence of mutant strains of Covid-19 made it harder for treatments (such as vaccines) to keep up with the virus.,"Once the basic groundwork for the vaccine was established, it was possible to quickly and effectively adapt the vaccine to be effective against any new variants.",1
The emergence of mutant strains of Covid-19 made it harder for treatments (such as vaccines) to keep up with the virus.,The Covid-19 virus mutated much slower than the seasonal flu.,1
There were concerns that some vaccines might not be very effective against new strains of the Covid-19 virus.,Some pharmaceutical companies developed booster shots to target the new variants.,1
There were concerns that some vaccines might not be very effective against new strains of the Covid-19 virus.,"While less effective against the new variants, the vaccines still provided some degree of protection against newer strains of Covid-19.",1
"As of February 2021, the use of tocilizumab was considered experimental, and in need of further trials to validate its purported efficacy.",Early evidence suggested that tocilizumab was effective as a treatment for Covid-19 infection.,1
"Tocilizumab was only recommended for people already suffering from extreme effects of Covid-19, so it was not useful for the majority of the population.",Early evidence suggested that tocilizumab was effective as a treatment for Covid-19 infection.,1
Contact tracing failed in many developed countries during the pandemic.,"For decades, scientists have been aware of mutating coronaviruses that make people sick. They have developed tools and monitoring systems that enable them to react effectively when viruses threaten the public health.",1
"China's virus monitoring system detected Covid-19 in Wuhan. Yet, this was insufficient in stopping the global spread of the virus.","For decades, scientists have been aware of mutating coronaviruses that make people sick. They have developed tools and monitoring systems that enable them to react effectively when viruses threaten the public health.",1
"These warnings failed to prepare the world for the Covid-19 pandemic, as many countries were ill-equipped to combat the disease when it emerged.",Event 201 from the World Economic Forum and a study from the Robert Koch Institute simulated similar scenarios and predicted that an event like the Covid-19 pandemic would occur in the near future.,1
"After the threat posed by SARS was contained, many investors stopped funding research into coronaviruses. Due to the lack of funds, it was difficult for scientists to analyze the possible risks associated with them.","Before Covid-19, scientists were concerned about the outbreak of an airborne zoonotic virus. That means they were able to assess its potential risks.",1
"Even with strong monitoring systems, it is not always possible to estimate the severity of infections caused by an unknown coronavirus.","Before Covid-19, scientists were concerned about the outbreak of an airborne zoonotic virus. That means they were able to assess its potential risks.",1
The potential risk to human health can vary greatly within a group of viruses.,"Coronaviruses are not new and have been around for a long time. Hence, it was possible to estimate their risks and develop treatment plans to minimize their impact.",1
The potential risk to human health can vary greatly within a group of viruses.,"That the risk varies does not imply that rough estimates are not possible. Flu symptoms are caused by a number of different mutating viruses - nevertheless, the risk of the flu is estimated on a yearly basis.",1
"SARS-CoV-2 was a relatively new member of the family of coronaviruses. Therefore, its risks could not be estimated effectively.","Coronaviruses are not new and have been around for a long time. Hence, it was possible to estimate their risks and develop treatment plans to minimize their impact.",1
"SARS-CoV-2 was a relatively new member of the family of coronaviruses. Therefore, its risks could not be estimated effectively.","Viruses are constantly evolving. Sometimes new strains appear, some more virulent than others. That our measuring techniques and virology knowledge have evolved does not necessarily imply that they generate novel knowledge that deviates from established facts.",1
"SARS-CoV-2 was a relatively new member of the family of coronaviruses. Therefore, its risks could not be estimated effectively.",Event 201 from the World Economic Forum and a study from the Robert Koch Institute simulated similar scenarios and predicted that an event like the Covid-19 pandemic would occur in the near future.,1
"These warnings failed to prepare the world for the Covid-19 pandemic, as many countries were ill-equipped to combat the disease when it emerged.",Event 201 from the World Economic Forum and a study from the Robert Koch Institute simulated similar scenarios and predicted that an event like the Covid-19 pandemic would occur in the near future.,1
"Even if experts possess this knowledge, if ordinary people do not understand or trust scientific data, it is unlikely that the recommended measures will be adhered to and the spread of the disease limited.","Coronaviruses are not new and have been around for a long time. Hence, it was possible to estimate their risks and develop treatment plans to minimize their impact.",1
"Even if experts possess this knowledge, if ordinary people do not understand or trust scientific data, it is unlikely that the recommended measures will be adhered to and the spread of the disease limited.","After procuring the relevant knowledge, public health officials can make information more digestible so that the public can access and understand it.",1
"Even if experts possess this knowledge, if ordinary people do not understand or trust scientific data, it is unlikely that the recommended measures will be adhered to and the spread of the disease limited.",Several measures can be taken to combat misinformation.,1
It was significantly more challenging to combat misinformation about a new disease like Covid-19 than about existing diseases like the flu.,Several measures can be taken to combat misinformation.,1
"Among many potential coronaviruses that can infect humans, only six species of coronaviruses are known.","Coronaviruses are not new and have been around for a long time. Hence, it was possible to estimate their risks and develop treatment plans to minimize their impact.",1
"Even if it is possible to minimize the impact of new viruses, some of them can still be more dangerous than the flu in terms of the rate of morbidity and mortality they can cause.","Coronaviruses are not new and have been around for a long time. Hence, it was possible to estimate their risks and develop treatment plans to minimize their impact.",1
These results are often produced in laboratory settings that do not replicate real world situations.,"Covid-19 can persist on surfaces for hours to days, similar to the time-frame that the influenza virus persists for.",1
Multiple studies have found that surface transmission is uncommon for Covid-19.,Both Covid-19 and the flu can spread when people touch a surface with viruses on it.,1
"Transmission from children to adults is common with the flu, but not with Covid-19 (p. 2).",Covid-19 and the flu spread through similar conduits.,1
"Asymptomatic Covid-19 patients were 42% less likely to transmit the virus than symptomatic patients. In comparison, asymptomatic flu patients rarely spread the influenza virus.","A study found that both Covid-19 and the flu can be transmitted by paucisymptomatic patients, albeit at a reduced rate.",1
Covid-19 was significantly more contagious even if it was only contagious only when people were symptomatic.,Both Covid-19 and the flu are most contagious when people are symptomatic.,1
"While Covid-19 is most contagious while someone has symptoms, it's significantly contagious 1-3 days prior to someone developing symptoms.",Both Covid-19 and the flu are most contagious when people are symptomatic.,1
"In some regions, Covid-19 saw resurgence outside of the traditional influenza season.",The spread of both Covid-19 and influenza showed similar patterns of seasonality.,1
"Such commonalities were to be expected, given that both Covid-19 and influenza are caused by viruses that tend to thrive and transmit in similarly specific conditions.",The time and conditions that are most conducive for the transmission of the virus were similar for both Covid-19 and influenza.,1
The speed of transmission of Covid-19 and the flu were different.,Covid-19 and the flu spread in similar ways.,1
Disease experts estimate that each Covid-19 sufferer infected between 2 to 3 others.,The rate of spread alone does not prove how dangerous a virus is.,1
"The rate of spread is relevant to a virus' ability to overrun healthcare systems if the hospitalization rate is high, even if the death rate is low.",Only when the propagation rates of viruses are coupled with their corresponding death rates per infected person is it possible to compare their dangerousness.,1
"The transmissibility of a disease alone is not an accurate measure of how dangerous the disease is. Factors such as the vulnerability of the population, and the capacity of a country to fight the disease must also be considered.",Covid-19 and the flu spread in similar ways.,1
"The death rate in Sweden seemed to be lower due to many of the most vulnerable individuals, such as care home residents, being vaccinated.","Even though Sweden didn't have any drastic Covid-19 measures in place in 2020, the overall death rate was comparable with that of England which had hard lockdowns and other safety measures such as mandatory face masks, etc.",1
The UK had an extremely high death toll due to its failure to lockdown quickly and effectively.,"Even though Sweden didn't have any drastic Covid-19 measures in place in 2020, the overall death rate was comparable with that of England which had hard lockdowns and other safety measures such as mandatory face masks, etc.",1
"In December 2020, Stockholm requested extra help from the government as its hospitals filled up with Covid-19 patients, and cases and deaths increased.",Sweden didn't have drastic measures in place in 2020 and the health system did not become overwhelmed with patients.,1
"There were nationwide staff shortages in Sweden, forcing hospitals to halt all non-essential healthcare services.",Sweden didn't have drastic measures in place in 2020 and the health system did not become overwhelmed with patients.,1
"The president of Tanzania, one of the most outspoken skeptics of the virus, died in March 2021 from what many suspect was a Covid-19 infection.","Many African countries had few Covid-19 measures in place and even rejected vaccines, but there were no reports of overflowing hospitals or excessive deaths.",1
"The president of Tanzania, one of the most outspoken skeptics of the virus, died in March 2021 from what many suspect was a Covid-19 infection.",This is anecdotal evidence which has no empirical value since it's only a single person.,1
"This was most likely due to under reporting, rather than an accurate assessment of the facts.","Many African countries had few Covid-19 measures in place and even rejected vaccines, but there were no reports of overflowing hospitals or excessive deaths.",1
The countries that best responded to the pandemic were those that instituted quick and effective measures.,"There were countries with very few or no Covid-19 related measures in place, and yet they suffered few negative repercussions.",1
"Even if Covid-19 death rate varied depending on different levels of medical preparedness, it did not entail that it was less dangerous than the flu.","There were countries with very few or no Covid-19 related measures in place, and yet they suffered few negative repercussions.",1
"India did not prepare its health system for the second wave and, as a result, saw a huge increase in death rate.","There were countries with very few or no Covid-19 related measures in place, and yet they suffered few negative repercussions.",1
