text1,text2,distance
"The Food & Drug Administration (FDA) in the US has approved the vaccines Gardasil and Gardasil 9 for use in females ages 9 through 26 for the prevention of HPV-caused cervical, vulvar, vaginal, and anal cancers, as well as precancerous cervical, vulvar, vaginal, and anal lesions.",The vaccine received FDA approval despite the fact that no clinical studies were done demonstrating that Gardasil prevents cancer.,1
The HPV vaccine also protects against other types of cancer.,"To gain licensure, the HPV vaccine manufacturers were not required to and did not provide studies showing that the vaccine actually reduces the risk of cancer. Instead, the FDA used the surrogate marker of antibody titers against the target strains of HPV considered to be protective. As noted in the Journal of the National Cancer Institute in 2014, ""it may be many years before the effect on HPV vaccination on the incidence of cervical cancer can be assessed.""",1
"It is valid to use a surrogate endpoint (reduction in HPV infection) when that surrogate is known to be a precursor of the ultimate clinical endpoint (in this case, cancer) and when decades of follow-up would be required to observe any reduction in the clinical endpoint. Cervical cancer develops decades after initial infection with HPV.","To gain licensure, the HPV vaccine manufacturers were not required to and did not provide studies showing that the vaccine actually reduces the risk of cancer. Instead, the FDA used the surrogate marker of antibody titers against the target strains of HPV considered to be protective. As noted in the Journal of the National Cancer Institute in 2014, ""it may be many years before the effect on HPV vaccination on the incidence of cervical cancer can be assessed.""",1
There is a very large number of HPV infections in the world. Over 26.6% of women in the world have HPV infections. It's estimated by WHO that HPV causes 5.2% of all worldwide new cancers.,Only a small proportion of infections with certain types of HPV can persist and progress to cancer. Hence mandatory vaccination appears to be an excessive measure.,1
"As the link observes, the cervical cancer vaccine targets the two types of HPV responsible for 70% of cervical cancers and precancerous lesions. It is precisely that ""small"" set of infections that the vaccine targets.",Only a small proportion of infections with certain types of HPV can persist and progress to cancer. Hence mandatory vaccination appears to be an excessive measure.,1
80% of cervical cancer cases occur in the developing world where the resources and infrastructure required to fully implement Pap tests are limited.,"Given the risks and side effects of the HPV vaccine, it should not be added to a cervical cancer prevention program when Pap screening has been proven safe and effective, particularly when the need for Pap screening is not eliminated by HPV vaccine administration.",1
"Pap screening is inherently a reactionary process - it does not prevent cervical cancer, only increase the chances of detecting it early enough to prevent death. Treatment at that point can still be invasive, and have serious side-effects, including harm to reproductive or sexual function.","Given the risks and side effects of the HPV vaccine, it should not be added to a cervical cancer prevention program when Pap screening has been proven safe and effective, particularly when the need for Pap screening is not eliminated by HPV vaccine administration.",1
"Once contracted, HPV could lead to cancer at any point in time, necessitating regular, deeply invasive, checks, which will not necessarily detect cancer in time.","A HPV infection can take years to result in cervical cancer. That leaves plenty of time for screening, treatment and prevention, eliminating the need for compulsory vaccinations.",1
There is no treatment for the virus itself although health problems caused by HPV can be treated. It is better to be vaccinated and avoid the infection than invest time and money in treating problems caused by it.,"The argument ""It is better..."" is strictly an opinion that others may disagree with. For example, one might consider the potential risk from the vaccine of its use of aluminum adjuvant, a known neurotoxin that scientists now know is persistent in the body and accumulates in the brain, and decide that routine pap smears are sufficient.",1
"Once the HPV virus enters the bloodstream, it cannot be eliminated. As the symptoms often don't appear in time for adequate treatment, a vaccination is the most effective way of dealing with the virus.",There are no studies showing that HPV vaccines are more effective at reducing the risk of cancer compared to routine pap smear screening.,1
Routine Pap testing cannot treat or prevent outbreaks of genital warts.,There are no studies showing that HPV vaccines are more effective at reducing the risk of cancer compared to routine pap smear screening.,1
Routine Pap testing cannot treat or prevent outbreaks of genital warts.,The purpose of HPV vaccine for compulsory vaccination is the prevention of certain types of HPV instigated cancers. Pap tests are irrelevant for HPV triggered genital warts.,1
Alternative methods of preventing HPV are ineffective.,"HPV is a sexually transmitted disease. As long as sexually active people use contraception (condoms) correctly, there is no need for compulsory vaccination.",1
Sexual intercourse is not the only way HPV can be transferred.,"Irrespective of protection, faithful and monogamous couples do not need to be concerned.",1
"Hospital transmission of HPV, especially to surgical staff, has been documented.","Hospital staff can be infected by all kinds of diseases due to their job, so it makes sense to vaccinate them instead of the general public.",1
"The HPV vaccination is more effective at a younger age, except children do not know if they will end up working as a doctor or a nurse at that age. It makes sense, therefore, to vaccinate everyone.","Hospital staff can be infected by all kinds of diseases due to their job, so it makes sense to vaccinate them instead of the general public.",1
"In order to properly protect populations, vaccines require herd immunity. Even if hospital workers were most acutely at risk, this would be a bad way to protect them.","Hospital staff can be infected by all kinds of diseases due to their job, so it makes sense to vaccinate them instead of the general public.",1
"Faithful and monogamous individuals still need to be concerned of risks caused by their partners' behavior, which is beyond their control.","Irrespective of protection, faithful and monogamous couples do not need to be concerned.",1
Vacccination programs do not obviate the need for risk-avoidant behavior. The two recommendations are not mutually exclusive.,"Irrespective of protection, faithful and monogamous couples do not need to be concerned.",1
"Hospital transmission of HPV, especially to surgical staff, has been documented.","HPV is a sexually transmitted disease. As long as sexually active people use contraception (condoms) correctly, there is no need for compulsory vaccination.",1
"Hospital transmission of HPV, especially to surgical staff, has been documented.","Hospital staff can be infected by all kinds of diseases due to their job, so it makes sense to vaccinate them instead of the general public.",1
"The HPV vaccination is more effective at a younger age, except children do not know if they will end up working as a doctor or a nurse at that age. It makes sense, therefore, to vaccinate everyone.","Hospital staff can be infected by all kinds of diseases due to their job, so it makes sense to vaccinate them instead of the general public.",1
"In order to properly protect populations, vaccines require herd immunity. Even if hospital workers were most acutely at risk, this would be a bad way to protect them.","Hospital staff can be infected by all kinds of diseases due to their job, so it makes sense to vaccinate them instead of the general public.",1
"Condoms do not completely protect from the virus because the areas around the genitals including the inner thigh area are not covered, thus exposing these areas to the infected person’s skin.","HPV is a sexually transmitted disease. As long as sexually active people use contraception (condoms) correctly, there is no need for compulsory vaccination.",1
Condoms can break or fail.,"HPV is a sexually transmitted disease. As long as sexually active people use contraception (condoms) correctly, there is no need for compulsory vaccination.",1
Condoms can break or fail.,Condoms can still decrease the risk of transmission of HPV.,1
Condoms can break or fail.,"If used correctly, condoms will prevent transmission of the virus 98% of the time. This is hardly a sufficiently significant issue to mandate vaccinations.",1
"The same study says that the exact effectiveness has 'not been fully elucidated', and that 'women having sexual contact with men who use condoms are still at risk of acquiring an infection, as condoms are not 100% protective'.",Condoms can still decrease the risk of transmission of HPV.,1
"Non-consensual sex may not afford a victim the capacity to insist on the use of a condom, thus exposing them to HPV and other sexually transmitted diseases.","HPV is a sexually transmitted disease. As long as sexually active people use contraception (condoms) correctly, there is no need for compulsory vaccination.",1
Many sexually active people don't use condoms correctly or at all.,"HPV is a sexually transmitted disease. As long as sexually active people use contraception (condoms) correctly, there is no need for compulsory vaccination.",1
HPV can betransmitted to newborns during pregnancy and birth. This is not prevented by condom usage.,"HPV is a sexually transmitted disease. As long as sexually active people use contraception (condoms) correctly, there is no need for compulsory vaccination.",1
"A 2011 meta-analysis evaluated the results of seven separate randomized control tests, and found that HPV vaccines are safe, well tolerated, and highly efficacious in preventing persistent infections and cervical diseases.","This study also concluded that ""Questions related to long-term efficacy and safety"" of the HPV vaccine ""have yet to be addressed.""",1
A 2014 meta-analysis evaluated the results of 15 previous scientific studies (10 randomized control tests and five observational studies). It found the effectiveness of the vaccines in preventing HPV 16 and 18 (the two most serious strains) ranged from 83% to 94%.,"Of the studies included in this meta-analysis, ""Only one study was not initiated and funded by a vaccine manufacturer."" The purpose of this review was also to assess the long-term effectiveness of the vaccine, and only two studies were considered long-term (6-7 years), one of which had a ""high"" risk of bias, and overall evidence quality was ""low to very low"".",1
"Only four out of the 195,270 vaccinated individuals (0.002%) reported a serious side effect (one warranting a trip to the hospital).","A research study published in April 2016 tracked the rate of adverse events following immunization among women and girls aged nine and older in Canada between 2006 and 2014. The study found that out of 195,270 girls and women vaccinated, 192 reported adverse events.",1
"HPV vaccine contains about 0.5 mg of aluminum per dose. Most teens and adults ""ingest"" 5-10 mg of aluminum per day from food, water and other (industrial/occupational) exposures.","The HPV vaccine contains aluminum, a known neurotoxin that can be persistent in the body and be carried by macrophages to the brain, where it accumulates.",1
"Anaphylaxis only occurs if the patient is allergic to the vaccination, in which case they should not take it at all. It is not something inherent in the vaccine, and a significant majority will not experience it.","The vaccine has potential side effects, which range from more mild (pain at the injection site, fever and fainting) to adverse effects (anaphylaxis). It therefore should not be made compulsory.",1
"Anaphylaxis only occurs if the patient is allergic to the vaccination, in which case they should not take it at all. It is not something inherent in the vaccine, and a significant majority will not experience it.","Patients are warned about three major possible allergens contained in the HPV vaccine; yeast, amorphous aluminium hydroxyphosphate sulfate, and polysorbate 80. While most people would be aware of an allergy they have to yeast, the other two allergens are not regularly encountered by most people, so it is likely some people will not know if they are allergic to them until after they receive the vaccine and have an adverse reaction.",1
"The side effects are generally mild, and short-term. There is no evidence to support the idea that the long-term serious adverse events listed are caused by the vaccines.","The vaccine has potential side effects, which range from more mild (pain at the injection site, fever and fainting) to adverse effects (anaphylaxis). It therefore should not be made compulsory.",1
"Several trials and studies have proven HPV vaccines to be safe, with extremely low rates of serious possible side effects. What little scientific research has been done contradicting this consensus has consistently been shown to be flawed and unreliable.","The vaccine has potential side effects, which range from more mild (pain at the injection site, fever and fainting) to adverse effects (anaphylaxis). It therefore should not be made compulsory.",1
"Several trials and studies have proven HPV vaccines to be safe, with extremely low rates of serious possible side effects. What little scientific research has been done contradicting this consensus has consistently been shown to be flawed and unreliable.","When there is a potential harm, no matter how small, from a medical procedure, it is unethical to force that medical procedure because it violates informed consent regardless of the severity of those potential side effects.",1
The potential side effects of the vaccine are negligible compared to the potential risk of contracting HPV.,"The vaccine has potential side effects, which range from more mild (pain at the injection site, fever and fainting) to adverse effects (anaphylaxis). It therefore should not be made compulsory.",1
There is a very large number of HPV infections in the world. Over 26.6% of women in the world have HPV infections. It's estimated by WHO that HPV causes 5.2% of all worldwide new cancers.,Only a small proportion of infections with certain types of HPV can persist and progress to cancer. Hence mandatory vaccination appears to be an excessive measure.,1
"As the link observes, the cervical cancer vaccine targets the two types of HPV responsible for 70% of cervical cancers and precancerous lesions. It is precisely that ""small"" set of infections that the vaccine targets.",Only a small proportion of infections with certain types of HPV can persist and progress to cancer. Hence mandatory vaccination appears to be an excessive measure.,1
"Cervical cancer is the fourth-most common cancer among women worldwide, and has a 52% global mortality rate. Two of the four cancer-causing strains of HPV targeted by the vaccine are responsible for ~70% of cervical cancer cases.",One out of 100 women gets infected with the specific types of HPV that the vaccines are developed for. Hence mandatory vaccination appears to be an excessive measure.,1
"One out of a 100 is a very high number, that is one percent of the female population of a country. Vaccinating them, in order to save them and eliminate the cost of treating them for that cancer, is a very small price to pay.",One out of 100 women gets infected with the specific types of HPV that the vaccines are developed for. Hence mandatory vaccination appears to be an excessive measure.,1
The linked page in the above statement says that 15% of women in the United States are infected with the high risk types which cause cancer and that the vaccine helps protect against two of them which are the cause of 90% of cervical cancers.,One out of 100 women gets infected with the specific types of HPV that the vaccines are developed for. Hence mandatory vaccination appears to be an excessive measure.,1
"It is valid to use a surrogate endpoint (reduction in HPV infection) when that surrogate is known to be a precursor of the ultimate clinical endpoint (in this case, cancer) and when decades of follow-up would be required to observe any reduction in the clinical endpoint. Cervical cancer develops decades after initial infection with HPV.","To gain licensure, the HPV vaccine manufacturers were not required to and did not provide studies showing that the vaccine actually reduces the risk of cancer. Instead, the FDA used the surrogate marker of antibody titers against the target strains of HPV considered to be protective. As noted in the Journal of the National Cancer Institute in 2014, ""it may be many years before the effect on HPV vaccination on the incidence of cervical cancer can be assessed.""",1
"It is valid to use a surrogate endpoint (reduction in HPV infection) when that surrogate is known to be a precursor of the ultimate clinical endpoint (in this case, cancer) and when decades of follow-up would be required to observe any reduction in the clinical endpoint. Cervical cancer develops decades after initial infection with HPV.","Because the cancer takes 10 to 20 years to develop, it is difficult to assess the effect of HPV vaccinations on cancer outcomes.",1
"It is valid to use a surrogate endpoint (reduction in HPV infection) when that surrogate is known to be a precursor of the ultimate clinical endpoint (in this case, cancer) and when decades of follow-up would be required to observe any reduction in the clinical endpoint. Cervical cancer develops decades after initial infection with HPV.","The claim that the HPV vaccine ""protects young girls from becoming sick later on in their lives"" presumably refers to the manufacturers' marketing claim that the vaccine prevents cervical cancer. However, while studies show the vaccine reduces infection of some strains of HPV, no studies have shown that the HPV vaccine actually reduces the risk of developing cervical cancer compared to routine screening alone.",1
Countries would benefit financially from mandatory HPV vaccinations.,Vaccines can have potential long-term side effects that also create burdens on the public. It is impossible to accurately calculate the cost/benefit of each choice from a financial viewpoint in a future where technology may change.,1
Countries would benefit financially from mandatory HPV vaccinations.,"Citizens should not be subjected to forced healthcare, regardless of benefit, because it is cost effective.",1
The HPV virus is sufficiently harmful to mandate compulsory vaccination.,"The viral infection, more often than not, clears to undetectable levels by itself.",1
The HPV virus is sufficiently harmful to mandate compulsory vaccination.,"Heart attacks are ""sufficiently harmful"" but we do not mandate healthy diet and exercise by regulation in order to prevent them.",1
The HPV virus is sufficiently harmful to mandate compulsory vaccination.,"The current HPV vaccine (Gardasil-9) only vaccinates for 9 HPV strains, however according to the CDC, there are at least 13 HPV strains that can cause cancer, so a mandatory vaccination does not address the totality of the issue, and could lead to a false sense of security.",1
"Some types of HPV can lead to cancer of the cervix, vulva, vagina, or anus. HPV infection can also cause cancer in the back of the throat, including the base of the tongue and tonsils.","Given the risks and side effects of the HPV vaccine, it should not be added to a cervical cancer prevention program when Pap screening has been proven safe and effective, particularly when the need for Pap screening is not eliminated by HPV vaccine administration.",1
80% of cervical cancer cases occur in the developing world where the resources and infrastructure required to fully implement Pap tests are limited.,"Given the risks and side effects of the HPV vaccine, it should not be added to a cervical cancer prevention program when Pap screening has been proven safe and effective, particularly when the need for Pap screening is not eliminated by HPV vaccine administration.",1
"Pap screening is inherently a reactionary process - it does not prevent cervical cancer, only increase the chances of detecting it early enough to prevent death. Treatment at that point can still be invasive, and have serious side-effects, including harm to reproductive or sexual function.","Given the risks and side effects of the HPV vaccine, it should not be added to a cervical cancer prevention program when Pap screening has been proven safe and effective, particularly when the need for Pap screening is not eliminated by HPV vaccine administration.",1
HPV can cause genital warts.,Genital warts are usually painless and do not pose a serious threat to health.,1
Getting a HPV vaccination is better than treating genital warts after they have occurred.,This claim is strictly an opinion. People seriously injured by the HPV vaccine would likely feel differently about it.,1
There is no treatment for the virus itself although health problems caused by HPV can be treated. It is better to be vaccinated and avoid the infection than invest time and money in treating problems caused by it.,"The argument ""It is better..."" is strictly an opinion that others may disagree with. For example, one might consider the potential risk from the vaccine of its use of aluminum adjuvant, a known neurotoxin that scientists now know is persistent in the body and accumulates in the brain, and decide that routine pap smears are sufficient.",1
"Once the HPV virus enters the bloodstream, it cannot be eliminated. As the symptoms often don't appear in time for adequate treatment, a vaccination is the most effective way of dealing with the virus.",There are no studies showing that HPV vaccines are more effective at reducing the risk of cancer compared to routine pap smear screening.,1
Routine Pap testing cannot treat or prevent outbreaks of genital warts.,There are no studies showing that HPV vaccines are more effective at reducing the risk of cancer compared to routine pap smear screening.,1
Routine Pap testing cannot treat or prevent outbreaks of genital warts.,The purpose of HPV vaccine for compulsory vaccination is the prevention of certain types of HPV instigated cancers. Pap tests are irrelevant for HPV triggered genital warts.,1
"Genital warts treatment can cost anywhere between $300 to $8000, whereas a complete series of HPV vaccinations costs $450.","This argument is implying that HPV vaccination provides a net economic benefit to society, but the two costs presented are not the only costs that need to be considered to make that judgment. Other costs requiring consideration include the costs to society from vaccine injury and the opportunity cost of directing funding toward vaccination.",1
Women who have been diagnosed with genital warts may need to have Pap smears every 3 to 6 months after their initial treatment to monitor any changes in the cervix. It is better to be vaccinated rather than engage in such a lengthy treatment process.,"This is a recklessly irresponsible statement as routine screening for cervical cancer even with vaccination is still recommended. If the public gets the idea they don't need screening because they were vaccinated, it could lead to an increase in cancer that otherwise could have been prevented by early detection in routine screening.",1
"The virus can live in the body for months and years before developing into genital warts, during which time you can pass it onto others without realising it.","Adults engaging in consensual intercourse must accept the known risks of that activity. The fact engaging in sex entails risk does not negate the fact that vaccination also entails risk, and it remains up to the individual to weight the potential benefits and risks and decide for themselves if vaccination is right for them.",1
"Genital warts aren't fatal but can cause vaginal discharge, itching, bleeding and a burning feeling on the infected area.",Genital warts are usually painless and do not pose a serious threat to health.,1
"Genital warts aren't fatal but can cause vaginal discharge, itching, bleeding and a burning feeling on the infected area.","Mandatory vaccination takes away an individual's right to choose with informed consent, and without informed consent it is medically unethical to force a medicine, medical procedure, or surgery upon the patient.",1
"Genital warts aren't fatal but can cause vaginal discharge, itching, bleeding and a burning feeling on the infected area.","Mandating vaccination is not justified for a condition which causes a non-fatal discomfort, and which is variable from patient to patient.",1
"Yet it does not clear itself in all cases, and it is exactly for those cases that we should enforce vaccination.","The viral infection, more often than not, clears to undetectable levels by itself.",1
The viral infection sometimes develops into cancer.,"The viral infection, more often than not, clears to undetectable levels by itself.",1
"According to the WHO, two HPV vaccines, a bivalent and a quadrivalent vaccine, are highly efficacious in preventing the infection with the strains of HPV responsible for 70% of cervical cancer cases globally.",Only a small proportion of infections with certain types of HPV can persist and progress to cancer. Hence mandatory vaccination appears to be an excessive measure.,1
"According to the WHO, two HPV vaccines, a bivalent and a quadrivalent vaccine, are highly efficacious in preventing the infection with the strains of HPV responsible for 70% of cervical cancer cases globally.","Given the risks and side effects of the HPV vaccine, it should not be added to a cervical cancer prevention program when Pap screening has been proven safe and effective, particularly when the need for Pap screening is not eliminated by HPV vaccine administration.",1
"According to the WHO, two HPV vaccines, a bivalent and a quadrivalent vaccine, are highly efficacious in preventing the infection with the strains of HPV responsible for 70% of cervical cancer cases globally.","A HPV infection can take years to result in cervical cancer. That leaves plenty of time for screening, treatment and prevention, eliminating the need for compulsory vaccinations.",1
"According to the WHO, two HPV vaccines, a bivalent and a quadrivalent vaccine, are highly efficacious in preventing the infection with the strains of HPV responsible for 70% of cervical cancer cases globally.",The FDA approved the HPV vaccine on the basis of clinical trials that were not properly designed to assess safety.,1
"According to the WHO, two HPV vaccines, a bivalent and a quadrivalent vaccine, are highly efficacious in preventing the infection with the strains of HPV responsible for 70% of cervical cancer cases globally.","The vaccine itself has not been studied for mutagenic effects. As Merck's package insert for Gardasil states, for example, ""GARDASIL has not been evaluated for the potential to cause carcinogenicity or genotoxicity.""",1
"The Food & Drug Administration (FDA) in the US has approved the vaccines Gardasil and Gardasil 9 for use in females ages 9 through 26 for the prevention of HPV-caused cervical, vulvar, vaginal, and anal cancers, as well as precancerous cervical, vulvar, vaginal, and anal lesions.",The vaccine received FDA approval despite the fact that no clinical studies were done demonstrating that Gardasil prevents cancer.,1
The HPV vaccine also protects against other types of cancer.,"To gain licensure, the HPV vaccine manufacturers were not required to and did not provide studies showing that the vaccine actually reduces the risk of cancer. Instead, the FDA used the surrogate marker of antibody titers against the target strains of HPV considered to be protective. As noted in the Journal of the National Cancer Institute in 2014, ""it may be many years before the effect on HPV vaccination on the incidence of cervical cancer can be assessed.""",1
"It is valid to use a surrogate endpoint (reduction in HPV infection) when that surrogate is known to be a precursor of the ultimate clinical endpoint (in this case, cancer) and when decades of follow-up would be required to observe any reduction in the clinical endpoint. Cervical cancer develops decades after initial infection with HPV.","To gain licensure, the HPV vaccine manufacturers were not required to and did not provide studies showing that the vaccine actually reduces the risk of cancer. Instead, the FDA used the surrogate marker of antibody titers against the target strains of HPV considered to be protective. As noted in the Journal of the National Cancer Institute in 2014, ""it may be many years before the effect on HPV vaccination on the incidence of cervical cancer can be assessed.""",1
There is a very large number of HPV infections in the world. Over 26.6% of women in the world have HPV infections. It's estimated by WHO that HPV causes 5.2% of all worldwide new cancers.,Only a small proportion of infections with certain types of HPV can persist and progress to cancer. Hence mandatory vaccination appears to be an excessive measure.,1
"As the link observes, the cervical cancer vaccine targets the two types of HPV responsible for 70% of cervical cancers and precancerous lesions. It is precisely that ""small"" set of infections that the vaccine targets.",Only a small proportion of infections with certain types of HPV can persist and progress to cancer. Hence mandatory vaccination appears to be an excessive measure.,1
80% of cervical cancer cases occur in the developing world where the resources and infrastructure required to fully implement Pap tests are limited.,"Given the risks and side effects of the HPV vaccine, it should not be added to a cervical cancer prevention program when Pap screening has been proven safe and effective, particularly when the need for Pap screening is not eliminated by HPV vaccine administration.",1
"Pap screening is inherently a reactionary process - it does not prevent cervical cancer, only increase the chances of detecting it early enough to prevent death. Treatment at that point can still be invasive, and have serious side-effects, including harm to reproductive or sexual function.","Given the risks and side effects of the HPV vaccine, it should not be added to a cervical cancer prevention program when Pap screening has been proven safe and effective, particularly when the need for Pap screening is not eliminated by HPV vaccine administration.",1
"Once contracted, HPV could lead to cancer at any point in time, necessitating regular, deeply invasive, checks, which will not necessarily detect cancer in time.","A HPV infection can take years to result in cervical cancer. That leaves plenty of time for screening, treatment and prevention, eliminating the need for compulsory vaccinations.",1
"We vaccinate against many viruses that clear by themselves in most cases. Measles has only a mortality rate of 0.2%, yet caused 2.6 billion deaths worldwide in 1980.","The viral infection, more often than not, clears to undetectable levels by itself.",1
"Unlike a vaccine, prescribing and supervising a healthy diet is nigh impossible.","Heart attacks are ""sufficiently harmful"" but we do not mandate healthy diet and exercise by regulation in order to prevent them.",1
"Only four out of the 195,270 vaccinated individuals (0.002%) reported a serious side effect (one warranting a trip to the hospital).","A research study published in April 2016 tracked the rate of adverse events following immunization among women and girls aged nine and older in Canada between 2006 and 2014. The study found that out of 195,270 girls and women vaccinated, 192 reported adverse events.",1
"HPV vaccine contains about 0.5 mg of aluminum per dose. Most teens and adults ""ingest"" 5-10 mg of aluminum per day from food, water and other (industrial/occupational) exposures.","The HPV vaccine contains aluminum, a known neurotoxin that can be persistent in the body and be carried by macrophages to the brain, where it accumulates.",1
"Anaphylaxis only occurs if the patient is allergic to the vaccination, in which case they should not take it at all. It is not something inherent in the vaccine, and a significant majority will not experience it.","The vaccine has potential side effects, which range from more mild (pain at the injection site, fever and fainting) to adverse effects (anaphylaxis). It therefore should not be made compulsory.",1
"Anaphylaxis only occurs if the patient is allergic to the vaccination, in which case they should not take it at all. It is not something inherent in the vaccine, and a significant majority will not experience it.","Patients are warned about three major possible allergens contained in the HPV vaccine; yeast, amorphous aluminium hydroxyphosphate sulfate, and polysorbate 80. While most people would be aware of an allergy they have to yeast, the other two allergens are not regularly encountered by most people, so it is likely some people will not know if they are allergic to them until after they receive the vaccine and have an adverse reaction.",1
"The side effects are generally mild, and short-term. There is no evidence to support the idea that the long-term serious adverse events listed are caused by the vaccines.","The vaccine has potential side effects, which range from more mild (pain at the injection site, fever and fainting) to adverse effects (anaphylaxis). It therefore should not be made compulsory.",1
"Several trials and studies have proven HPV vaccines to be safe, with extremely low rates of serious possible side effects. What little scientific research has been done contradicting this consensus has consistently been shown to be flawed and unreliable.","The vaccine has potential side effects, which range from more mild (pain at the injection site, fever and fainting) to adverse effects (anaphylaxis). It therefore should not be made compulsory.",1
"Several trials and studies have proven HPV vaccines to be safe, with extremely low rates of serious possible side effects. What little scientific research has been done contradicting this consensus has consistently been shown to be flawed and unreliable.","When there is a potential harm, no matter how small, from a medical procedure, it is unethical to force that medical procedure because it violates informed consent regardless of the severity of those potential side effects.",1
The potential side effects of the vaccine are negligible compared to the potential risk of contracting HPV.,"The vaccine has potential side effects, which range from more mild (pain at the injection site, fever and fainting) to adverse effects (anaphylaxis). It therefore should not be made compulsory.",1
"The above number refers to females in New Zealand who have completed the entire series. That number is only 4 percent of thepopulation of New Zealand, and the claim says nothing about male vaccination uptake. This is not evidence of acceptable uptake.","Since the HPV Immunisation Programme was established in New Zealand in 2008, more than 200,000 girls and women have been fully immunised.",1
"There are false rumours about the HPV vaccine perpetuated by non-experts. Parents are more easily scared by these than the state, the latter of whom are more likely to base their decision on the suitability of the vaccine only on expert opinions.","State-run voluntary vaccination programmes receive significant uptake, so making it compulsory is unnecessary.",1
"There are false rumours about the HPV vaccine perpetuated by non-experts. Parents are more easily scared by these than the state, the latter of whom are more likely to base their decision on the suitability of the vaccine only on expert opinions.","The vaccine has potential side effects, which range from more mild (pain at the injection site, fever and fainting) to adverse effects (anaphylaxis). It therefore should not be made compulsory.",1
"There are false rumours about the HPV vaccine perpetuated by non-experts. Parents are more easily scared by these than the state, the latter of whom are more likely to base their decision on the suitability of the vaccine only on expert opinions.","It is equally true that many pro-vaccine arguments are perpetuated by non-experts; moreover many claims made about the benefits and risks of vaccines by ""experts"" are false.",1
"Only four out of the 195,270 vaccinated individuals (0.002%) reported a serious side effect (one warranting a trip to the hospital).","A research study published in April 2016 tracked the rate of adverse events following immunization among women and girls aged nine and older in Canada between 2006 and 2014. The study found that out of 195,270 girls and women vaccinated, 192 reported adverse events.",1
"HPV vaccine contains about 0.5 mg of aluminum per dose. Most teens and adults ""ingest"" 5-10 mg of aluminum per day from food, water and other (industrial/occupational) exposures.","The HPV vaccine contains aluminum, a known neurotoxin that can be persistent in the body and be carried by macrophages to the brain, where it accumulates.",1
"Anaphylaxis only occurs if the patient is allergic to the vaccination, in which case they should not take it at all. It is not something inherent in the vaccine, and a significant majority will not experience it.","The vaccine has potential side effects, which range from more mild (pain at the injection site, fever and fainting) to adverse effects (anaphylaxis). It therefore should not be made compulsory.",1
